tau,z,PK,QQ,scattering_amp,|scattering_amp|2
0.0107105,-0.310314,-0.27713,-0.0378553,0.00393212-0.000158493i,-0.00369737
0.0107105,-0.241355,-0.215546,-0.0378553,0.00410017-0.000360611i,-0.00356651
0.0107105,-0.172397,-0.153961,-0.0378553,0.00424156-0.00055735i,-0.00305188
0.0107105,-0.103438,-0.0923767,-0.0378553,0.00435694-0.000747985i,-0.0020694
0.0107105,-0.0344793,-0.0307922,-0.0378553,0.00444683-0.000931677i,-0.000501094
0.0107105,0.0344793,0.0307922,-0.0378553,0.00451167-0.00110747i,0.00180093
0.0107105,0.103438,0.0923767,-0.0378553,0.00455184-0.00127432i,0.00501685
0.0107105,0.172397,0.153961,-0.0378553,0.0045677-0.00143103i,0.00936804
0.0107105,0.241355,0.215546,-0.0378553,0.00455958-0.00157629i,0.0151342
0.0107105,0.310314,0.27713,-0.0378553,0.00452779-0.00170865i,0.0226833
0.0107105,0.379272,0.338714,-0.0378553,0.00447256-0.00182642i,0.0325231
0.0107105,0.448231,0.400299,-0.0378553,0.00439404-0.00192769i,0.0453932
0.0107105,0.51719,0.461883,-0.0378553,0.00429219-0.00201015i,0.062437
0.0107105,0.586148,0.523468,-0.0378553,0.00416666-0.00207095i,0.085549
0.0107105,0.655107,0.585052,-0.0378553,0.00401652-0.00210639i,0.118148
0.0107105,0.724066,0.646637,-0.0378553,0.00383967-0.00211124i,0.167144
0.0107105,0.793024,0.708221,-0.0378553,0.00363172-0.0020773i,0.24902
0.0107105,0.861983,0.769806,-0.0378553,0.00338254-0.00198954i,0.415364
0.0107105,0.930941,0.83139,-0.0378553,0.00306307-0.0018108i,0.948759
0.0107105,0.9999,0.892975,-0.0378553,0.00236732-0.00119455i,-6.70283e+08
0.0139474,-0.9999,-0.895834,-0.0492956,-0.00167937+0.00272788i,-2.5079e+08
0.0139474,-0.930941,-0.834053,-0.0492956,-2.2618e-05+0.00219673i,0.539222
0.0139474,-0.861983,-0.772271,-0.0492956,0.000790721+0.00188549i,0.131882
0.0139474,-0.793024,-0.710489,-0.0492956,0.00143912+0.00160804i,0.0502991
0.0139474,-0.724066,-0.648708,-0.0492956,0.00199302+0.00134605i,0.0217699
0.0139474,-0.655107,-0.586926,-0.0492956,0.00247941+0.00109291i,0.00963316
0.0139474,-0.586148,-0.525144,-0.0492956,0.00291179+0.000845615i,0.00399386
0.0139474,-0.51719,-0.463363,-0.0492956,0.00329788+0.000602786i,0.00126464
0.0139474,-0.448231,-0.401581,-0.0492956,0.00364244+0.000363853i,-6.56953e-05
0.0139474,-0.379272,-0.339799,-0.0492956,0.00394859+0.000128745i,-0.00067411
0.0139474,-0.310314,-0.278018,-0.0492956,0.00421846-0.000102281i,-0.000853642
0.0139474,-0.241355,-0.216236,-0.0492956,0.00445357-0.000328739i,-0.000701759
0.0139474,-0.172397,-0.154454,-0.0492956,0.00465501-0.000549959i,-0.000207362
0.0139474,-0.103438,-0.0926725,-0.0492956,0.00482365-0.000765125i,0.000706499
0.0139474,-0.0344793,-0.0308908,-0.0492956,0.00496016-0.00097329i,0.00216158
0.0139474,0.0344793,0.0308908,-0.0492956,0.00506514-0.00117338i,0.00431553
0.0139474,0.103438,0.0926725,-0.0492956,0.0051391-0.00136421i,0.00736137
0.0139474,0.172397,0.154454,-0.0492956,0.00518252-0.00154443i,0.0115344
0.0139474,0.241355,0.216236,-0.0492956,0.00519584-0.00171257i,0.0171281
0.0139474,0.310314,0.278018,-0.0492956,0.00517949-0.00186696i,0.0245236
0.0139474,0.379272,0.339799,-0.0492956,0.0051338-0.00200572i,0.0342408
0.0139474,0.448231,0.401581,-0.0492956,0.00505903-0.00212666i,0.047031
0.0139474,0.51719,0.463363,-0.0492956,0.00495519-0.00222714i,0.0640513
0.0139474,0.586148,0.525144,-0.0492956,0.00482195-0.00230395i,0.0872177
0.0139474,0.655107,0.586926,-0.0492956,0.00465827-0.00235283i,0.119996
0.0139474,0.724066,0.648708,-0.0492956,0.00446175-0.00236782i,0.169428
0.0139474,0.793024,0.710489,-0.0492956,0.00422724-0.0023396i,0.252452
0.0139474,0.861983,0.772271,-0.0492956,0.0039427-0.00225104i,0.422879
0.0139474,0.930941,0.834053,-0.0492956,0.00357336-0.00205993i,0.985951
0.0139474,0.9999,0.895834,-0.0492956,0.00274991-0.00137405i,-5.86684e+08
0.0171842,-0.9999,-0.898694,-0.0607359,-0.00292147+0.00299861i,6.03175e+08
0.0171842,-0.930941,-0.836715,-0.0607359,-0.00084225+0.00243835i,0.840801
0.0171842,-0.861983,-0.774736,-0.0607359,0.000183504+0.00210891i,0.19527
0.0171842,-0.793024,-0.712757,-0.0607359,0.00100307+0.00181402i,0.0741443
0.0171842,-0.724066,-0.650778,-0.0607359,0.00170465+0.00153439i,0.0327158
0.0171842,-0.655107,-0.5888,-0.0607359,0.0023221+0.0012631i,0.0152769
0.0171842,-0.586148,-0.526821,-0.0607359,0.00287239+0.000997016i,0.00723682
0.0171842,-0.51719,-0.464842,-0.0607359,0.00336524+0.000734708i,0.00337968
0.0171842,-0.448231,-0.402863,-0.0607359,0.00380665+0.000475605i,0.00151496
0.0171842,-0.379272,-0.340884,-0.0607359,0.00420058+0.000219665i,0.000651172
0.0171842,-0.310314,-0.278905,-0.0607359,0.00454971-3.28084e-05i,0.000342614
0.0171842,-0.241355,-0.216926,-0.0607359,0.00485598-0.000281261i,0.000418513
0.0171842,-0.172397,-0.154947,-0.0607359,0.00512079-0.000524948i,0.000858432
0.0171842,-0.103438,-0.0929684,-0.0607359,0.00534522-0.000762959i,0.00173081
0.0171842,-0.0344793,-0.0309895,-0.0607359,0.00553017-0.000994244i,0.00316193
0.0171842,0.0344793,0.0309895,-0.0607359,0.00567639-0.00121761i,0.00532144
0.0171842,0.103438,0.0929684,-0.0607359,0.00578454-0.00143173i,0.00841865
0.0171842,0.172397,0.154947,-0.0607359,0.00585526-0.00163512i,0.0127078
0.0171842,0.241355,0.216926,-0.0607359,0.00588914-0.00182614i,0.0185034
0.0171842,0.310314,0.278905,-0.0607359,0.00588673-0.00200292i,0.0262104
0.0171842,0.379272,0.340884,-0.0607359,0.00584853-0.00216336i,0.0363769
0.0171842,0.448231,0.402863,-0.0607359,0.0057749-0.00230499i,0.049792
0.0171842,0.51719,0.464842,-0.0607359,0.00566598-0.00242489i,0.0676686
0.0171842,0.586148,0.526821,-0.0607359,0.00552148-0.00251942i,0.0920177
0.0171842,0.655107,0.5888,-0.0607359,0.00534031-0.00258382i,0.126488
0.0171842,0.724066,0.650778,-0.0607359,0.00511982-0.00261138i,0.178531
0.0171842,0.793024,0.712757,-0.0607359,0.00485414-0.00259167i,0.26621
0.0171842,0.861983,0.774736,-0.0607359,0.00452938-0.00250549i,0.447701
0.0171842,0.930941,0.836715,-0.0607359,0.00410503-0.00230571i,1.0645
0.0171842,0.9999,0.898694,-0.0607359,0.00314698-0.00155573i,-2.07419e+08
0.0204211,-0.9999,-0.901554,-0.0721762,-0.00424867+0.003243i,3.15646e+09
0.0204211,-0.930941,-0.839378,-0.0721762,-0.00170707+0.00266353i,1.26681
0.0204211,-0.861983,-0.777202,-0.0721762,-0.000449556+0.00232174i,0.277327
0.0204211,-0.793024,-0.715025,-0.0721762,0.000556356+0.00201437i,0.1036
0.0204211,-0.724066,-0.652849,-0.0721762,0.00141834+0.00172154i,0.0456151
0.0204211,-0.655107,-0.590673,-0.0721762,0.00217782+0.0014361i,0.0214755
0.0204211,-0.586148,-0.528497,-0.0721762,0.00285557+0.00115487i,0.0104081
0.0204211,-0.51719,-0.466321,-0.0721762,0.00346349+0.000876378i,0.00511515
0.0204211,-0.448231,-0.404145,-0.0721762,0.00400898+0.000600084i,0.00255563
0.0204211,-0.379272,-0.341969,-0.0721762,0.00449689+0.000325975i,0.00135108
0.0204211,-0.310314,-0.279793,-0.0721762,0.00493054+5.44063e-05i,0.000870731
0.0204211,-0.241355,-0.217616,-0.0721762,0.00531232-0.000214005i,0.000856313
0.0204211,-0.172397,-0.15544,-0.0721762,0.00564398-0.000478436i,0.00125059
0.0204211,-0.103438,-0.0932642,-0.0721762,0.00592686-0.000737891i,0.00211284
0.0204211,-0.0344793,-0.0310881,-0.0721762,0.00616209-0.000991217i,0.00357572
0.0204211,0.0344793,0.0310881,-0.0721762,0.0063506-0.00123711i,0.00582413
0.0204211,0.103438,0.0932642,-0.0721762,0.00649326-0.00147411i,0.00908781
0.0204211,0.172397,0.15544,-0.0721762,0.00659086-0.0017006i,0.0136449
0.0204211,0.241355,0.217616,-0.0721762,0.00664418-0.00191476i,0.019837
0.0204211,0.310314,0.279793,-0.0721762,0.00665395-0.00211453i,0.0281001
0.0204211,0.379272,0.341969,-0.0721762,0.00662084-0.00229759i,0.039021
0.0204211,0.448231,0.404145,-0.0721762,0.00654538-0.00246123i,0.053441
0.0204211,0.51719,0.466321,-0.0721762,0.00642787-0.00260218i,0.0726522
0.0204211,0.586148,0.528497,-0.0721762,0.00626811-0.00271642i,0.0987995
0.0204211,0.655107,0.590673,-0.0721762,0.00606502-0.00279866i,0.135786
0.0204211,0.724066,0.652849,-0.0721762,0.00581576-0.00284148i,0.191619
0.0204211,0.793024,0.715025,-0.0721762,0.00551379-0.0028333i,0.285845
0.0204211,0.861983,0.777202,-0.0721762,0.00514344-0.00275289i,0.482202
0.0204211,0.930941,0.839378,-0.0721762,0.00465844-0.00254826i,1.16758
0.0204211,0.9999,0.901554,-0.0721762,0.00355843-0.00173927i,6.29283e+08
0.0236579,-0.9999,-0.904414,-0.0836165,-0.00566643+0.0034674i,8.82436e+09
0.0236579,-0.930941,-0.84204,-0.0836165,-0.0026191+0.00287763i,1.85978
0.0236579,-0.861983,-0.779667,-0.0836165,-0.00110886+0.00252902i,0.38328
0.0236579,-0.793024,-0.717294,-0.0836165,9.97987e-05+0.00221395i,0.140175
0.0236579,-0.724066,-0.65492,-0.0836165,0.00113594+0.00191218i,0.0611356
0.0236579,-0.655107,-0.592547,-0.0836165,0.00204926+0.00161647i,0.0286618
0.0236579,-0.586148,-0.530174,-0.0836165,0.00286472+0.00132361i,0.0138862
0.0236579,-0.51719,-0.4678,-0.0836165,0.00359663+0.00103215i,0.00685529
0.0236579,-0.448231,-0.405427,-0.0836165,0.0042539+0.00074155i,0.0034652
0.0236579,-0.379272,-0.343053,-0.0836165,0.0048424+0.000451848i,0.00186111
0.0236579,-0.310314,-0.28068,-0.0836165,0.00536615+0.000163446i,0.00118759
0.0236579,-0.241355,-0.218307,-0.0836165,0.00582802-0.000122979i,0.00108163
0.0236579,-0.172397,-0.155933,-0.0836165,0.00623015-0.000406533i,0.00144274
0.0236579,-0.103438,-0.09356,-0.0836165,0.0065742-0.000686138i,0.00232004
0.0236579,-0.0344793,-0.0311867,-0.0836165,0.00686154-0.000960548i,0.00385442
0.0236579,0.0344793,0.0311867,-0.0836165,0.00709334-0.00122835i,0.0062493
0.0236579,0.103438,0.09356,-0.0836165,0.00727066-0.00148796i,0.00975894
0.0236579,0.172397,0.155933,-0.0836165,0.00739453-0.00173763i,0.0146898
0.0236579,0.241355,0.218307,-0.0836165,0.00746592-0.00197535i,0.0214154
0.0236579,0.310314,0.28068,-0.0836165,0.00748577-0.00219892i,0.0304082
0.0236579,0.379272,0.343053,-0.0836165,0.00745498-0.00240577i,0.0423004
0.0236579,0.448231,0.405427,-0.0836165,0.0073743-0.00259293i,0.0579945
0.0236579,0.51719,0.4678,-0.0836165,0.00724422-0.00275682i,0.0788753
0.0236579,0.586148,0.530174,-0.0836165,0.0070647-0.00289303i,0.107244
0.0236579,0.655107,0.592547,-0.0836165,0.00683474-0.00299574i,0.147299
0.0236579,0.724066,0.65492,-0.0836165,0.00655135-0.00305679i,0.207686
0.0236579,0.793024,0.717294,-0.0836165,0.00620742-0.00306348i,0.309641
0.0236579,0.861983,0.779667,-0.0836165,0.00578556-0.00299257i,0.523198
0.0236579,0.930941,0.84204,-0.0836165,0.00523376-0.00278721i,1.28788
0.0236579,0.9999,0.904414,-0.0836165,0.00398406-0.00192431i,2.15588e+09
0.0268947,-0.9999,-0.907273,-0.0950568,-0.00718015+0.00367582i,1.96507e+10
0.0268947,-0.930941,-0.844703,-0.0950568,-0.00358011+0.00308425i,2.67326
0.0268947,-0.861983,-0.782132,-0.0950568,-0.00179448+0.00273432i,0.519703
0.0268947,-0.793024,-0.719562,-0.0950568,-0.000365372+0.00241634i,0.185725
0.0268947,-0.724066,-0.656991,-0.0950568,0.000859719+0.00210997i,0.0800076
0.0268947,-0.655107,-0.594421,-0.0950568,0.00193957+0.00180794i,0.0372015
0.0268947,-0.586148,-0.53185,-0.0950568,0.00290373+0.00150706i,0.0179044
0.0268947,-0.51719,-0.469279,-0.0950568,0.00376916+0.00120589i,0.00878646
0.0268947,-0.448231,-0.406709,-0.0950568,0.00454645+0.000903944i,0.00441625
0.0268947,-0.379272,-0.344138,-0.0950568,0.00524254+0.00060128i,0.00235268
0.0268947,-0.310314,-0.281568,-0.0950568,0.00586226+0.00029835i,0.00146718
0.0268947,-0.241355,-0.218997,-0.0950568,0.00640901-4.1148e-06i,0.0012708
0.0268947,-0.172397,-0.156426,-0.0950568,0.00688538-0.000305158i,0.00161168
0.0268947,-0.103438,-0.0938559,-0.0950568,0.00729337-0.000603626i,0.00252725
0.0268947,-0.0344793,-0.0312853,-0.0950568,0.00763462-0.000898187i,0.00416829
0.0268947,0.0344793,0.0312853,-0.0950568,0.00791058-0.00118733i,0.00676006
0.0268947,0.103438,0.0938559,-0.0950568,0.00812257-0.00146936i,0.0105852
0.0268947,0.172397,0.156426,-0.0950568,0.00827183-0.00174237i,0.0159827
0.0268947,0.241355,0.218997,-0.0950568,0.0083596-0.00200424i,0.0233618
0.0268947,0.310314,0.281568,-0.0950568,0.00838708-0.00225255i,0.0332359
0.0268947,0.379272,0.344138,-0.0950568,0.00835542-0.00248454i,0.0462865
0.0268947,0.448231,0.406709,-0.0950568,0.00826564-0.00269696i,0.0634828
0.0268947,0.51719,0.469279,-0.0950568,0.0081185-0.00288595i,0.0863096
0.0268947,0.586148,0.53185,-0.0950568,0.00791418-0.00304666i,0.117236
0.0268947,0.655107,0.594421,-0.0950568,0.0076518-0.00317277i,0.160776
0.0268947,0.724066,0.656991,-0.0950568,0.00732834-0.00325539i,0.226257
0.0268947,0.793024,0.719562,-0.0950568,0.00693619-0.00328068i,0.336707
0.0268947,0.861983,0.782132,-0.0950568,0.00645631-0.00322338i,0.568874
0.0268947,0.930941,0.844703,-0.0950568,0.00583106-0.00302184i,1.42125
0.0268947,0.9999,0.907273,-0.0950568,0.00442365-0.00211042i,4.70687e+09
0.0301316,-0.9999,-0.910133,-0.106497,-0.00879531+0.00387097i,3.84712e+10
0.0301316,-0.930941,-0.847365,-0.106497,-0.00459167+0.00328597i,3.77361
0.0301316,-0.861983,-0.784598,-0.106497,-0.00250619+0.00294038i,0.694627
0.0301316,-0.793024,-0.72183,-0.106497,-0.000837564+0.00262448i,0.242465
0.0301316,-0.724066,-0.659062,-0.106497,0.000592387+0.00231803i,0.103051
0.0301316,-0.655107,-0.596294,-0.106497,0.00185239+0.00201383i,0.0474517
0.0301316,-0.586148,-0.533526,-0.106497,0.00297701+0.00170873i,0.0226422
0.0301316,-0.51719,-0.470759,-0.106497,0.00398614+0.00140133i,0.0110168
0.0301316,-0.448231,-0.407991,-0.106497,0.00489217+0.00109116i,0.00548879
0.0301316,-0.379272,-0.345223,-0.106497,0.00570329+0.000778317i,0.00289594
0.0301316,-0.310314,-0.282455,-0.106497,0.00642515+0.0004633i,0.00177721
0.0301316,-0.241355,-0.219687,-0.106497,0.0070618+0.000146881i,0.00149181
0.0301316,-0.172397,-0.15692,-0.106497,0.00761629-0.000169928i,0.00182641
0.0301316,-0.103438,-0.0941517,-0.106497,0.00809101-0.000485912i,0.00280445
0.0301316,-0.0344793,-0.0313839,-0.106497,0.00848793-0.000799662i,0.0045882
0.0301316,0.0344793,0.0313839,-0.106497,0.0088088-0.00110958i,0.00742805
0.0301316,0.103438,0.0941517,-0.106497,0.00905521-0.00141386i,0.011639
0.0301316,0.172397,0.15692,-0.106497,0.00922871-0.00171047i,0.0175961
0.0301316,0.241355,0.219687,-0.106497,0.00933082-0.00199715i,0.0257482
0.0301316,0.310314,0.282455,-0.106497,0.00936305-0.0022713i,0.0366522
0.0301316,0.379272,0.345223,-0.106497,0.00932685-0.00252995i,0.0510416
0.0301316,0.448231,0.407991,-0.106497,0.00922359-0.00276961i,0.0699542
0.0301316,0.51719,0.470759,-0.106497,0.00905432-0.00298609i,0.0949771
0.0301316,0.586148,0.533526,-0.106497,0.00881954-0.00317416i,0.12875
0.0301316,0.655107,0.596294,-0.106497,0.00851858-0.00332696i,0.176106
0.0301316,0.724066,0.659062,-0.106497,0.00814846-0.00343488i,0.247062
0.0301316,0.793024,0.72183,-0.106497,0.00770118-0.00348293i,0.366451
0.0301316,0.861983,0.784598,-0.106497,0.00715617-0.00344385i,0.617888
0.0301316,0.930941,0.847365,-0.106497,0.00645025-0.0032512i,1.56481
0.0301316,0.9999,0.910133,-0.106497,0.00487687-0.00229714i,8.76341e+09
0.0333684,-0.9999,-0.912993,-0.117937,-0.0105175+0.00405468i,6.91083e+10
0.0333684,-0.930941,-0.850028,-0.117937,-0.00565522+0.00348474i,5.24233
0.0333684,-0.861983,-0.787063,-0.117937,-0.0032435+0.00314943i,0.917802
0.0333684,-0.793024,-0.724098,-0.117937,-0.00131482+0.00284091i,0.313055
0.0333684,-0.724066,-0.661133,-0.117937,0.000337083+0.00253923i,0.131229
0.0333684,-0.655107,-0.598168,-0.117937,0.00179183+0.00223732i,0.0598088
0.0333684,-0.586148,-0.535203,-0.117937,0.00308949+0.0019321i,0.0282771
0.0333684,-0.51719,-0.472238,-0.117937,0.00425315+0.0016222i,0.013633
0.0333684,-0.448231,-0.409273,-0.117937,0.00529721+0.00130718i,0.00673223
0.0333684,-0.379272,-0.346308,-0.117937,0.0062312+0.000987186i,0.0035258
0.0333684,-0.310314,-0.283343,-0.117937,0.00706171+0.000662727i,0.00214808
0.0333684,-0.241355,-0.220378,-0.117937,0.00779347+0.000334617i,0.00177485
0.0333684,-0.172397,-0.157413,-0.117937,0.00843007+3.90861e-06i,0.00211888
0.0333684,-0.103438,-0.0944476,-0.117937,0.00897433-0.000328131i,0.0031865
0.0333684,-0.0344793,-0.0314825,-0.117937,0.00942859-0.00066003i,0.00515287
0.0333684,0.0344793,0.0314825,-0.117937,0.00979494-0.00099011i,0.00829686
0.0333684,0.103438,0.0944476,-0.117937,0.0100753-0.00131648i,0.0129697
0.0333684,0.172397,0.157413,-0.117937,0.0102716-0.00163699i,0.0195865
0.0333684,0.241355,0.220378,-0.117937,0.0103856-0.00194924i,0.0286382
0.0333684,0.310314,0.283343,-0.117937,0.0104192-0.00225046i,0.0407273
0.0333684,0.379272,0.346308,-0.117937,0.0103743-0.00253749i,0.0566398
0.0333684,0.448231,0.409273,-0.117937,0.0102525-0.00280658i,0.0774813
0.0333684,0.51719,0.472238,-0.117937,0.0100555-0.00305324i,0.104938
0.0333684,0.586148,0.535203,-0.117937,0.00978391-0.00327185i,0.141815
0.0333684,0.655107,0.598168,-0.117937,0.00943751-0.00345502i,0.193252
0.0333684,0.724066,0.661133,-0.117937,0.00901345-0.00359241i,0.269923
0.0333684,0.793024,0.724098,-0.117937,0.00850343-0.00366789i,0.398395
