tau,z,PK,QQ,scattering_amp,|scattering_amp|2
0.001,0.793024,0.701417,-0.0035344,0.000745589-0.000484955i,134.023
0.001,0.861983,0.76241,-0.0035344,0.000754355-0.000525278i,128.977
0.001,0.930941,0.823402,-0.0035344,0.000762118-0.000566972i,131.942
0.001,0.9999,0.884395,-0.0035344,0.000769092-0.000610296i,-1.12149e+08
0.00423684,-0.9999,-0.887255,-0.0149747,-0.000529356-0.000168298i,-5.20371e+07
0.00423684,-0.930941,-0.826065,-0.0149747,-0.000453696-0.00015662i,0.635487
0.00423684,-0.861983,-0.764875,-0.0149747,-0.000378002-0.000146371i,0.5364
0.00423684,-0.793024,-0.703685,-0.0149747,-0.000302308-0.000137664i,0.485797
0.00423684,-0.724066,-0.642495,-0.0149747,-0.000226736-0.00013062i,0.444682
0.00423684,-0.655107,-0.581305,-0.0149747,-0.00015145-0.000125363i,0.408143
0.00423684,-0.586148,-0.520115,-0.0149747,-7.66387e-05-0.00012202i,0.375058
0.00423684,-0.51719,-0.458925,-0.0149747,-2.50521e-06-0.000120716i,0.345126
0.00423684,-0.448231,-0.397735,-0.0149747,7.07366e-05-0.000121572i,0.318282
0.00423684,-0.379272,-0.336545,-0.0149747,0.000142867-0.000124706i,0.294531
0.00423684,-0.310314,-0.275355,-0.0149747,0.000213665-0.000130229i,0.273893
0.00423684,-0.241355,-0.214165,-0.0149747,0.000282909-0.000138244i,0.256385
0.00423684,-0.172397,-0.152975,-0.0149747,0.00035038-0.000148847i,0.242013
0.00423684,-0.103438,-0.091785,-0.0149747,0.000415866-0.000162122i,0.230776
0.00423684,-0.0344793,-0.030595,-0.0149747,0.000479163-0.000178142i,0.222672
0.00423684,0.0344793,0.030595,-0.0149747,0.000540073-0.000196968i,0.217711
0.00423684,0.103438,0.091785,-0.0149747,0.000598416-0.000218645i,0.215929
0.00423684,0.172397,0.152975,-0.0149747,0.000654021-0.000243203i,0.217418
0.00423684,0.241355,0.214165,-0.0149747,0.000706739-0.000270657i,0.222361
0.00423684,0.310314,0.275355,-0.0149747,0.000756437-0.000301001i,0.231088
0.00423684,0.379272,0.336545,-0.0149747,0.000803005-0.000334211i,0.244171
0.00423684,0.448231,0.397735,-0.0149747,0.00084636-0.000370245i,0.26258
0.00423684,0.51719,0.458925,-0.0149747,0.000886445-0.000409038i,0.287966
0.00423684,0.586148,0.520115,-0.0149747,0.000923235-0.00045051i,0.323233
0.00423684,0.655107,0.581305,-0.0149747,0.000956741-0.000494563i,0.373767
0.00423684,0.724066,0.642495,-0.0149747,0.000987008-0.000541089i,0.450546
0.00423684,0.793024,0.703685,-0.0149747,0.00101412-0.000589983i,0.579509
0.00423684,0.861983,0.764875,-0.0149747,0.00103822-0.000641164i,0.839677
0.00423684,0.930941,0.826065,-0.0149747,0.00105947-0.000694628i,1.63832
0.00423684,0.9999,0.887255,-0.0149747,0.00107815-0.000750642i,-3.66501e+08
0.00747368,-0.9999,-0.890115,-0.026415,-0.00125477-0.000303749i,-1.75694e+08
0.00747368,-0.930941,-0.828728,-0.026415,-0.00112922-0.000281479i,0.209364
0.00747368,-0.861983,-0.76734,-0.026415,-0.00100388-0.00026111i,0.0666561
0.00747368,-0.793024,-0.705953,-0.026415,-0.000878666-0.000242787i,0.032505
0.00747368,-0.724066,-0.644566,-0.026415,-0.000753719-0.000226669i,0.0181291
0.00747368,-0.655107,-0.583179,-0.026415,-0.000629274-0.000212922i,0.0102457
0.00747368,-0.586148,-0.521791,-0.026415,-0.000505616-0.000201712i,0.00515726
0.00747368,-0.51719,-0.460404,-0.026415,-0.000383065-0.000193206i,0.00152891
0.00747368,-0.448231,-0.399017,-0.026415,-0.000261963-0.000187567i,-0.0011796
0.00747368,-0.379272,-0.33763,-0.026415,-0.000142663-0.000184954i,-0.00318578
0.00747368,-0.310314,-0.276243,-0.026415,-2.55282e-05-0.000185516i,-0.00455782
0.00747368,-0.241355,-0.214855,-0.026415,8.90793e-05-0.000189398i,-0.00528711
0.00747368,-0.172397,-0.153468,-0.026415,0.000200799-0.00019673i,-0.00532096
0.00747368,-0.103438,-0.0920808,-0.026415,0.00030928-0.000207632i,-0.00457727
0.00747368,-0.0344793,-0.0306936,-0.026415,0.000414179-0.000222211i,-0.00294983
0.00747368,0.0344793,0.0306936,-0.026415,0.00051517-0.000240557i,-0.000307482
0.00747368,0.103438,0.0920808,-0.026415,0.000611947-0.000262743i,0.00351207
0.00747368,0.172397,0.153468,-0.026415,0.000704224-0.000288824i,0.00871437
0.00747368,0.241355,0.214855,-0.026415,0.000791742-0.000318834i,0.0155689
0.00747368,0.310314,0.276243,-0.026415,0.000874275-0.000352785i,0.0244434
0.00747368,0.379272,0.33763,-0.026415,0.000951628-0.000390666i,0.0358611
0.00747368,0.448231,0.399017,-0.026415,0.00102365-0.000432442i,0.0506024
0.00747368,0.51719,0.460404,-0.026415,0.00109022-0.000478055i,0.0698922
0.00747368,0.586148,0.521791,-0.026415,0.00115128-0.000527423i,0.0957767
0.00747368,0.655107,0.583179,-0.026415,0.00120683-0.000580444i,0.131957
0.00747368,0.724066,0.644566,-0.026415,0.0012569-0.000637001i,0.185891
0.00747368,0.793024,0.705953,-0.026415,0.00130159-0.000696978i,0.275232
0.00747368,0.861983,0.76734,-0.026415,0.00134107-0.00076028i,0.454389
0.00747368,0.930941,0.828728,-0.026415,0.00137557-0.000826895i,1.01138
0.00747368,0.9999,0.890115,-0.026415,0.00140541-0.000897097i,-5.70858e+08
0.0107105,-0.9999,-0.892975,-0.0378553,-0.00205588-0.000445155i,-3.28767e+08
0.0107105,-0.930941,-0.83139,-0.0378553,-0.00187475-0.000411054i,0.330426
0.0107105,-0.861983,-0.769806,-0.0378553,-0.00169415-0.000379378i,0.0842458
0.0107105,-0.793024,-0.708221,-0.0378553,-0.00151387-0.000350309i,0.0317194
0.0107105,-0.724066,-0.646637,-0.0378553,-0.00133406-0.000324047i,0.0127796
0.0107105,-0.655107,-0.585052,-0.0378553,-0.00115505-0.0003008i,0.00445292
0.0107105,-0.586148,-0.523468,-0.0378553,-0.000977222-0.000280781i,0.000388041
0.0107105,-0.51719,-0.461883,-0.0378553,-0.000801035-0.000264203i,-0.00173404
0.0107105,-0.448231,-0.400299,-0.0378553,-0.000626975-0.000251275i,-0.00288331
0.0107105,-0.379272,-0.338714,-0.0378553,-0.000455548-0.000242202i,-0.00348187
0.0107105,-0.310314,-0.27713,-0.0378553,-0.000287273-0.000237179i,-0.00369737
0.0107105,-0.241355,-0.215546,-0.0378553,-0.000122675-0.000236393i,-0.00356651
0.0107105,-0.172397,-0.153961,-0.0378553,3.77275e-05-0.000240016i,-0.00305188
0.0107105,-0.103438,-0.0923767,-0.0378553,0.000193423-0.00024821i,-0.0020694
0.0107105,-0.0344793,-0.0307922,-0.0378553,0.000343917-0.000261116i,-0.000501094
0.0107105,0.0344793,0.0307922,-0.0378553,0.000488735-0.00027886i,0.00180093
0.0107105,0.103438,0.0923767,-0.0378553,0.000627428-0.000301547i,0.00501685
0.0107105,0.172397,0.153961,-0.0378553,0.000759581-0.000329259i,0.00936804
0.0107105,0.241355,0.215546,-0.0378553,0.000884812-0.000362054i,0.0151342
0.0107105,0.310314,0.27713,-0.0378553,0.00100279-0.000399965i,0.0226833
0.0107105,0.379272,0.338714,-0.0378553,0.00111321-0.000442996i,0.0325231
0.0107105,0.448231,0.400299,-0.0378553,0.00121586-0.000491123i,0.0453932
0.0107105,0.51719,0.461883,-0.0378553,0.00131055-0.000544294i,0.062437
0.0107105,0.586148,0.523468,-0.0378553,0.00139718-0.000602427i,0.085549
0.0107105,0.655107,0.585052,-0.0378553,0.0014757-0.000665417i,0.118148
0.0107105,0.724066,0.646637,-0.0378553,0.00154617-0.00073314i,0.167144
0.0107105,0.793024,0.708221,-0.0378553,0.0016087-0.000805467i,0.24902
0.0107105,0.861983,0.769806,-0.0378553,0.00166348-0.000882292i,0.415364
0.0107105,0.930941,0.83139,-0.0378553,0.0017108-0.00096359i,0.948759
0.0107105,0.9999,0.892975,-0.0378553,0.00175104-0.00104965i,-6.70283e+08
0.0139474,-0.9999,-0.895834,-0.0492956,-0.00293879-0.000592487i,-2.5079e+08
0.0139474,-0.930941,-0.834053,-0.0492956,-0.0026959-0.000545182i,0.539222
0.0139474,-0.861983,-0.772271,-0.0492956,-0.00245393-0.000500886i,0.131882
0.0139474,-0.793024,-0.710489,-0.0492956,-0.00221253-0.000459819i,0.0502991
0.0139474,-0.724066,-0.648708,-0.0492956,-0.0019719-0.000422224i,0.0217699
0.0139474,-0.655107,-0.586926,-0.0492956,-0.00173243-0.000388359i,0.00963316
0.0139474,-0.586148,-0.525144,-0.0492956,-0.00149466-0.000358488i,0.00399386
0.0139474,-0.51719,-0.463363,-0.0492956,-0.00125918-0.000332873i,0.00126464
0.0139474,-0.448231,-0.401581,-0.0492956,-0.00102663-0.000311777i,-6.56953e-05
0.0139474,-0.379272,-0.339799,-0.0492956,-0.00079771-0.000295454i,-0.00067411
0.0139474,-0.310314,-0.278018,-0.0492956,-0.000573104-0.000284152i,-0.000853642
0.0139474,-0.241355,-0.216236,-0.0492956,-0.00035352-0.000278104i,-0.000701759
0.0139474,-0.172397,-0.154454,-0.0492956,-0.000139657-0.000277532i,-0.000207362
0.0139474,-0.103438,-0.0926725,-0.0492956,6.77955e-05-0.00028264i,0.000706499
0.0139474,-0.0344793,-0.0308908,-0.0492956,0.000268169-0.000293614i,0.00216158
0.0139474,0.0344793,0.0308908,-0.0492956,0.000460823-0.000310619i,0.00431553
0.0139474,0.103438,0.0926725,-0.0492956,0.00064515-0.000333794i,0.00736137
0.0139474,0.172397,0.154454,-0.0492956,0.000820583-0.000363254i,0.0115344
0.0139474,0.241355,0.216236,-0.0492956,0.000986608-0.000399085i,0.0171281
0.0139474,0.310314,0.278018,-0.0492956,0.00114276-0.000441344i,0.0245236
0.0139474,0.379272,0.339799,-0.0492956,0.00128865-0.000490053i,0.0342408
0.0139474,0.448231,0.401581,-0.0492956,0.00142395-0.000545201i,0.047031
0.0139474,0.51719,0.463363,-0.0492956,0.00154842-0.000606745i,0.0640513
0.0139474,0.586148,0.525144,-0.0492956,0.00166188-0.000674606i,0.0872177
0.0139474,0.655107,0.586926,-0.0492956,0.00176428-0.000748675i,0.119996
0.0139474,0.724066,0.648708,-0.0492956,0.00185566-0.000828821i,0.169428
0.0139474,0.793024,0.710489,-0.0492956,0.00193614-0.000914903i,0.252452
0.0139474,0.861983,0.772271,-0.0492956,0.00200597-0.0010068i,0.422879
0.0139474,0.930941,0.834053,-0.0492956,0.00206548-0.00110448i,0.985951
0.0139474,0.9999,0.895834,-0.0492956,0.00211513-0.00120824i,-5.86684e+08
0.0171842,-0.9999,-0.898694,-0.0607359,-0.00391013-0.000745683i,6.03175e+08
0.0171842,-0.930941,-0.836715,-0.0607359,-0.00359871-0.000683654i,0.840801
0.0171842,-0.861983,-0.774736,-0.0607359,-0.00328871-0.000625285i,0.19527
0.0171842,-0.793024,-0.712757,-0.0607359,-0.00297962-0.000570834i,0.0741443
0.0171842,-0.724066,-0.650778,-0.0607359,-0.00267167-0.000520592i,0.0327158
0.0171842,-0.655107,-0.5888,-0.0607359,-0.00236536-0.00047487i,0.0152769
0.0171842,-0.586148,-0.526821,-0.0607359,-0.00206136-0.000433989i,0.00723682
0.0171842,-0.51719,-0.464842,-0.0607359,-0.00176044-0.000398268i,0.00337968
0.0171842,-0.448231,-0.402863,-0.0607359,-0.00146343-0.000368027i,0.00151496
0.0171842,-0.379272,-0.340884,-0.0607359,-0.0011712-0.000343579i,0.000651172
0.0171842,-0.310314,-0.278905,-0.0607359,-0.000884649-0.000325225i,0.000342614
0.0171842,-0.241355,-0.216926,-0.0607359,-0.000604687-0.000313257i,0.000418513
0.0171842,-0.172397,-0.154947,-0.0607359,-0.000332216-0.000307948i,0.000858432
0.0171842,-0.103438,-0.0929684,-0.0607359,-6.81232e-05-0.000309552i,0.00173081
0.0171842,-0.0344793,-0.0309895,-0.0607359,0.000186728-0.000318304i,0.00316193
0.0171842,0.0344793,0.0309895,-0.0607359,0.000431507-0.000334413i,0.00532144
0.0171842,0.103438,0.0929684,-0.0607359,0.000665431-0.000358059i,0.00841865
0.0171842,0.172397,0.154947,-0.0607359,0.000887765-0.000389394i,0.0127078
0.0171842,0.241355,0.216926,-0.0607359,0.00109784-0.000428537i,0.0185034
0.0171842,0.310314,0.278905,-0.0607359,0.00129506-0.00047557i,0.0262104
0.0171842,0.379272,0.340884,-0.0607359,0.0014789-0.000530539i,0.0363769
0.0171842,0.448231,0.402863,-0.0607359,0.00164893-0.00059345i,0.049792
0.0171842,0.51719,0.464842,-0.0607359,0.00180484-0.000664268i,0.0676686
0.0171842,0.586148,0.526821,-0.0607359,0.0019464-0.000742919i,0.0920177
0.0171842,0.655107,0.5888,-0.0607359,0.0020735-0.000829295i,0.126488
0.0171842,0.724066,0.650778,-0.0607359,0.00218618-0.000923255i,0.178531
0.0171842,0.793024,0.712757,-0.0607359,0.0022846-0.00102465i,0.26621
0.0171842,0.861983,0.774736,-0.0607359,0.00236902-0.00113334i,0.447701
0.0171842,0.930941,0.836715,-0.0607359,0.00243986-0.00124929i,1.0645
0.0171842,0.9999,0.898694,-0.0607359,0.00249766-0.0013728i,-2.07419e+08
0.0204211,-0.9999,-0.901554,-0.0721762,-0.00497697-0.000904649i,3.15646e+09
0.0204211,-0.930941,-0.839378,-0.0721762,-0.00458968-0.000826214i,1.26681
0.0204211,-0.861983,-0.777202,-0.0721762,-0.00420439-0.000752162i,0.277327
0.0204211,-0.793024,-0.715025,-0.0721762,-0.00382045-0.000682791i,0.1036
0.0204211,-0.724066,-0.652849,-0.0721762,-0.00343812-0.000618445i,0.0456151
0.0204211,-0.655107,-0.590673,-0.0721762,-0.00305803-0.000559496i,0.0214755
0.0204211,-0.586148,-0.528497,-0.0721762,-0.002681-0.000506323i,0.0104081
0.0204211,-0.51719,-0.466321,-0.0721762,-0.00230798-0.000459311i,0.00511515
0.0204211,-0.448231,-0.404145,-0.0721762,-0.00194001-0.000418844i,0.00255563
0.0204211,-0.379272,-0.341969,-0.0721762,-0.00157819-0.000385297i,0.00135108
0.0204211,-0.310314,-0.279793,-0.0721762,-0.00122363-0.000359038i,0.000870731
0.0204211,-0.241355,-0.217616,-0.0721762,-0.000877477-0.000340416i,0.000856313
0.0204211,-0.172397,-0.15544,-0.0721762,-0.000540853-0.000329767i,0.00125059
0.0204211,-0.103438,-0.0932642,-0.0721762,-0.000214871-0.000327401i,0.00211284
0.0204211,-0.0344793,-0.0310881,-0.0721762,9.93875e-05-0.000333608i,0.00357572
0.0204211,0.0344793,0.0310881,-0.0721762,0.000400882-0.000348645i,0.00582413
0.0204211,0.103438,0.0932642,-0.0721762,0.000688628-0.00037274i,0.00908781
0.0204211,0.172397,0.15544,-0.0721762,0.000961706-0.000406088i,0.0136449
0.0204211,0.241355,0.217616,-0.0721762,0.00121927-0.000448843i,0.019837
0.0204211,0.310314,0.279793,-0.0721762,0.00146057-0.000501121i,0.0281001
0.0204211,0.379272,0.341969,-0.0721762,0.00168495-0.000562992i,0.039021
0.0204211,0.448231,0.404145,-0.0721762,0.00189186-0.000634481i,0.053441
0.0204211,0.51719,0.466321,-0.0721762,0.00208089-0.000715569i,0.0726522
0.0204211,0.586148,0.528497,-0.0721762,0.00225176-0.000806187i,0.0987995
0.0204211,0.655107,0.590673,-0.0721762,0.00240431-0.000906227i,0.135786
0.0204211,0.724066,0.652849,-0.0721762,0.00253858-0.00101554i,0.191619
0.0204211,0.793024,0.715025,-0.0721762,0.00265472-0.00113397i,0.285845
0.0204211,0.861983,0.777202,-0.0721762,0.00275307-0.00126137i,0.482202
0.0204211,0.930941,0.839378,-0.0721762,0.00283411-0.00139768i,1.16758
0.0204211,0.9999,0.901554,-0.0721762,0.00289846-0.0015432i,6.29283e+08
0.0236579,-0.9999,-0.904414,-0.0836165,-0.00614697-0.00106925i,8.82436e+09
0.0236579,-0.930941,-0.84204,-0.0836165,-0.00567578-0.000972546i,1.85978
0.0236579,-0.861983,-0.779667,-0.0836165,-0.00520732-0.00088103i,0.38328
0.0236579,-0.793024,-0.717294,-0.0836165,-0.00474074-0.00079504i,0.140175
0.0236579,-0.724066,-0.65492,-0.0836165,-0.00427637-0.000714979i,0.0611356
0.0236579,-0.655107,-0.592547,-0.0836165,-0.00381494-0.000641282i,0.0286618
0.0236579,-0.586148,-0.530174,-0.0836165,-0.00335748-0.000574398i,0.0138862
0.0236579,-0.51719,-0.4678,-0.0836165,-0.00290515-0.000514783i,0.00685529
0.0236579,-0.448231,-0.405427,-0.0836165,-0.00245921-0.00046289i,0.0034652
0.0236579,-0.379272,-0.343053,-0.0836165,-0.00202099-0.000419168i,0.00186111
0.0236579,-0.310314,-0.28068,-0.0836165,-0.00159188-0.000384053i,0.00118759
0.0236579,-0.241355,-0.218307,-0.0836165,-0.00117326-0.000357966i,0.00108163
0.0236579,-0.172397,-0.155933,-0.0836165,-0.000766514-0.000341306i,0.00144274
0.0236579,-0.103438,-0.09356,-0.0836165,-0.000373002-0.000334452i,0.00232004
0.0236579,-0.0344793,-0.0311867,-0.0836165,5.94944e-06-0.00033775i,0.00385442
0.0236579,0.0344793,0.0311867,-0.0836165,0.000369065-0.000351518i,0.0062493
0.0236579,0.103438,0.09356,-0.0836165,0.000715137-0.000376036i,0.00975894
0.0236579,0.172397,0.155933,-0.0836165,0.00104304-0.000411545i,0.0146898
0.0236579,0.241355,0.218307,-0.0836165,0.00135172-0.000458243i,0.0214154
0.0236579,0.310314,0.28068,-0.0836165,0.00164027-0.000516282i,0.0304082
0.0236579,0.379272,0.343053,-0.0836165,0.00190787-0.000585762i,0.0423004
0.0236579,0.448231,0.405427,-0.0836165,0.00215386-0.000666733i,0.0579945
0.0236579,0.51719,0.4678,-0.0836165,0.0023777-0.00075919i,0.0788753
0.0236579,0.586148,0.530174,-0.0836165,0.00257903-0.000863076i,0.107244
0.0236579,0.655107,0.592547,-0.0836165,0.00275768-0.000978282i,0.147299
0.0236579,0.724066,0.65492,-0.0836165,0.00291365-0.00110466i,0.207686
0.0236579,0.793024,0.717294,-0.0836165,0.00304712-0.00124203i,0.309641
0.0236579,0.861983,0.779667,-0.0836165,0.00315849-0.00139024i,0.523198
0.0236579,0.930941,0.84204,-0.0836165,0.00324829-0.00154922i,1.28788
0.0236579,0.9999,0.904414,-0.0836165,0.00331726-0.00171929i,2.15588e+09
0.0268947,-0.9999,-0.907273,-0.0950568,-0.00742836-0.00123931i,1.96507e+10
0.0268947,-0.930941,-0.844703,-0.0950568,-0.00686454-0.00112228i,2.67326
0.0268947,-0.861983,-0.782132,-0.0950568,-0.00630431-0.00101132i,0.519703
0.0268947,-0.793024,-0.719562,-0.0950568,-0.00574662-0.000906833i,0.185725
0.0268947,-0.724066,-0.656991,-0.0950568,-0.00519186-0.000809272i,0.0800076
0.0268947,-0.655107,-0.594421,-0.0950568,-0.00464093-0.000719146i,0.0372015
0.0268947,-0.586148,-0.53185,-0.0950568,-0.00409502-0.00063698i,0.0179044
0.0268947,-0.51719,-0.469279,-0.0950568,-0.00355555-0.000563306i,0.00878646
0.0268947,-0.448231,-0.406709,-0.0950568,-0.00302403-0.000498659i,0.00441625
0.0268947,-0.379272,-0.344138,-0.0950568,-0.00250208-0.000443567i,0.00235268
0.0268947,-0.310314,-0.281568,-0.0950568,-0.00199134-0.000398544i,0.00146718
0.0268947,-0.241355,-0.218997,-0.0950568,-0.00149349-0.000364089i,0.0012708
0.0268947,-0.172397,-0.156426,-0.0950568,-0.00101019-0.000340676i,0.00161168
0.0268947,-0.103438,-0.0938559,-0.0950568,-0.00054309-0.000328755i,0.00252725
0.0268947,-0.0344793,-0.0312853,-0.0950568,-9.37801e-05-0.000328743i,0.00416829
0.0268947,0.0344793,0.0312853,-0.0950568,0.000336201-0.000341019i,0.00676006
0.0268947,0.103438,0.0938559,-0.0950568,0.000745395-0.000365926i,0.0105852
0.0268947,0.172397,0.156426,-0.0950568,0.00113244-0.000403758i,0.0159827
0.0268947,0.241355,0.218997,-0.0950568,0.00149608-0.000454761i,0.0233618
0.0268947,0.310314,0.281568,-0.0950568,0.00183519-0.00051913i,0.0332359
0.0268947,0.379272,0.344138,-0.0950568,0.0021488-0.000597i,0.0462865
0.0268947,0.448231,0.406709,-0.0950568,0.00243609-0.000688448i,0.0634828
0.0268947,0.51719,0.469279,-0.0950568,0.00269641-0.00079349i,0.0863096
0.0268947,0.586148,0.53185,-0.0950568,0.00292933-0.00091208i,0.117236
0.0268947,0.655107,0.594421,-0.0950568,0.0031346-0.00104411i,0.160776
0.0268947,0.724066,0.656991,-0.0950568,0.00331221-0.00118944i,0.226257
0.0268947,0.793024,0.719562,-0.0950568,0.00346238-0.00134787i,0.336707
0.0268947,0.861983,0.782132,-0.0950568,0.00358554-0.00151924i,0.568874
0.0268947,0.930941,0.844703,-0.0950568,0.00368234-0.00170346i,1.42125
0.0268947,0.9999,0.907273,-0.0950568,0.0037536-0.00190085i,4.70687e+09
0.0301316,-0.9999,-0.910133,-0.106497,-0.00882998-0.0014146i,3.84712e+10
0.0301316,-0.930941,-0.847365,-0.106497,-0.00816403-0.00127495i,3.77361
0.0301316,-0.861983,-0.784598,-0.106497,-0.00750268-0.00114238i,0.694627
0.0301316,-0.793024,-0.72183,-0.106497,-0.00684469-0.00101731i,0.242465
0.0301316,-0.724066,-0.659062,-0.106497,-0.00619049-0.000900277i,0.103051
0.0301316,-0.655107,-0.596294,-0.106497,-0.00554115-0.000791861i,0.0474517
0.0301316,-0.586148,-0.533526,-0.106497,-0.0048981-0.000692671i,0.0226422
0.0301316,-0.51719,-0.470759,-0.106497,-0.00426301-0.00060333i,0.0110168
0.0301316,-0.448231,-0.407991,-0.106497,-0.0036377-0.000524457i,0.00548879
0.0301316,-0.379272,-0.345223,-0.106497,-0.00302405-0.000456671i,0.00289594
0.0301316,-0.310314,-0.282455,-0.106497,-0.00242406-0.000400574i,0.00177721
0.0301316,-0.241355,-0.219687,-0.106497,-0.00183968-0.00035675i,0.00149181
0.0301316,-0.172397,-0.15692,-0.106497,-0.00127292-0.000325759i,0.00182641
0.0301316,-0.103438,-0.0941517,-0.106497,-0.000725724-0.00030813i,0.00280445
0.0301316,-0.0344793,-0.0313839,-0.106497,-0.000199986-0.000304357i,0.0045882
0.0301316,0.0344793,0.0313839,-0.106497,0.000302462-0.000314894i,0.00742805
0.0301316,0.103438,0.0941517,-0.106497,0.000779885-0.000340148i,0.011639
0.0301316,0.172397,0.15692,-0.106497,0.00123066-0.000380478i,0.0175961
0.0301316,0.241355,0.219687,-0.106497,0.00165329-0.000436184i,0.0257482
0.0301316,0.310314,0.282455,-0.106497,0.00204644-0.000507509i,0.0366522
0.0301316,0.379272,0.345223,-0.106497,0.00240893-0.000594629i,0.0510416
0.0301316,0.448231,0.407991,-0.106497,0.00273979-0.000697655i,0.0699542
0.0301316,0.51719,0.470759,-0.106497,0.00303825-0.000816624i,0.0949771
0.0301316,0.586148,0.533526,-0.106497,0.00330376-0.000951508i,0.12875
0.0301316,0.655107,0.596294,-0.106497,0.00353604-0.00110221i,0.176106
0.0301316,0.724066,0.659062,-0.106497,0.00373505-0.00126857i,0.247062
0.0301316,0.793024,0.72183,-0.106497,0.00390101-0.0014504i,0.366451
0.0301316,0.861983,0.784598,-0.106497,0.00403444-0.00164751i,0.617888
0.0301316,0.930941,0.847365,-0.106497,0.00413606-0.00185981i,1.56481
0.0301316,0.9999,0.910133,-0.106497,0.00420683-0.00208763i,8.76341e+09
0.0333684,-0.9999,-0.912993,-0.117937,-0.0103614-0.00159485i,6.91083e+10
0.0333684,-0.930941,-0.850028,-0.117937,-0.00958294-0.00143006i,5.24233
0.0333684,-0.861983,-0.787063,-0.117937,-0.00881031-0.00127346i,0.917802
0.0333684,-0.793024,-0.724098,-0.117937,-0.008042-0.0011255i,0.313055
0.0333684,-0.724066,-0.661133,-0.117937,-0.00727853-0.000986806i,0.131229
0.0333684,-0.655107,-0.598168,-0.117937,-0.00652114-0.000858039i,0.0598088
0.0333684,-0.586148,-0.535203,-0.117937,-0.00577153-0.000739901i,0.0282771
0.0333684,-0.51719,-0.472238,-0.117937,-0.00503165-0.000633108i,0.013633
0.0333684,-0.448231,-0.409273,-0.117937,-0.00430363-0.000538381i,0.00673223
0.0333684,-0.379272,-0.346308,-0.117937,-0.00358971-0.000456435i,0.0035258
0.0333684,-0.310314,-0.283343,-0.117937,-0.00289221-0.000387971i,0.00214808
0.0333684,-0.241355,-0.220378,-0.117937,-0.00221346-0.000333669i,0.00177485
0.0333684,-0.172397,-0.157413,-0.117937,-0.0015558-0.000294183i,0.00211888
0.0333684,-0.103438,-0.0944476,-0.117937,-0.000921512-0.000270133i,0.0031865
0.0333684,-0.0344793,-0.0314825,-0.117937,-0.000312844-0.0002621i,0.00515287
0.0333684,0.0344793,0.0314825,-0.117937,0.000268056-0.000270619i,0.00829686
0.0333684,0.103438,0.0944476,-0.117937,0.000819142-0.000296174i,0.0129697
0.0333684,0.172397,0.157413,-0.117937,0.0013385-0.000339192i,0.0195865
0.0333684,0.241355,0.220378,-0.117937,0.00182438-0.000400038i,0.0286382
0.0333684,0.310314,0.283343,-0.117937,0.00227518-0.000479009i,0.0407273
0.0333684,0.379272,0.346308,-0.117937,0.00268953-0.000576328i,0.0566398
0.0333684,0.448231,0.409273,-0.117937,0.00306627-0.000692144i,0.0774813
0.0333684,0.51719,0.472238,-0.117937,0.00340448-0.000826524i,0.104938
