tau,z,PK,QQ,scattering_amp,|scattering_amp|2
0.00423684,-0.586148,-0.520115,-0.0149747,0.000733513-1.09916e-05i,0.375058
0.00423684,-0.51719,-0.458925,-0.0149747,0.000726302-1.09856e-05i,0.345126
0.00423684,-0.448231,-0.397735,-0.0149747,0.000718304-1.09761e-05i,0.318282
0.00423684,-0.379272,-0.336545,-0.0149747,0.000709505-1.09631e-05i,0.294531
0.00423684,-0.310314,-0.275355,-0.0149747,0.000699902-1.09467e-05i,0.273893
0.00423684,-0.241355,-0.214165,-0.0149747,0.000689497-1.09269e-05i,0.256385
0.00423684,-0.172397,-0.152975,-0.0149747,0.000678296-1.09039e-05i,0.242013
0.00423684,-0.103438,-0.091785,-0.0149747,0.000666314-1.08777e-05i,0.230776
0.00423684,-0.0344793,-0.030595,-0.0149747,0.000653568-1.08486e-05i,0.222672
0.00423684,0.0344793,0.030595,-0.0149747,0.000640081-1.08167e-05i,0.217711
0.00423684,0.103438,0.091785,-0.0149747,0.000625881-1.07822e-05i,0.215929
0.00423684,0.172397,0.152975,-0.0149747,0.000611-1.07453e-05i,0.217418
0.00423684,0.241355,0.214165,-0.0149747,0.000595475-1.07063e-05i,0.222361
0.00423684,0.310314,0.275355,-0.0149747,0.000579348-1.06655e-05i,0.231088
0.00423684,0.379272,0.336545,-0.0149747,0.000562665-1.06231e-05i,0.244171
0.00423684,0.448231,0.397735,-0.0149747,0.000545479-1.05796e-05i,0.26258
0.00423684,0.51719,0.458925,-0.0149747,0.000527846-1.05352e-05i,0.287966
0.00423684,0.586148,0.520115,-0.0149747,0.000509827-1.04903e-05i,0.323233
0.00423684,0.655107,0.581305,-0.0149747,0.000491489-1.04453e-05i,0.373767
0.00423684,0.724066,0.642495,-0.0149747,0.000472904-1.04005e-05i,0.450546
0.00423684,0.793024,0.703685,-0.0149747,0.000454148-1.03562e-05i,0.579509
0.00423684,0.861983,0.764875,-0.0149747,0.000435301-1.03126e-05i,0.839677
0.00423684,0.930941,0.826065,-0.0149747,0.000416449-1.02696e-05i,1.63832
0.00423684,0.9999,0.887255,-0.0149747,0.000397692-1.02264e-05i,-3.66501e+08
0.00747368,-0.9999,-0.890115,-0.026415,0.000682902-1.81534e-05i,-1.75694e+08
0.00747368,-0.930941,-0.828728,-0.026415,0.000679535-1.81666e-05i,0.209364
0.00747368,-0.861983,-0.76734,-0.026415,0.000675915-1.81759e-05i,0.0666561
0.00747368,-0.793024,-0.705953,-0.026415,0.000671841-1.81801e-05i,0.032505
0.00747368,-0.724066,-0.644566,-0.026415,0.000667216-1.8179e-05i,0.0181291
0.00747368,-0.655107,-0.583179,-0.026415,0.000661979-1.81723e-05i,0.0102457
0.00747368,-0.586148,-0.521791,-0.026415,0.000656087-1.81599e-05i,0.00515726
0.00747368,-0.51719,-0.460404,-0.026415,0.000649513-1.81415e-05i,0.00152891
0.00747368,-0.448231,-0.399017,-0.026415,0.000642238-1.81174e-05i,-0.0011796
0.00747368,-0.379272,-0.33763,-0.026415,0.000634252-1.80875e-05i,-0.00318578
0.00747368,-0.310314,-0.276243,-0.026415,0.000625552-1.8052e-05i,-0.00455782
0.00747368,-0.241355,-0.214855,-0.026415,0.000616139-1.80109e-05i,-0.00528711
0.00747368,-0.172397,-0.153468,-0.026415,0.000606021-1.79646e-05i,-0.00532096
0.00747368,-0.103438,-0.0920808,-0.026415,0.000595208-1.79131e-05i,-0.00457727
0.00747368,-0.0344793,-0.0306936,-0.026415,0.000583717-1.78569e-05i,-0.00294983
0.00747368,0.0344793,0.0306936,-0.026415,0.00057157-1.77962e-05i,-0.000307482
0.00747368,0.103438,0.0920808,-0.026415,0.000558789-1.77314e-05i,0.00351207
0.00747368,0.172397,0.153468,-0.026415,0.000545405-1.7663e-05i,0.00871437
0.00747368,0.241355,0.214855,-0.026415,0.000531451-1.75913e-05i,0.0155689
0.00747368,0.310314,0.276243,-0.026415,0.000516963-1.75169e-05i,0.0244434
0.00747368,0.379272,0.33763,-0.026415,0.000501983-1.74402e-05i,0.0358611
0.00747368,0.448231,0.399017,-0.026415,0.000486557-1.7362e-05i,0.0506024
0.00747368,0.51719,0.460404,-0.026415,0.000470736-1.72827e-05i,0.0698922
0.00747368,0.586148,0.521791,-0.026415,0.000454574-1.7203e-05i,0.0957767
0.00747368,0.655107,0.583179,-0.026415,0.000438131-1.71235e-05i,0.131957
0.00747368,0.724066,0.644566,-0.026415,0.000421469-1.70448e-05i,0.185891
0.00747368,0.793024,0.705953,-0.026415,0.000404656-1.69673e-05i,0.275232
0.00747368,0.861983,0.76734,-0.026415,0.000387763-1.68914e-05i,0.454389
0.00747368,0.930941,0.828728,-0.026415,0.000370865-1.68168e-05i,1.01138
0.00747368,0.9999,0.890115,-0.026415,0.000354049-1.67418e-05i,-5.70858e+08
0.0107105,-0.9999,-0.892975,-0.0378553,0.000602896-2.42406e-05i,-3.28767e+08
0.0107105,-0.930941,-0.83139,-0.0378553,0.00059978-2.42464e-05i,0.330426
0.0107105,-0.861983,-0.769806,-0.0378553,0.000596437-2.42464e-05i,0.0842458
0.0107105,-0.793024,-0.708221,-0.0378553,0.000592694-2.42394e-05i,0.0317194
0.0107105,-0.724066,-0.646637,-0.0378553,0.000588465-2.42251e-05i,0.0127796
0.0107105,-0.655107,-0.585052,-0.0378553,0.000583698-2.42031e-05i,0.00445292
0.0107105,-0.586148,-0.523468,-0.0378553,0.000578356-2.41732e-05i,0.000388041
0.0107105,-0.51719,-0.461883,-0.0378553,0.000572415-2.41355e-05i,-0.00173404
0.0107105,-0.448231,-0.400299,-0.0378553,0.00056586-2.409e-05i,-0.00288331
0.0107105,-0.379272,-0.338714,-0.0378553,0.000558682-2.40368e-05i,-0.00348187
0.0107105,-0.310314,-0.27713,-0.0378553,0.000550878-2.39761e-05i,-0.00369737
0.0107105,-0.241355,-0.215546,-0.0378553,0.00054245-2.39081e-05i,-0.00356651
0.0107105,-0.172397,-0.153961,-0.0378553,0.000533403-2.38332e-05i,-0.00305188
0.0107105,-0.103438,-0.0923767,-0.0378553,0.000523749-2.37517e-05i,-0.0020694
0.0107105,-0.0344793,-0.0307922,-0.0378553,0.000513502-2.3664e-05i,-0.000501094
0.0107105,0.0344793,0.0307922,-0.0378553,0.00050268-2.35707e-05i,0.00180093
0.0107105,0.103438,0.0923767,-0.0378553,0.000491305-2.34722e-05i,0.00501685
0.0107105,0.172397,0.153961,-0.0378553,0.000479402-2.33691e-05i,0.00936804
0.0107105,0.241355,0.215546,-0.0378553,0.000467-2.32621e-05i,0.0151342
0.0107105,0.310314,0.27713,-0.0378553,0.000454132-2.31519e-05i,0.0226833
0.0107105,0.379272,0.338714,-0.0378553,0.000440836-2.30393e-05i,0.0325231
0.0107105,0.448231,0.400299,-0.0378553,0.00042715-2.29251e-05i,0.0453932
0.0107105,0.51719,0.461883,-0.0378553,0.000413119-2.28101e-05i,0.062437
0.0107105,0.586148,0.523468,-0.0378553,0.000398791-2.26952e-05i,0.085549
0.0107105,0.655107,0.585052,-0.0378553,0.000384218-2.25813e-05i,0.118148
0.0107105,0.724066,0.646637,-0.0378553,0.000369455-2.2469e-05i,0.167144
0.0107105,0.793024,0.708221,-0.0378553,0.000354561-2.23591e-05i,0.24902
0.0107105,0.861983,0.769806,-0.0378553,0.000339597-2.22518e-05i,0.415364
0.0107105,0.930941,0.83139,-0.0378553,0.000324628-2.21468e-05i,0.948759
0.0107105,0.9999,0.892975,-0.0378553,0.000309727-2.20413e-05i,-6.70283e+08
0.0139474,-0.9999,-0.895834,-0.0492956,0.000523307-2.91405e-05i,-2.5079e+08
0.0139474,-0.930941,-0.834053,-0.0492956,0.000520441-2.91303e-05i,0.539222
0.0139474,-0.861983,-0.772271,-0.0492956,0.000517377-2.91124e-05i,0.131882
0.0139474,-0.793024,-0.710489,-0.0492956,0.000513963-2.90857e-05i,0.0502991
0.0139474,-0.724066,-0.648708,-0.0492956,0.000510128-2.90499e-05i,0.0217699
0.0139474,-0.655107,-0.586926,-0.0492956,0.000505828-2.90045e-05i,0.00963316
0.0139474,-0.586148,-0.525144,-0.0492956,0.000501031-2.89495e-05i,0.00399386
0.0139474,-0.51719,-0.463363,-0.0492956,0.000495717-2.8885e-05i,0.00126464
0.0139474,-0.448231,-0.401581,-0.0492956,0.000489873-2.88111e-05i,-6.56953e-05
0.0139474,-0.379272,-0.339799,-0.0492956,0.000483492-2.87279e-05i,-0.00067411
0.0139474,-0.310314,-0.278018,-0.0492956,0.00047657-2.86358e-05i,-0.000853642
0.0139474,-0.241355,-0.216236,-0.0492956,0.000469111-2.8535e-05i,-0.000701759
0.0139474,-0.172397,-0.154454,-0.0492956,0.000461119-2.84262e-05i,-0.000207362
0.0139474,-0.103438,-0.0926725,-0.0492956,0.000452604-2.83096e-05i,0.000706499
0.0139474,-0.0344793,-0.0308908,-0.0492956,0.000443579-2.8186e-05i,0.00216158
0.0139474,0.0344793,0.0308908,-0.0492956,0.000434059-2.80559e-05i,0.00431553
0.0139474,0.103438,0.0926725,-0.0492956,0.000424063-2.792e-05i,0.00736137
0.0139474,0.172397,0.154454,-0.0492956,0.000413613-2.77792e-05i,0.0115344
0.0139474,0.241355,0.216236,-0.0492956,0.000402735-2.76343e-05i,0.0171281
0.0139474,0.310314,0.278018,-0.0492956,0.000391457-2.74863e-05i,0.0245236
0.0139474,0.379272,0.339799,-0.0492956,0.00037981-2.7336e-05i,0.0342408
0.0139474,0.448231,0.401581,-0.0492956,0.000367829-2.71846e-05i,0.047031
0.0139474,0.51719,0.463363,-0.0492956,0.000355553-2.70331e-05i,0.0640513
0.0139474,0.586148,0.525144,-0.0492956,0.000343022-2.68827e-05i,0.0872177
0.0139474,0.655107,0.586926,-0.0492956,0.000330281-2.67343e-05i,0.119996
0.0139474,0.724066,0.648708,-0.0492956,0.000317378-2.6589e-05i,0.169428
0.0139474,0.793024,0.710489,-0.0492956,0.000304362-2.64475e-05i,0.252452
0.0139474,0.861983,0.772271,-0.0492956,0.000291287-2.631e-05i,0.422879
0.0139474,0.930941,0.834053,-0.0492956,0.000278206-2.61758e-05i,0.985951
0.0139474,0.9999,0.895834,-0.0492956,0.000265181-2.60411e-05i,-5.86684e+08
0.0171842,-0.9999,-0.898694,-0.0607359,0.000444966-3.27736e-05i,6.03175e+08
0.0171842,-0.930941,-0.836715,-0.0607359,0.000442352-3.27384e-05i,0.840801
0.0171842,-0.861983,-0.774736,-0.0607359,0.000439564-3.26937e-05i,0.19527
0.0171842,-0.793024,-0.712757,-0.0607359,0.000436478-3.26384e-05i,0.0741443
0.0171842,-0.724066,-0.650778,-0.0607359,0.000433033-3.25724e-05i,0.0327158
0.0171842,-0.655107,-0.5888,-0.0607359,0.000429193-3.24952e-05i,0.0152769
0.0171842,-0.586148,-0.526821,-0.0607359,0.000424932-3.24071e-05i,0.00723682
0.0171842,-0.51719,-0.464842,-0.0607359,0.000420233-3.23081e-05i,0.00337968
0.0171842,-0.448231,-0.402863,-0.0607359,0.000415085-3.21984e-05i,0.00151496
0.0171842,-0.379272,-0.340884,-0.0607359,0.000409483-3.20783e-05i,0.000651172
0.0171842,-0.310314,-0.278905,-0.0607359,0.000403424-3.19482e-05i,0.000342614
0.0171842,-0.241355,-0.216926,-0.0607359,0.000396911-3.18086e-05i,0.000418513
0.0171842,-0.172397,-0.154947,-0.0607359,0.000389947-3.16601e-05i,0.000858432
0.0171842,-0.103438,-0.0929684,-0.0607359,0.000382542-3.15034e-05i,0.00173081
0.0171842,-0.0344793,-0.0309895,-0.0607359,0.000374707-3.13391e-05i,0.00316193
0.0171842,0.0344793,0.0309895,-0.0607359,0.000366453-3.11681e-05i,0.00532144
0.0171842,0.103438,0.0929684,-0.0607359,0.000357799-3.09913e-05i,0.00841865
0.0171842,0.172397,0.154947,-0.0607359,0.000348763-3.08096e-05i,0.0127078
0.0171842,0.241355,0.216926,-0.0607359,0.000339365-3.06241e-05i,0.0185034
0.0171842,0.310314,0.278905,-0.0607359,0.000329631-3.04359e-05i,0.0262104
0.0171842,0.379272,0.340884,-0.0607359,0.000319586-3.02463e-05i,0.0363769
0.0171842,0.448231,0.402863,-0.0607359,0.000309261-3.00565e-05i,0.049792
0.0171842,0.51719,0.464842,-0.0607359,0.000298687-2.98679e-05i,0.0676686
0.0171842,0.586148,0.526821,-0.0607359,0.0002879-2.96816e-05i,0.0920177
0.0171842,0.655107,0.5888,-0.0607359,0.000276937-2.9499e-05i,0.126488
0.0171842,0.724066,0.650778,-0.0607359,0.000265837-2.93212e-05i,0.178531
0.0171842,0.793024,0.712757,-0.0607359,0.000254643-2.91489e-05i,0.26621
0.0171842,0.861983,0.774736,-0.0607359,0.000243399-2.89824e-05i,0.447701
0.0171842,0.930941,0.836715,-0.0607359,0.000232149-2.88206e-05i,1.0645
0.0171842,0.9999,0.898694,-0.0607359,0.000220943-2.86583e-05i,-2.07419e+08
0.0204211,-0.9999,-0.901554,-0.0721762,0.000368829-3.50615e-05i,3.15646e+09
0.0204211,-0.930941,-0.839378,-0.0721762,0.000366464-3.49919e-05i,1.26681
0.0204211,-0.861983,-0.777202,-0.0721762,0.000363951-3.49109e-05i,0.277327
0.0204211,-0.793024,-0.715025,-0.0721762,0.000361188-3.48178e-05i,0.1036
0.0204211,-0.724066,-0.652849,-0.0721762,0.000358126-3.47126e-05i,0.0456151
0.0204211,-0.655107,-0.590673,-0.0721762,0.000354737-3.4595e-05i,0.0214755
0.0204211,-0.586148,-0.528497,-0.0721762,0.000350998-3.44653e-05i,0.0104081
0.0204211,-0.51719,-0.466321,-0.0721762,0.000346897-3.43237e-05i,0.00511515
0.0204211,-0.448231,-0.404145,-0.0721762,0.000342425-3.41706e-05i,0.00255563
0.0204211,-0.379272,-0.341969,-0.0721762,0.000337577-3.40064e-05i,0.00135108
0.0204211,-0.310314,-0.279793,-0.0721762,0.000332352-3.38316e-05i,0.000870731
0.0204211,-0.241355,-0.217616,-0.0721762,0.000326753-3.36469e-05i,0.000856313
0.0204211,-0.172397,-0.15544,-0.0721762,0.000320782-3.3453e-05i,0.00125059
0.0204211,-0.103438,-0.0932642,-0.0721762,0.000314447-3.32508e-05i,0.00211284
0.0204211,-0.0344793,-0.0310881,-0.0721762,0.000307758-3.30411e-05i,0.00357572
0.0204211,0.0344793,0.0310881,-0.0721762,0.000300724-3.28249e-05i,0.00582413
0.0204211,0.103438,0.0932642,-0.0721762,0.000293361-3.26033e-05i,0.00908781
0.0204211,0.172397,0.15544,-0.0721762,0.000285683-3.23774e-05i,0.0136449
0.0204211,0.241355,0.217616,-0.0721762,0.000277709-3.21486e-05i,0.019837
0.0204211,0.310314,0.279793,-0.0721762,0.000269457-3.19182e-05i,0.0281001
0.0204211,0.379272,0.341969,-0.0721762,0.000260952-3.16876e-05i,0.039021
0.0204211,0.448231,0.404145,-0.0721762,0.000252216-3.14582e-05i,0.053441
0.0204211,0.51719,0.466321,-0.0721762,0.000243276-3.12317e-05i,0.0726522
0.0204211,0.586148,0.528497,-0.0721762,0.000234161-3.10094e-05i,0.0987995
0.0204211,0.655107,0.590673,-0.0721762,0.000224903-3.07928e-05i,0.135786
0.0204211,0.724066,0.652849,-0.0721762,0.000215532-3.05831e-05i,0.191619
0.0204211,0.793024,0.715025,-0.0721762,0.000206085-3.03812e-05i,0.285845
0.0204211,0.861983,0.777202,-0.0721762,0.000196596-3.0187e-05i,0.482202
0.0204211,0.930941,0.839378,-0.0721762,0.000187101-2.99991e-05i,1.16758
0.0204211,0.9999,0.901554,-0.0721762,0.000177638-2.98108e-05i,6.29283e+08
0.0236579,-0.9999,-0.904414,-0.0836165,0.000295984-3.59272e-05i,8.82436e+09
0.0236579,-0.930941,-0.84204,-0.0836165,0.000293866-3.58136e-05i,1.85978
0.0236579,-0.861983,-0.779667,-0.0836165,0.000291623-3.56866e-05i,0.38328
0.0236579,-0.793024,-0.717294,-0.0836165,0.000289176-3.55461e-05i,0.140175
0.0236579,-0.724066,-0.65492,-0.0836165,0.000286488-3.53923e-05i,0.0611356
0.0236579,-0.655107,-0.592547,-0.0836165,0.000283535-3.52252e-05i,0.0286618
0.0236579,-0.586148,-0.530174,-0.0836165,0.000280301-3.50452e-05i,0.0138862
0.0236579,-0.51719,-0.4678,-0.0836165,0.000276775-3.48528e-05i,0.00685529
0.0236579,-0.448231,-0.405427,-0.0836165,0.000272951-3.46484e-05i,0.0034652
0.0236579,-0.379272,-0.343053,-0.0836165,0.000268826-3.44326e-05i,0.00186111
0.0236579,-0.310314,-0.28068,-0.0836165,0.000264398-3.42062e-05i,0.00118759
0.0236579,-0.241355,-0.218307,-0.0836165,0.000259671-3.39699e-05i,0.00108163
0.0236579,-0.172397,-0.155933,-0.0836165,0.000254646-3.37247e-05i,0.00144274
0.0236579,-0.103438,-0.09356,-0.0836165,0.00024933-3.34715e-05i,0.00232004
0.0236579,-0.0344793,-0.0311867,-0.0836165,0.00024373-3.32114e-05i,0.00385442
0.0236579,0.0344793,0.0311867,-0.0836165,0.000237856-3.29457e-05i,0.0062493
0.0236579,0.103438,0.09356,-0.0836165,0.000231719-3.26755e-05i,0.00975894
0.0236579,0.172397,0.155933,-0.0836165,0.00022533-3.24022e-05i,0.0146898
0.0236579,0.241355,0.218307,-0.0836165,0.000218705-3.21273e-05i,0.0214154
0.0236579,0.310314,0.28068,-0.0836165,0.000211859-3.18524e-05i,0.0304082
0.0236579,0.379272,0.343053,-0.0836165,0.000204811-3.15791e-05i,0.0423004
0.0236579,0.448231,0.405427,-0.0836165,0.00019758-3.13091e-05i,0.0579945
0.0236579,0.51719,0.4678,-0.0836165,0.000190186-3.1044e-05i,0.0788753
0.0236579,0.586148,0.530174,-0.0836165,0.000182654-3.07855e-05i,0.107244
0.0236579,0.655107,0.592547,-0.0836165,0.000175007-3.05353e-05i,0.147299
0.0236579,0.724066,0.65492,-0.0836165,0.000167272-3.02945e-05i,0.207686
0.0236579,0.793024,0.717294,-0.0836165,0.000159475-3.0064e-05i,0.309641
0.0236579,0.861983,0.779667,-0.0836165,0.000151644-2.98437e-05i,0.523198
0.0236579,0.930941,0.84204,-0.0836165,0.000143807-2.96314e-05i,1.28788
0.0236579,0.9999,0.904414,-0.0836165,0.000135992-2.94189e-05i,2.15588e+09
0.0268947,-0.9999,-0.907273,-0.0950568,0.000227669-3.52966e-05i,1.96507e+10
0.0268947,-0.930941,-0.844703,-0.0950568,0.000225792-3.51287e-05i,2.67326
0.0268947,-0.861983,-0.782132,-0.0950568,0.000223814-3.49456e-05i,0.519703
0.0268947,-0.793024,-0.719562,-0.0950568,0.000221675-3.47478e-05i,0.185725
0.0268947,-0.724066,-0.656991,-0.0950568,0.000219346-3.45358e-05i,0.0800076
0.0268947,-0.655107,-0.594421,-0.0950568,0.000216811-3.43099e-05i,0.0372015
0.0268947,-0.586148,-0.53185,-0.0950568,0.000214058-3.40707e-05i,0.0179044
0.0268947,-0.51719,-0.469279,-0.0950568,0.000211079-3.38189e-05i,0.00878646
0.0268947,-0.448231,-0.406709,-0.0950568,0.000207869-3.35551e-05i,0.00441625
0.0268947,-0.379272,-0.344138,-0.0950568,0.000204426-3.32801e-05i,0.00235268
0.0268947,-0.310314,-0.281568,-0.0950568,0.00020075-3.29949e-05i,0.00146718
0.0268947,-0.241355,-0.218997,-0.0950568,0.000196842-3.27004e-05i,0.0012708
0.0268947,-0.172397,-0.156426,-0.0950568,0.000192705-3.23977e-05i,0.00161168
0.0268947,-0.103438,-0.0938559,-0.0950568,0.000188344-3.2088e-05i,0.00252725
0.0268947,-0.0344793,-0.0312853,-0.0950568,0.000183764-3.17726e-05i,0.00416829
0.0268947,0.0344793,0.0312853,-0.0950568,0.000178973-3.14528e-05i,0.00676006
0.0268947,0.103438,0.0938559,-0.0950568,0.00017398-3.113e-05i,0.0105852
0.0268947,0.172397,0.156426,-0.0950568,0.000168794-3.0806e-05i,0.0159827
0.0268947,0.241355,0.218997,-0.0950568,0.000163427-3.04823e-05i,0.0233618
0.0268947,0.310314,0.281568,-0.0950568,0.000157891-3.01607e-05i,0.0332359
0.0268947,0.379272,0.344138,-0.0950568,0.0001522-2.98431e-05i,0.0462865
0.0268947,0.448231,0.406709,-0.0950568,0.000146368-2.95312e-05i,0.0634828
0.0268947,0.51719,0.469279,-0.0950568,0.000140413-2.92271e-05i,0.0863096
0.0268947,0.586148,0.53185,-0.0950568,0.000134351-2.89324e-05i,0.117236
0.0268947,0.655107,0.594421,-0.0950568,0.000128202-2.86489e-05i,0.160776
0.0268947,0.724066,0.656991,-0.0950568,0.000121984-2.83779e-05i,0.226257
0.0268947,0.793024,0.719562,-0.0950568,0.00011572-2.81202e-05i,0.336707
0.0268947,0.861983,0.782132,-0.0950568,0.000109429-2.78753e-05i,0.568874
0.0268947,0.930941,0.844703,-0.0950568,0.000103131-2.76405e-05i,1.42125
0.0268947,0.9999,0.907273,-0.0950568,9.68458e-05-2.74056e-05i,4.70687e+09
0.0301316,-0.9999,-0.910133,-0.106497,0.000165283-3.30984e-05i,3.84712e+10
0.0301316,-0.930941,-0.847365,-0.106497,0.000163643-3.2866e-05i,3.77361
0.0301316,-0.861983,-0.784598,-0.106497,0.000161922-3.26165e-05i,0.694627
0.0301316,-0.793024,-0.72183,-0.106497,0.000160078-3.23512e-05i,0.242465
0.0301316,-0.724066,-0.659062,-0.106497,0.000158093-3.2071e-05i,0.103051
0.0301316,-0.655107,-0.596294,-0.106497,0.000155954-3.17767e-05i,0.0474517
0.0301316,-0.586148,-0.533526,-0.106497,0.000153653-3.14691e-05i,0.0226422
0.0301316,-0.51719,-0.470759,-0.106497,0.000151185-3.11491e-05i,0.0110168
0.0301316,-0.448231,-0.407991,-0.106497,0.000148546-3.08176e-05i,0.00548879
0.0301316,-0.379272,-0.345223,-0.106497,0.000145736-3.04756e-05i,0.00289594
0.0301316,-0.310314,-0.282455,-0.106497,0.000142754-3.01243e-05i,0.00177721
0.0301316,-0.241355,-0.219687,-0.106497,0.000139602-2.97648e-05i,0.00149181
0.0301316,-0.172397,-0.15692,-0.106497,0.000136282-2.93985e-05i,0.00182641
0.0301316,-0.103438,-0.0941517,-0.106497,0.000132797-2.90266e-05i,0.00280445
0.0301316,-0.0344793,-0.0313839,-0.106497,0.000129152-2.86506e-05i,0.0045882
0.0301316,0.0344793,0.0313839,-0.106497,0.000125353-2.82723e-05i,0.00742805
0.0301316,0.103438,0.0941517,-0.106497,0.000121406-2.78931e-05i,0.011639
0.0301316,0.172397,0.15692,-0.106497,0.000117319-2.7515e-05i,0.0175961
0.0301316,0.241355,0.219687,-0.106497,0.000113098-2.71397e-05i,0.0257482
0.0301316,0.310314,0.282455,-0.106497,0.000108755-2.67693e-05i,0.0366522
0.0301316,0.379272,0.345223,-0.106497,0.000104299-2.64057e-05i,0.0510416
0.0301316,0.448231,0.407991,-0.106497,9.97402e-05-2.6051e-05i,0.0699542
0.0301316,0.51719,0.470759,-0.106497,9.50916e-05-2.57072e-05i,0.0949771
0.0301316,0.586148,0.533526,-0.106497,9.03656e-05-2.53763e-05i,0.12875
0.0301316,0.655107,0.596294,-0.106497,8.55757e-05-2.50601e-05i,0.176106
0.0301316,0.724066,0.659062,-0.106497,8.07361e-05-2.47598e-05i,0.247062
0.0301316,0.793024,0.72183,-0.106497,7.58613e-05-2.44762e-05i,0.366451
0.0301316,0.861983,0.784598,-0.106497,7.09657e-05-2.42084e-05i,0.617888
0.0301316,0.930941,0.847365,-0.106497,6.60632e-05-2.3953e-05i,1.56481
0.0301316,0.9999,0.910133,-0.106497,6.11656e-05-2.36979e-05i,8.76341e+09
0.0333684,-0.9999,-0.912993,-0.117937,0.000110411-2.92663e-05i,6.91083e+10
0.0333684,-0.930941,-0.850028,-0.117937,0.000108999-2.89587e-05i,5.24233
0.0333684,-0.861983,-0.787063,-0.117937,0.000107525-2.86321e-05i,0.917802
0.0333684,-0.793024,-0.724098,-0.117937,0.000105963-2.82888e-05i,0.313055
0.0333684,-0.724066,-0.661133,-0.117937,0.000104301-2.79304e-05i,0.131229
0.0333684,-0.655107,-0.598168,-0.117937,0.000102531-2.75578e-05i,0.0598088
0.0333684,-0.586148,-0.535203,-0.117937,0.000100647-2.71725e-05i,0.0282771
0.0333684,-0.51719,-0.472238,-0.117937,9.86468e-05-2.67753e-05i,0.013633
0.0333684,-0.448231,-0.409273,-0.117937,9.65286e-05-2.63677e-05i,0.00673223
0.0333684,-0.379272,-0.346308,-0.117937,9.42916e-05-2.59508e-05i,0.0035258
0.0333684,-0.310314,-0.283343,-0.117937,9.19361e-05-2.55259e-05i,0.00214808
0.0333684,-0.241355,-0.220378,-0.117937,8.94632e-05-2.50945e-05i,0.00177485
