tau,z,PK,QQ,scattering_amp,|scattering_amp|2
0.00423684,0.310314,0.275355,-0.0149747,0.00293764+0.000789712i,0.231088
0.00423684,0.379272,0.336545,-0.0149747,0.00266683+0.000632673i,0.244171
0.00423684,0.448231,0.397735,-0.0149747,0.00237895+0.000472105i,0.26258
0.00423684,0.51719,0.458925,-0.0149747,0.002074+0.000309017i,0.287966
0.00423684,0.586148,0.520115,-0.0149747,0.00175178+0.000144546i,0.323233
0.00423684,0.655107,0.581305,-0.0149747,0.0014117-1.99642e-05i,0.373767
0.00423684,0.724066,0.642495,-0.0149747,0.0010524-0.000182812i,0.450546
0.00423684,0.793024,0.703685,-0.0149747,0.000670982-0.00034161i,0.579509
0.00423684,0.861983,0.764875,-0.0149747,0.000260982-0.000492415i,0.839677
0.00423684,0.930941,0.826065,-0.0149747,-0.000195517-0.00062655i,1.63832
0.00423684,0.9999,0.887255,-0.0149747,-0.000873452-0.00067831i,-3.66501e+08
0.00747368,-0.9999,-0.890115,-0.026415,0.00410033+0.00206694i,-1.75694e+08
0.00747368,-0.930941,-0.828728,-0.026415,0.00439331+0.00254742i,0.209364
0.00747368,-0.861983,-0.76734,-0.026415,0.0045406+0.0027198i,0.0666561
0.00747368,-0.793024,-0.705953,-0.026415,0.00465063+0.00282356i,0.032505
0.00747368,-0.724066,-0.644566,-0.026415,0.00473307+0.00288456i,0.0181291
0.00747368,-0.655107,-0.583179,-0.026415,0.00479105+0.00291304i,0.0102457
0.00747368,-0.586148,-0.521791,-0.026415,0.0048258+0.00291439i,0.00515726
0.00747368,-0.51719,-0.460404,-0.026415,0.00483782+0.00289191i,0.00152891
0.00747368,-0.448231,-0.399017,-0.026415,0.00482727+0.00284782i,-0.0011796
0.00747368,-0.379272,-0.33763,-0.026415,0.00479417+0.00278376i,-0.00318578
0.00747368,-0.310314,-0.276243,-0.026415,0.00473846+0.00270104i,-0.00455782
0.00747368,-0.241355,-0.214855,-0.026415,0.00466009+0.00260076i,-0.00528711
0.00747368,-0.172397,-0.153468,-0.026415,0.004559+0.00248389i,-0.00532096
0.00747368,-0.103438,-0.0920808,-0.026415,0.00443516+0.00235135i,-0.00457727
0.00747368,-0.0344793,-0.0306936,-0.026415,0.0042886+0.002204i,-0.00294983
0.00747368,0.0344793,0.0306936,-0.026415,0.00411936+0.00204274i,-0.000307482
0.00747368,0.103438,0.0920808,-0.026415,0.00392757+0.00186844i,0.00351207
0.00747368,0.172397,0.153468,-0.026415,0.00371335+0.00168205i,0.00871437
0.00747368,0.241355,0.214855,-0.026415,0.00347692+0.00148454i,0.0155689
0.00747368,0.310314,0.276243,-0.026415,0.00321848+0.00127697i,0.0244434
0.00747368,0.379272,0.33763,-0.026415,0.00293827+0.00106048i,0.0358611
0.00747368,0.448231,0.399017,-0.026415,0.0026365+0.000836321i,0.0506024
0.00747368,0.51719,0.460404,-0.026415,0.00231331+0.000605927i,0.0698922
0.00747368,0.586148,0.521791,-0.026415,0.00196866+0.000370947i,0.0957767
0.00747368,0.655107,0.583179,-0.026415,0.00160218+0.000133386i,0.131957
0.00747368,0.724066,0.644566,-0.026415,0.00121284-0.000104171i,0.185891
0.00747368,0.793024,0.705953,-0.026415,0.000798232-0.000338057i,0.275232
0.00747368,0.861983,0.76734,-0.026415,0.00035265-0.000562217i,0.454389
0.00747368,0.930941,0.828728,-0.026415,-0.000140141-0.000763434i,1.01138
0.00747368,0.9999,0.890115,-0.026415,-0.000840962-0.000842076i,-5.70858e+08
0.0107105,-0.9999,-0.892975,-0.0378553,0.00381002+0.00236192i,-3.28767e+08
0.0107105,-0.930941,-0.83139,-0.0378553,0.00415948+0.00293157i,0.330426
0.0107105,-0.861983,-0.769806,-0.0378553,0.00436862+0.00315041i,0.0842458
0.0107105,-0.793024,-0.708221,-0.0378553,0.0045393+0.00329005i,0.0317194
0.0107105,-0.724066,-0.646637,-0.0378553,0.00468029+0.00337971i,0.0127796
0.0107105,-0.655107,-0.585052,-0.0378553,0.00479423+0.00343096i,0.00445292
0.0107105,-0.586148,-0.523468,-0.0378553,0.00488198+0.00344979i,0.000388041
0.0107105,-0.51719,-0.461883,-0.0378553,0.00494371+0.00343984i,-0.00173404
0.0107105,-0.448231,-0.400299,-0.0378553,0.00497931+0.00340354i,-0.00288331
0.0107105,-0.379272,-0.338714,-0.0378553,0.00498854+0.00334267i,-0.00348187
0.0107105,-0.310314,-0.27713,-0.0378553,0.00497111+0.00325861i,-0.00369737
0.0107105,-0.241355,-0.215546,-0.0378553,0.00492674+0.00315253i,-0.00356651
0.0107105,-0.172397,-0.153961,-0.0378553,0.00485517+0.00302545i,-0.00305188
0.0107105,-0.103438,-0.0923767,-0.0378553,0.00475621+0.00287836i,-0.0020694
0.0107105,-0.0344793,-0.0307922,-0.0378553,0.00462969+0.00271218i,-0.000501094
0.0107105,0.0344793,0.0307922,-0.0378553,0.00447553+0.00252787i,0.00180093
0.0107105,0.103438,0.0923767,-0.0378553,0.00429372+0.00232642i,0.00501685
0.0107105,0.172397,0.153961,-0.0378553,0.0040843+0.00210888i,0.00936804
0.0107105,0.241355,0.215546,-0.0378553,0.00384741+0.00187636i,0.0151342
0.0107105,0.310314,0.27713,-0.0378553,0.00358321+0.0016301i,0.0226833
0.0107105,0.379272,0.338714,-0.0378553,0.00329194+0.00137147i,0.0325231
0.0107105,0.448231,0.400299,-0.0378553,0.00297384+0.00110198i,0.0453932
0.0107105,0.51719,0.461883,-0.0378553,0.0026291+0.000823405i,0.062437
0.0107105,0.586148,0.523468,-0.0378553,0.00225782+0.000537832i,0.085549
0.0107105,0.655107,0.585052,-0.0378553,0.00185982+0.000247833i,0.118148
0.0107105,0.724066,0.646637,-0.0378553,0.00143434-4.32272e-05i,0.167144
0.0107105,0.793024,0.708221,-0.0378553,0.000979378-0.000330518i,0.24902
0.0107105,0.861983,0.769806,-0.0378553,0.000489901-0.00060601i,0.415364
0.0107105,0.930941,0.83139,-0.0378553,-4.88515e-05-0.000852076i,0.948759
0.0107105,0.9999,0.892975,-0.0378553,-0.000785483-0.000933994i,-6.70283e+08
0.0139474,-0.9999,-0.895834,-0.0492956,0.00351944+0.00255038i,-2.5079e+08
0.0139474,-0.930941,-0.834053,-0.0492956,0.00393751+0.00317687i,0.539222
0.0139474,-0.861983,-0.772271,-0.0492956,0.00421775+0.00343128i,0.131882
0.0139474,-0.793024,-0.710489,-0.0492956,0.00445755+0.00360029i,0.0502991
0.0139474,-0.724066,-0.648708,-0.0492956,0.00466501+0.00371475i,0.0217699
0.0139474,-0.655107,-0.586926,-0.0492956,0.00484232+0.00378679i,0.00963316
0.0139474,-0.586148,-0.525144,-0.0492956,0.00498999+0.00382267i,0.00399386
0.0139474,-0.51719,-0.463363,-0.0492956,0.0051079+0.00382616i,0.00126464
0.0139474,-0.448231,-0.401581,-0.0492956,0.00519562+0.00379974i,-6.56953e-05
0.0139474,-0.379272,-0.339799,-0.0492956,0.00525263+0.00374522i,-0.00067411
0.0139474,-0.310314,-0.278018,-0.0492956,0.0052784+0.00366398i,-0.000853642
0.0139474,-0.241355,-0.216236,-0.0492956,0.00527238+0.00355719i,-0.000701759
0.0139474,-0.172397,-0.154454,-0.0492956,0.00523408+0.00342588i,-0.000207362
0.0139474,-0.103438,-0.0926725,-0.0492956,0.00516308+0.00327103i,0.000706499
0.0139474,-0.0344793,-0.0308908,-0.0492956,0.00505902+0.0030936i,0.00216158
0.0139474,0.0344793,0.0308908,-0.0492956,0.00492164+0.00289457i,0.00431553
0.0139474,0.103438,0.0926725,-0.0492956,0.00475077+0.00267499i,0.00736137
0.0139474,0.172397,0.154454,-0.0492956,0.00454631+0.00243596i,0.0115344
0.0139474,0.241355,0.216236,-0.0492956,0.00430829+0.00217872i,0.0171281
0.0139474,0.310314,0.278018,-0.0492956,0.00403682+0.00190462i,0.0245236
0.0139474,0.379272,0.339799,-0.0492956,0.00373206+0.0016152i,0.0342408
0.0139474,0.448231,0.401581,-0.0492956,0.00339426+0.0013122i,0.047031
0.0139474,0.51719,0.463363,-0.0492956,0.00302366+0.00099769i,0.0640513
0.0139474,0.586148,0.525144,-0.0492956,0.00262046+0.000674122i,0.0872177
0.0139474,0.655107,0.586926,-0.0492956,0.00218462+0.000344575i,0.119996
0.0139474,0.724066,0.648708,-0.0492956,0.00171562+1.3129e-05i,0.169428
0.0139474,0.793024,0.710489,-0.0492956,0.00121186-0.000314301i,0.252452
0.0139474,0.861983,0.772271,-0.0492956,0.000668931-0.000627793i,0.422879
0.0139474,0.930941,0.834053,-0.0492956,7.34809e-05-0.00090538i,0.985951
0.0139474,0.9999,0.895834,-0.0492956,-0.000711541-0.000976221i,-5.86684e+08
0.0171842,-0.9999,-0.898694,-0.0607359,0.00322596+0.00264911i,6.03175e+08
0.0171842,-0.930941,-0.836715,-0.0607359,0.00372549+0.0033061i,0.840801
0.0171842,-0.861983,-0.774736,-0.0607359,0.00408714+0.00358798i,0.19527
0.0171842,-0.793024,-0.712757,-0.0607359,0.00440558+0.00378201i,0.0741443
0.0171842,-0.724066,-0.650778,-0.0607359,0.00468842+0.00391907i,0.0327158
0.0171842,-0.655107,-0.5888,-0.0607359,0.00493746+0.00401128i,0.0152769
0.0171842,-0.586148,-0.526821,-0.0607359,0.00515289+0.00406484i,0.00723682
0.0171842,-0.51719,-0.464842,-0.0607359,0.00533424+0.00408345i,0.00337968
0.0171842,-0.448231,-0.402863,-0.0607359,0.00548079+0.00406952i,0.00151496
0.0171842,-0.379272,-0.340884,-0.0607359,0.0055917+0.00402477i,0.000651172
0.0171842,-0.310314,-0.278905,-0.0607359,0.00566613+0.00395053i,0.000342614
0.0171842,-0.241355,-0.216926,-0.0607359,0.00570326+0.00384791i,0.000418513
0.0171842,-0.172397,-0.154947,-0.0607359,0.00570233+0.00371789i,0.000858432
0.0171842,-0.103438,-0.0929684,-0.0607359,0.00566264+0.00356139i,0.00173081
0.0171842,-0.0344793,-0.0309895,-0.0607359,0.00558361+0.00337936i,0.00316193
0.0171842,0.0344793,0.0309895,-0.0607359,0.00546474+0.00317277i,0.00532144
0.0171842,0.103438,0.0929684,-0.0607359,0.00530568+0.00294267i,0.00841865
0.0171842,0.172397,0.154947,-0.0607359,0.00510615+0.0026902i,0.0127078
0.0171842,0.241355,0.216926,-0.0607359,0.00486604+0.00241665i,0.0185034
0.0171842,0.310314,0.278905,-0.0607359,0.00458534+0.00212347i,0.0262104
0.0171842,0.379272,0.340884,-0.0607359,0.00426415+0.00181232i,0.0363769
0.0171842,0.448231,0.402863,-0.0607359,0.00390268+0.00148512i,0.049792
0.0171842,0.51719,0.464842,-0.0607359,0.00350118+0.00114418i,0.0676686
0.0171842,0.586148,0.526821,-0.0607359,0.00305993+0.000792273i,0.0920177
0.0171842,0.655107,0.5888,-0.0607359,0.00257902+0.000432935i,0.126488
0.0171842,0.724066,0.650778,-0.0607359,0.00205817+7.08968e-05i,0.178531
0.0171842,0.793024,0.712757,-0.0607359,0.00149612-0.00028691i,0.26621
0.0171842,0.861983,0.774736,-0.0607359,0.000889128-0.000628745i,0.447701
0.0171842,0.930941,0.836715,-0.0607359,0.000225228-0.00092837i,1.0645
0.0171842,0.9999,0.898694,-0.0607359,-0.00062111-0.000978075i,-2.07419e+08
0.0204211,-0.9999,-0.901554,-0.0721762,0.00292821+0.0026643i,3.15646e+09
0.0204211,-0.930941,-0.839378,-0.0721762,0.00352299+0.00332782i,1.26681
0.0204211,-0.861983,-0.777202,-0.0721762,0.00397738+0.00363045i,0.277327
0.0204211,-0.793024,-0.715025,-0.0721762,0.00438499+0.00384624i,0.1036
0.0204211,-0.724066,-0.652849,-0.0721762,0.00475307+0.00400467i,0.0456151
0.0204211,-0.655107,-0.590673,-0.0721762,0.00508311+0.00411723i,0.0214755
0.0204211,-0.586148,-0.528497,-0.0721762,0.00537495+0.00418979i,0.0104081
0.0204211,-0.51719,-0.466321,-0.0721762,0.00562779+0.00422576i,0.00511515
0.0204211,-0.448231,-0.404145,-0.0721762,0.00584055+0.00422737i,0.00255563
0.0204211,-0.379272,-0.341969,-0.0721762,0.00601207+0.00419617i,0.00135108
0.0204211,-0.310314,-0.279793,-0.0721762,0.00614116+0.00413335i,0.000870731
0.0204211,-0.241355,-0.217616,-0.0721762,0.00622668+0.00403988i,0.000856313
0.0204211,-0.172397,-0.15544,-0.0721762,0.00626754+0.00391665i,0.00125059
0.0204211,-0.103438,-0.0932642,-0.0721762,0.00626276+0.00376448i,0.00211284
0.0204211,-0.0344793,-0.0310881,-0.0721762,0.00621146+0.00358426i,0.00357572
0.0204211,0.0344793,0.0310881,-0.0721762,0.0061129+0.00337688i,0.00582413
0.0204211,0.103438,0.0932642,-0.0721762,0.00596646+0.00314338i,0.00908781
0.0204211,0.172397,0.15544,-0.0721762,0.00577168+0.00288489i,0.0136449
0.0204211,0.241355,0.217616,-0.0721762,0.00552825+0.00260271i,0.019837
0.0204211,0.310314,0.279793,-0.0721762,0.00523602+0.00229832i,0.0281001
0.0204211,0.379272,0.341969,-0.0721762,0.00489498+0.00197349i,0.039021
0.0204211,0.448231,0.404145,-0.0721762,0.00450529+0.00163026i,0.053441
0.0204211,0.51719,0.466321,-0.0721762,0.00406718+0.00127113i,0.0726522
0.0204211,0.586148,0.528497,-0.0721762,0.00358096+0.00089915i,0.0987995
0.0204211,0.655107,0.590673,-0.0721762,0.00304688+0.000518251i,0.135786
0.0204211,0.724066,0.652849,-0.0721762,0.00246486+0.000133757i,0.191619
0.0204211,0.793024,0.715025,-0.0721762,0.00183401-0.000246454i,0.285845
0.0204211,0.861983,0.777202,-0.0721762,0.00115123-0.000608908i,0.482202
0.0204211,0.930941,0.839378,-0.0721762,0.000406026-0.000923194i,1.16758
0.0204211,0.9999,0.901554,-0.0721762,-0.000515241-0.000944328i,6.29283e+08
0.0236579,-0.9999,-0.904414,-0.0836165,0.00262544+0.00259696i,8.82436e+09
0.0236579,-0.930941,-0.84204,-0.0836165,0.00333041+0.00324378i,1.85978
0.0236579,-0.861983,-0.779667,-0.0836165,0.00388998+0.00356112i,0.38328
0.0236579,-0.793024,-0.717294,-0.0836165,0.00439831+0.00379606i,0.140175
0.0236579,-0.724066,-0.65492,-0.0836165,0.00486248+0.00397522i,0.0611356
0.0236579,-0.655107,-0.592547,-0.0836165,0.00528369+0.00410891i,0.0286618
0.0236579,-0.586148,-0.530174,-0.0836165,0.00566144+0.00420231i,0.0138862
0.0236579,-0.51719,-0.4678,-0.0836165,0.00599457+0.00425839i,0.00685529
0.0236579,-0.448231,-0.405427,-0.0836165,0.00628163+0.00427905i,0.0034652
0.0236579,-0.379272,-0.343053,-0.0836165,0.00652108+0.00426558i,0.00186111
0.0236579,-0.310314,-0.28068,-0.0836165,0.00671136+0.00421892i,0.00118759
0.0236579,-0.241355,-0.218307,-0.0836165,0.00685095+0.00413988i,0.00108163
0.0236579,-0.172397,-0.155933,-0.0836165,0.0069384+0.00402916i,0.00144274
0.0236579,-0.103438,-0.09356,-0.0836165,0.00697239+0.00388746i,0.00232004
0.0236579,-0.0344793,-0.0311867,-0.0836165,0.00695171+0.00371553i,0.00385442
0.0236579,0.0344793,0.0311867,-0.0836165,0.0068753+0.00351418i,0.0062493
0.0236579,0.103438,0.09356,-0.0836165,0.00674226+0.00328434i,0.00975894
0.0236579,0.172397,0.155933,-0.0836165,0.00655189+0.00302711i,0.0146898
0.0236579,0.241355,0.218307,-0.0836165,0.00630366+0.00274373i,0.0214154
0.0236579,0.310314,0.28068,-0.0836165,0.00599722+0.00243573i,0.0304082
0.0236579,0.379272,0.343053,-0.0836165,0.00563243+0.00210486i,0.0423004
0.0236579,0.448231,0.405427,-0.0836165,0.00520936+0.00175329i,0.0579945
0.0236579,0.51719,0.4678,-0.0836165,0.00472821+0.00138363i,0.0788753
0.0236579,0.586148,0.530174,-0.0836165,0.00418932+0.00099916i,0.107244
0.0236579,0.655107,0.592547,-0.0836165,0.00359303+0.000604148i,0.147299
0.0236579,0.724066,0.65492,-0.0836165,0.0029395+0.00020444i,0.207686
0.0236579,0.793024,0.717294,-0.0836165,0.00222821-0.000191218i,0.309641
0.0236579,0.861983,0.779667,-0.0836165,0.00145675-0.000567722i,0.523198
0.0236579,0.930941,0.84204,-0.0836165,0.000616147-0.00089063i,1.28788
0.0236579,0.9999,0.904414,-0.0836165,-0.00039457-0.000877687i,2.15588e+09
0.0268947,-0.9999,-0.907273,-0.0950568,0.00231726+0.00244509i,1.96507e+10
0.0268947,-0.930941,-0.844703,-0.0950568,0.00314869+0.00305174i,2.67326
0.0268947,-0.861983,-0.782132,-0.0950568,0.00382706+0.00337803i,0.519703
0.0268947,-0.793024,-0.719562,-0.0950568,0.00444879+0.00362993i,0.185725
0.0268947,-0.724066,-0.656991,-0.0950568,0.00502093+0.00382965i,0.0800076
0.0268947,-0.655107,-0.594421,-0.0950568,0.00554444+0.0039857i,0.0372015
0.0268947,-0.586148,-0.53185,-0.0950568,0.0060185+0.00410228i,0.0179044
0.0268947,-0.51719,-0.469279,-0.0950568,0.00644155+0.00418171i,0.00878646
0.0268947,-0.448231,-0.406709,-0.0950568,0.00681174+0.0042254i,0.00441625
0.0268947,-0.379272,-0.344138,-0.0950568,0.0071271+0.00423427i,0.00235268
0.0268947,-0.310314,-0.281568,-0.0950568,0.00738566+0.00420897i,0.00146718
0.0268947,-0.241355,-0.218997,-0.0950568,0.00758547+0.00415003i,0.0012708
0.0268947,-0.172397,-0.156426,-0.0950568,0.00772469+0.00405793i,0.00161168
0.0268947,-0.103438,-0.0938559,-0.0950568,0.00780158+0.00393318i,0.00252725
0.0268947,-0.0344793,-0.0312853,-0.0950568,0.00781455+0.00377633i,0.00416829
0.0268947,0.0344793,0.0312853,-0.0950568,0.00776221+0.00358805i,0.00676006
0.0268947,0.103438,0.0938559,-0.0950568,0.00764331+0.00336914i,0.0105852
0.0268947,0.172397,0.156426,-0.0950568,0.00745686+0.00312059i,0.0159827
0.0268947,0.241355,0.218997,-0.0950568,0.00720205+0.00284357i,0.0233618
0.0268947,0.310314,0.281568,-0.0950568,0.00687834+0.00253953i,0.0332359
0.0268947,0.379272,0.344138,-0.0950568,0.0064854+0.00221025i,0.0462865
0.0268947,0.448231,0.406709,-0.0950568,0.00602317+0.00185788i,0.0634828
0.0268947,0.51719,0.469279,-0.0950568,0.0054918+0.00148515i,0.0863096
0.0268947,0.586148,0.53185,-0.0950568,0.00489163+0.00109548i,0.117236
0.0268947,0.655107,0.594421,-0.0950568,0.00422312+0.00069342i,0.160776
0.0268947,0.724066,0.656991,-0.0950568,0.00348663+0.00028525i,0.226257
0.0268947,0.793024,0.719562,-0.0950568,0.00268204-0.000119507i,0.336707
0.0268947,0.861983,0.782132,-0.0950568,0.00180768-0.000504242i,0.568874
0.0268947,0.930941,0.844703,-0.0950568,0.000856243-0.000830686i,1.42125
0.0268947,0.9999,0.907273,-0.0950568,-0.000259527-0.000779794i,4.70687e+09
0.0301316,-0.9999,-0.910133,-0.106497,0.00200353+0.00220459i,3.84712e+10
0.0301316,-0.930941,-0.847365,-0.106497,0.00297922+0.00274672i,3.77361
0.0301316,-0.861983,-0.784598,-0.106497,0.0037913+0.00307632i,0.694627
0.0301316,-0.793024,-0.72183,-0.106497,0.00454029+0.00334324i,0.242465
0.0301316,-0.724066,-0.659062,-0.106497,0.0052334+0.00356371i,0.103051
0.0301316,-0.655107,-0.596294,-0.106497,0.0058714+0.0037438i,0.0474517
0.0301316,-0.586148,-0.533526,-0.106497,0.00645311+0.00388636i,0.0226422
0.0301316,-0.51719,-0.470759,-0.106497,0.00697658+0.00399285i,0.0110168
0.0301316,-0.448231,-0.407991,-0.106497,0.00743951+0.00406406i,0.00548879
0.0301316,-0.379272,-0.345223,-0.106497,0.00783948+0.00410042i,0.00289594
0.0301316,-0.310314,-0.282455,-0.106497,0.00817402+0.00410218i,0.00177721
0.0301316,-0.241355,-0.219687,-0.106497,0.00844072+0.00406953i,0.00149181
0.0301316,-0.172397,-0.15692,-0.106497,0.00863727+0.00400266i,0.00182641
0.0301316,-0.103438,-0.0941517,-0.106497,0.00876149+0.00390179i,0.00280445
0.0301316,-0.0344793,-0.0313839,-0.106497,0.00881136+0.00376726i,0.0045882
0.0301316,0.0344793,0.0313839,-0.106497,0.00878506+0.00359952i,0.00742805
0.0301316,0.103438,0.0941517,-0.106497,0.00868099+0.00339919i,0.011639
0.0301316,0.172397,0.15692,-0.106497,0.00849779+0.00316707i,0.0175961
0.0301316,0.241355,0.219687,-0.106497,0.00823435+0.00290423i,0.0257482
0.0301316,0.310314,0.282455,-0.106497,0.00788986+0.002612i,0.0366522
0.0301316,0.379272,0.345223,-0.106497,0.0074638+0.00229207i,0.0510416
0.0301316,0.448231,0.407991,-0.106497,0.00695593+0.00194658i,0.0699542
0.0301316,0.51719,0.470759,-0.106497,0.00636634+0.00157826i,0.0949771
0.0301316,0.586148,0.533526,-0.106497,0.00569534+0.00119064i,0.12875
0.0301316,0.655107,0.596294,-0.106497,0.0049435+0.00078844i,0.176106
0.0301316,0.724066,0.659062,-0.106497,0.00411139+0.000378311i,0.247062
0.0301316,0.793024,0.72183,-0.106497,0.00319933-2.95697e-05i,0.366451
0.0301316,0.861983,0.784598,-0.106497,0.00220643-0.000417248i,0.617888
0.0301316,0.930941,0.847365,-0.106497,0.00112721-0.000742895i,1.56481
0.0301316,0.9999,0.910133,-0.106497,-0.000110446-0.000651713i,8.76341e+09
0.0333684,-0.9999,-0.912993,-0.117937,0.00168432+0.0018698i,6.91083e+10
0.0333684,-0.930941,-0.850028,-0.117937,0.00282373+0.00232171i,5.24233
0.0333684,-0.861983,-0.787063,-0.117937,0.00378585+0.00264889i,0.917802
0.0333684,-0.793024,-0.724098,-0.117937,0.00467728+0.0029291i,0.313055
0.0333684,-0.724066,-0.661133,-0.117937,0.00550558+0.00317083i,0.131229
0.0333684,-0.655107,-0.598168,-0.117937,0.00627136+0.00337703i,0.0598088
0.0333684,-0.586148,-0.535203,-0.117937,0.00697312+0.00354885i,0.0282771
0.0333684,-0.51719,-0.472238,-0.117937,0.00760846+0.00368664i,0.013633
0.0333684,-0.448231,-0.409273,-0.117937,0.00817461+0.00379042i,0.00673223
0.0333684,-0.379272,-0.346308,-0.117937,0.0086686+0.00385998i,0.0035258
0.0333684,-0.310314,-0.283343,-0.117937,0.00908747+0.0038951i,0.00214808
0.0333684,-0.241355,-0.220378,-0.117937,0.00942827+0.00389552i,0.00177485
0.0333684,-0.172397,-0.157413,-0.117937,0.00968817+0.00386106i,0.00211888
0.0333684,-0.103438,-0.0944476,-0.117937,0.00986447+0.00379161i,0.0031865
0.0333684,-0.0344793,-0.0314825,-0.117937,0.00995466+0.00368721i,0.00515287
0.0333684,0.0344793,0.0314825,-0.117937,0.00995647+0.00354802i,0.00829686
0.0333684,0.103438,0.0944476,-0.117937,0.00986784+0.00337442i,0.0129697
0.0333684,0.172397,0.157413,-0.117937,0.00968703+0.003167i,0.0195865
0.0333684,0.241355,0.220378,-0.117937,0.00941257+0.00292659i,0.0286382
0.0333684,0.310314,0.283343,-0.117937,0.00904334+0.00265438i,0.0407273
0.0333684,0.379272,0.346308,-0.117937,0.00857857+0.00235192i,0.0566398
0.0333684,0.448231,0.409273,-0.117937,0.00801784+0.00202124i,0.0774813
0.0333684,0.51719,0.472238,-0.117937,0.00736112+0.00166501i,0.104938
0.0333684,0.586148,0.535203,-0.117937,0.00660871+0.00128679i,0.141815
0.0333684,0.655107,0.598168,-0.117937,0.00576124+0.00089138i,0.193252
0.0333684,0.724066,0.661133,-0.117937,0.00481954+0.000485697i,0.269923
0.0333684,0.793024,0.724098,-0.117937,0.00378436+8.04357e-05i,0.398395
