tau,z,PK,QQ,scattering_amp,|scattering_amp|2
0.00423684,0.861983,0.764875,-0.0149747,0.00107213-0.000739478i,0.839677
0.00423684,0.930941,0.826065,-0.0149747,0.00109573-0.000765658i,1.63832
0.00423684,0.9999,0.887255,-0.0149747,0.00111979-0.000791821i,-3.66501e+08
0.00747368,-0.9999,-0.890115,-0.026415,0.00124916+0.000312871i,-1.75694e+08
0.00747368,-0.930941,-0.828728,-0.026415,0.00126311+0.000276217i,0.209364
0.00747368,-0.861983,-0.76734,-0.026415,0.00127703+0.000238217i,0.0666561
0.00747368,-0.793024,-0.705953,-0.026415,0.00129059+0.000199023i,0.032505
0.00747368,-0.724066,-0.644566,-0.026415,0.00130364+0.000158725i,0.0181291
0.00747368,-0.655107,-0.583179,-0.026415,0.00131607+0.000117399i,0.0102457
0.00747368,-0.586148,-0.521791,-0.026415,0.00132782+7.51177e-05i,0.00515726
0.00747368,-0.51719,-0.460404,-0.026415,0.00133886+3.19562e-05i,0.00152891
0.00747368,-0.448231,-0.399017,-0.026415,0.00134915-1.20081e-05i,-0.0011796
0.00747368,-0.379272,-0.33763,-0.026415,0.00135869-5.66941e-05i,-0.00318578
0.00747368,-0.310314,-0.276243,-0.026415,0.00136747-0.000102016i,-0.00455782
0.00747368,-0.241355,-0.214855,-0.026415,0.0013755-0.000147885i,-0.00528711
0.00747368,-0.172397,-0.153468,-0.026415,0.00138281-0.000194204i,-0.00532096
0.00747368,-0.103438,-0.0920808,-0.026415,0.00138941-0.000240873i,-0.00457727
0.00747368,-0.0344793,-0.0306936,-0.026415,0.00139535-0.000287786i,-0.00294983
0.00747368,0.0344793,0.0306936,-0.026415,0.00140066-0.000334831i,-0.000307482
0.00747368,0.103438,0.0920808,-0.026415,0.00140538-0.000381891i,0.00351207
0.00747368,0.172397,0.153468,-0.026415,0.00140959-0.000428845i,0.00871437
0.00747368,0.241355,0.214855,-0.026415,0.00141333-0.000475564i,0.0155689
0.00747368,0.310314,0.276243,-0.026415,0.00141669-0.000521919i,0.0244434
0.00747368,0.379272,0.33763,-0.026415,0.00141974-0.000567778i,0.0358611
0.00747368,0.448231,0.399017,-0.026415,0.00142256-0.000613007i,0.0506024
0.00747368,0.51719,0.460404,-0.026415,0.00142525-0.000657478i,0.0698922
0.00747368,0.586148,0.521791,-0.026415,0.00142792-0.00070107i,0.0957767
0.00747368,0.655107,0.583179,-0.026415,0.00143067-0.000743677i,0.131957
0.00747368,0.724066,0.644566,-0.026415,0.00143362-0.000785225i,0.185891
0.00747368,0.793024,0.705953,-0.026415,0.00143687-0.000825689i,0.275232
0.00747368,0.861983,0.76734,-0.026415,0.00144054-0.000865134i,0.454389
0.00747368,0.930941,0.828728,-0.026415,0.00144473-0.000903808i,1.01138
0.00747368,0.9999,0.890115,-0.026415,0.00144947-0.000942516i,-5.70858e+08
0.0107105,-0.9999,-0.892975,-0.0378553,0.00205832+0.00045894i,-3.28767e+08
0.0107105,-0.930941,-0.83139,-0.0378553,0.00206615+0.000415692i,0.330426
0.0107105,-0.861983,-0.769806,-0.0378553,0.00207359+0.000370879i,0.0842458
0.0107105,-0.793024,-0.708221,-0.0378553,0.00208007+0.000324603i,0.0317194
0.0107105,-0.724066,-0.646637,-0.0378553,0.00208532+0.000276925i,0.0127796
0.0107105,-0.655107,-0.585052,-0.0378553,0.00208919+0.000227907i,0.00445292
0.0107105,-0.586148,-0.523468,-0.0378553,0.00209156+0.000177614i,0.000388041
0.0107105,-0.51719,-0.461883,-0.0378553,0.00209236+0.000126114i,-0.00173404
0.0107105,-0.448231,-0.400299,-0.0378553,0.00209155+7.34832e-05i,-0.00288331
0.0107105,-0.379272,-0.338714,-0.0378553,0.00208911+1.98016e-05i,-0.00348187
0.0107105,-0.310314,-0.27713,-0.0378553,0.00208503-3.48427e-05i,-0.00369737
0.0107105,-0.241355,-0.215546,-0.0378553,0.00207934-9.03552e-05i,-0.00356651
0.0107105,-0.172397,-0.153961,-0.0378553,0.00207207-0.000146635i,-0.00305188
0.0107105,-0.103438,-0.0923767,-0.0378553,0.00206326-0.000203572i,-0.0020694
0.0107105,-0.0344793,-0.0307922,-0.0378553,0.00205296-0.000261053i,-0.000501094
0.0107105,0.0344793,0.0307922,-0.0378553,0.00204126-0.000318954i,0.00180093
0.0107105,0.103438,0.0923767,-0.0378553,0.00202823-0.000377147i,0.00501685
0.0107105,0.172397,0.153961,-0.0378553,0.00201397-0.000435494i,0.00936804
0.0107105,0.241355,0.215546,-0.0378553,0.00199858-0.000493855i,0.0151342
0.0107105,0.310314,0.27713,-0.0378553,0.0019822-0.000552082i,0.0226833
0.0107105,0.379272,0.338714,-0.0378553,0.00196496-0.000610026i,0.0325231
0.0107105,0.448231,0.400299,-0.0378553,0.00194699-0.000667533i,0.0453932
0.0107105,0.51719,0.461883,-0.0378553,0.00192847-0.000724456i,0.062437
0.0107105,0.586148,0.523468,-0.0378553,0.00190957-0.000780651i,0.085549
0.0107105,0.655107,0.585052,-0.0378553,0.00189046-0.000835992i,0.118148
0.0107105,0.724066,0.646637,-0.0378553,0.00187134-0.000890383i,0.167144
0.0107105,0.793024,0.708221,-0.0378553,0.00185241-0.000943777i,0.24902
0.0107105,0.861983,0.769806,-0.0378553,0.00183386-0.000996221i,0.415364
0.0107105,0.930941,0.83139,-0.0378553,0.00181585-0.00104795i,0.948759
0.0107105,0.9999,0.892975,-0.0378553,0.00179849-0.00109976i,-6.70283e+08
0.0139474,-0.9999,-0.895834,-0.0492956,0.0029521+0.000611376i,-2.5079e+08
0.0139474,-0.930941,-0.834053,-0.0492956,0.00295279+0.000561249i,0.539222
0.0139474,-0.861983,-0.772271,-0.0492956,0.00295267+0.000509331i,0.131882
0.0139474,-0.793024,-0.710489,-0.0492956,0.00295092+0.000455665i,0.0502991
0.0139474,-0.724066,-0.648708,-0.0492956,0.00294715+0.000400291i,0.0217699
0.0139474,-0.655107,-0.586926,-0.0492956,0.00294112+0.000343253i,0.00963316
0.0139474,-0.586148,-0.525144,-0.0492956,0.00293266+0.000284606i,0.00399386
0.0139474,-0.51719,-0.463363,-0.0492956,0.00292169+0.000224412i,0.00126464
0.0139474,-0.448231,-0.401581,-0.0492956,0.00290813+0.000162745i,-6.56953e-05
0.0139474,-0.379272,-0.339799,-0.0492956,0.00289195+9.96855e-05i,-0.00067411
0.0139474,-0.310314,-0.278018,-0.0492956,0.00287316+3.53235e-05i,-0.000853642
0.0139474,-0.241355,-0.216236,-0.0492956,0.00285178-3.0242e-05i,-0.000701759
0.0139474,-0.172397,-0.154454,-0.0492956,0.00282785-9.69034e-05i,-0.000207362
0.0139474,-0.103438,-0.0926725,-0.0492956,0.00280144-0.000164544i,0.000706499
0.0139474,-0.0344793,-0.0308908,-0.0492956,0.00277264-0.00023304i,0.00216158
0.0139474,0.0344793,0.0308908,-0.0492956,0.00274155-0.000302256i,0.00431553
0.0139474,0.103438,0.0926725,-0.0492956,0.0027083-0.000372051i,0.00736137
0.0139474,0.172397,0.154454,-0.0492956,0.00267301-0.000442274i,0.0115344
0.0139474,0.241355,0.216236,-0.0492956,0.00263587-0.000512768i,0.0171281
0.0139474,0.310314,0.278018,-0.0492956,0.00259703-0.000583369i,0.0245236
0.0139474,0.379272,0.339799,-0.0492956,0.0025567-0.000653908i,0.0342408
0.0139474,0.448231,0.401581,-0.0492956,0.0025151-0.000724213i,0.047031
0.0139474,0.51719,0.463363,-0.0492956,0.00247245-0.000794114i,0.0640513
0.0139474,0.586148,0.525144,-0.0492956,0.00242901-0.000863447i,0.0872177
0.0139474,0.655107,0.586926,-0.0492956,0.00238504-0.000932063i,0.119996
0.0139474,0.724066,0.648708,-0.0492956,0.00234083-0.000999842i,0.169428
0.0139474,0.793024,0.710489,-0.0492956,0.00229666-0.00106672i,0.252452
0.0139474,0.861983,0.772271,-0.0492956,0.00225281-0.00113271i,0.422879
0.0139474,0.930941,0.834053,-0.0492956,0.00220953-0.00119805i,0.985951
0.0139474,0.9999,0.895834,-0.0492956,0.00216702-0.00126353i,-5.86684e+08
0.0171842,-0.9999,-0.898694,-0.0607359,0.00393752+0.000770131i,6.03175e+08
0.0171842,-0.930941,-0.836715,-0.0607359,0.00392991+0.000712842i,0.840801
0.0171842,-0.861983,-0.774736,-0.0607359,0.00392103+0.000653525i,0.19527
0.0171842,-0.793024,-0.712757,-0.0607359,0.00390975+0.000592169i,0.0741443
0.0171842,-0.724066,-0.650778,-0.0607359,0.00389557+0.000528784i,0.0327158
0.0171842,-0.655107,-0.5888,-0.0607359,0.00387816+0.000463398i,0.0152769
0.0171842,-0.586148,-0.526821,-0.0607359,0.00385729+0.000396056i,0.00723682
0.0171842,-0.51719,-0.464842,-0.0607359,0.00383282+0.000326816i,0.00337968
0.0171842,-0.448231,-0.402863,-0.0607359,0.00380468+0.000255747i,0.00151496
0.0171842,-0.379272,-0.340884,-0.0607359,0.00377283+0.00018293i,0.000651172
0.0171842,-0.310314,-0.278905,-0.0607359,0.00373726+0.000108458i,0.000342614
0.0171842,-0.241355,-0.216926,-0.0607359,0.003698+3.2434e-05i,0.000418513
0.0171842,-0.172397,-0.154947,-0.0607359,0.00365512-4.50276e-05i,0.000858432
0.0171842,-0.103438,-0.0929684,-0.0607359,0.00360871-0.000123802i,0.00173081
0.0171842,-0.0344793,-0.0309895,-0.0607359,0.00355889-0.000203755i,0.00316193
0.0171842,0.0344793,0.0309895,-0.0607359,0.00350579-0.000284741i,0.00532144
0.0171842,0.103438,0.0929684,-0.0607359,0.00344957-0.000366604i,0.00841865
0.0171842,0.172397,0.154947,-0.0607359,0.00339045-0.00044918i,0.0127078
0.0171842,0.241355,0.216926,-0.0607359,0.00332861-0.000532295i,0.0185034
0.0171842,0.310314,0.278905,-0.0607359,0.00326432-0.000615766i,0.0262104
0.0171842,0.379272,0.340884,-0.0607359,0.00319783-0.000699406i,0.0363769
0.0171842,0.448231,0.402863,-0.0607359,0.00312943-0.000783023i,0.049792
0.0171842,0.51719,0.464842,-0.0607359,0.00305945-0.000866424i,0.0676686
0.0171842,0.586148,0.526821,-0.0607359,0.0029882-0.000949424i,0.0920177
0.0171842,0.655107,0.5888,-0.0607359,0.00291607-0.00103185i,0.126488
0.0171842,0.724066,0.650778,-0.0607359,0.00284342-0.00111356i,0.178531
0.0171842,0.793024,0.712757,-0.0607359,0.00277063-0.00119445i,0.26621
0.0171842,0.861983,0.774736,-0.0607359,0.0026981-0.00127455i,0.447701
0.0171842,0.930941,0.836715,-0.0607359,0.00262616-0.00135404i,1.0645
0.0171842,0.9999,0.898694,-0.0607359,0.0025551-0.00143374i,-2.07419e+08
0.0204211,-0.9999,-0.901554,-0.0721762,0.00502212+0.000935121i,3.15646e+09
0.0204211,-0.930941,-0.839378,-0.0721762,0.00500492+0.000870389i,1.26681
0.0204211,-0.861983,-0.777202,-0.0721762,0.00498592+0.000803385i,0.277327
0.0204211,-0.793024,-0.715025,-0.0721762,0.00496369+0.000734038i,0.1036
0.0204211,-0.724066,-0.652849,-0.0721762,0.00493756+0.000662331i,0.0456151
0.0204211,-0.655107,-0.590673,-0.0721762,0.0049071+0.000588275i,0.0214755
0.0204211,-0.586148,-0.528497,-0.0721762,0.00487203+0.000511904i,0.0104081
0.0204211,-0.51719,-0.466321,-0.0721762,0.00483218+0.000433268i,0.00511515
0.0204211,-0.448231,-0.404145,-0.0721762,0.00478743+0.000352436i,0.00255563
0.0204211,-0.379272,-0.341969,-0.0721762,0.00473774+0.000269488i,0.00135108
0.0204211,-0.310314,-0.279793,-0.0721762,0.0046831+0.000184519i,0.000870731
0.0204211,-0.241355,-0.217616,-0.0721762,0.00462355+9.76375e-05i,0.000856313
0.0204211,-0.172397,-0.15544,-0.0721762,0.00455918+8.96387e-06i,0.00125059
0.0204211,-0.103438,-0.0932642,-0.0721762,0.00449011-8.13688e-05i,0.00211284
0.0204211,-0.0344793,-0.0310881,-0.0721762,0.00441647-0.000173215i,0.00357572
0.0204211,0.0344793,0.0310881,-0.0721762,0.00433846-0.000266418i,0.00582413
0.0204211,0.103438,0.0932642,-0.0721762,0.00425628-0.000360808i,0.00908781
0.0204211,0.172397,0.15544,-0.0721762,0.00417019-0.000456206i,0.0136449
0.0204211,0.241355,0.217616,-0.0721762,0.00408046-0.00055242i,0.019837
0.0204211,0.310314,0.279793,-0.0721762,0.00398739-0.000649251i,0.0281001
0.0204211,0.379272,0.341969,-0.0721762,0.00389134-0.00074649i,0.039021
0.0204211,0.448231,0.404145,-0.0721762,0.00379268-0.000843924i,0.053441
0.0204211,0.51719,0.466321,-0.0721762,0.00369181-0.000941339i,0.0726522
0.0204211,0.586148,0.528497,-0.0721762,0.00358916-0.00103852i,0.0987995
0.0204211,0.655107,0.590673,-0.0721762,0.0034852-0.00113528i,0.135786
0.0204211,0.724066,0.652849,-0.0721762,0.00338041-0.00123145i,0.191619
0.0204211,0.793024,0.715025,-0.0721762,0.0032753-0.00132691i,0.285845
0.0204211,0.861983,0.777202,-0.0721762,0.00317035-0.00142164i,0.482202
0.0204211,0.930941,0.839378,-0.0721762,0.00306602-0.00151583i,1.16758
0.0204211,0.9999,0.901554,-0.0721762,0.00296267-0.00161029i,6.29283e+08
0.0236579,-0.9999,-0.904414,-0.0836165,0.00621402+0.00110622i,8.82436e+09
0.0236579,-0.930941,-0.84204,-0.0836165,0.00618579+0.00103377i,1.85978
0.0236579,-0.861983,-0.779667,-0.0836165,0.00615518+0.000958796i,0.38328
0.0236579,-0.793024,-0.717294,-0.0836165,0.00612039+0.000881165i,0.140175
0.0236579,-0.724066,-0.65492,-0.0836165,0.00608059+0.000800831i,0.0611356
0.0236579,-0.655107,-0.592547,-0.0836165,0.00603524+0.000717787i,0.0286618
0.0236579,-0.586148,-0.530174,-0.0836165,0.005984+0.000632058i,0.0138862
0.0236579,-0.51719,-0.4678,-0.0836165,0.00592664+0.000543686i,0.00685529
0.0236579,-0.448231,-0.405427,-0.0836165,0.00586303+0.000452737i,0.0034652
0.0236579,-0.379272,-0.343053,-0.0836165,0.00579311+0.000359292i,0.00186111
0.0236579,-0.310314,-0.28068,-0.0836165,0.00571687+0.000263448i,0.00118759
0.0236579,-0.241355,-0.218307,-0.0836165,0.00563437+0.000165318i,0.00108163
0.0236579,-0.172397,-0.155933,-0.0836165,0.0055457+6.50289e-05i,0.00144274
0.0236579,-0.103438,-0.09356,-0.0836165,0.00545102-3.72763e-05i,0.00232004
0.0236579,-0.0344793,-0.0311867,-0.0836165,0.0053505-0.000141442i,0.00385442
0.0236579,0.0344793,0.0311867,-0.0836165,0.00524437-0.0002473i,0.0062493
0.0236579,0.103438,0.09356,-0.0836165,0.0051329-0.000354665i,0.00975894
0.0236579,0.172397,0.155933,-0.0836165,0.0050164-0.000463343i,0.0146898
0.0236579,0.241355,0.218307,-0.0836165,0.00489522-0.000573125i,0.0214154
0.0236579,0.310314,0.28068,-0.0836165,0.00476974-0.000683792i,0.0304082
0.0236579,0.379272,0.343053,-0.0836165,0.00464038-0.000795117i,0.0423004
0.0236579,0.448231,0.405427,-0.0836165,0.00450762-0.000906863i,0.0579945
0.0236579,0.51719,0.4678,-0.0836165,0.00437196-0.00101879i,0.0788753
0.0236579,0.586148,0.530174,-0.0836165,0.00423394-0.00113067i,0.107244
0.0236579,0.655107,0.592547,-0.0836165,0.00409413-0.00124228i,0.147299
0.0236579,0.724066,0.65492,-0.0836165,0.00395314-0.00135342i,0.207686
0.0236579,0.793024,0.717294,-0.0836165,0.00381159-0.00146396i,0.309641
0.0236579,0.861983,0.779667,-0.0836165,0.00367011-0.00157386i,0.523198
0.0236579,0.930941,0.84204,-0.0836165,0.00352926-0.00168328i,1.28788
0.0236579,0.9999,0.904414,-0.0836165,0.00338952-0.00179304i,2.15588e+09
0.0268947,-0.9999,-0.907273,-0.0950568,0.00752201+0.00128326i,1.96507e+10
0.0268947,-0.930941,-0.844703,-0.0950568,0.00748114+0.00120282i,2.67326
0.0268947,-0.861983,-0.782132,-0.0950568,0.00743723+0.0011196i,0.519703
0.0268947,-0.793024,-0.719562,-0.0950568,0.00738809+0.0010334i,0.185725
0.0268947,-0.724066,-0.656991,-0.0950568,0.0073327+0.000944142i,0.0800076
0.0268947,-0.655107,-0.594421,-0.0950568,0.00727042+0.000851804i,0.0372015
0.0268947,-0.586148,-0.53185,-0.0950568,0.00720082+0.000756396i,0.0179044
0.0268947,-0.51719,-0.469279,-0.0950568,0.00712362+0.000657957i,0.00878646
0.0268947,-0.448231,-0.406709,-0.0950568,0.00703865+0.000556547i,0.00441625
0.0268947,-0.379272,-0.344138,-0.0950568,0.00694586+0.000452249i,0.00235268
0.0268947,-0.310314,-0.281568,-0.0950568,0.00684522+0.000345163i,0.00146718
0.0268947,-0.241355,-0.218997,-0.0950568,0.0067368+0.000235405i,0.0012708
0.0268947,-0.172397,-0.156426,-0.0950568,0.00662073+0.000123111i,0.00161168
0.0268947,-0.103438,-0.0938559,-0.0950568,0.00649719+8.4309e-06i,0.00252725
0.0268947,-0.0344793,-0.0312853,-0.0950568,0.00636639-0.000108468i,0.00416829
0.0268947,0.0344793,0.0312853,-0.0950568,0.00622861-0.000227404i,0.00676006
0.0268947,0.103438,0.0938559,-0.0950568,0.00608419-0.000348179i,0.0105852
0.0268947,0.172397,0.156426,-0.0950568,0.0059335-0.000470581i,0.0159827
0.0268947,0.241355,0.218997,-0.0950568,0.00577695-0.000594384i,0.0233618
0.0268947,0.310314,0.281568,-0.0950568,0.00561503-0.000719351i,0.0332359
0.0268947,0.379272,0.344138,-0.0950568,0.00544824-0.000845231i,0.0462865
0.0268947,0.448231,0.406709,-0.0950568,0.00527716-0.000971767i,0.0634828
0.0268947,0.51719,0.469279,-0.0950568,0.00510241-0.0010987i,0.0863096
0.0268947,0.586148,0.53185,-0.0950568,0.00492464-0.00122576i,0.117236
0.0268947,0.655107,0.594421,-0.0950568,0.00474455-0.00135272i,0.160776
0.0268947,0.724066,0.656991,-0.0950568,0.00456288-0.00147934i,0.226257
0.0268947,0.793024,0.719562,-0.0950568,0.00438039-0.00160547i,0.336707
0.0268947,0.861983,0.782132,-0.0950568,0.00419784-0.00173104i,0.568874
0.0268947,0.930941,0.844703,-0.0950568,0.00401593-0.00185621i,1.42125
0.0268947,0.9999,0.907273,-0.0950568,0.00383526-0.00198177i,4.70687e+09
0.0301316,-0.9999,-0.910133,-0.106497,0.00895552+0.00146601i,3.84712e+10
0.0301316,-0.930941,-0.847365,-0.106497,0.00890022+0.00137733i,3.77361
0.0301316,-0.861983,-0.784598,-0.106497,0.00884114+0.0012856i,0.694627
0.0301316,-0.793024,-0.72183,-0.106497,0.00877567+0.00119055i,0.242465
0.0301316,-0.724066,-0.659062,-0.106497,0.00870257+0.00109208i,0.103051
0.0301316,-0.655107,-0.596294,-0.106497,0.00862108+0.000990153i,0.0474517
0.0301316,-0.586148,-0.533526,-0.106497,0.00853068+0.00088476i,0.0226422
0.0301316,-0.51719,-0.470759,-0.106497,0.00843104+0.000775934i,0.0110168
0.0301316,-0.448231,-0.407991,-0.106497,0.00832196+0.000663735i,0.00548879
0.0301316,-0.379272,-0.345223,-0.106497,0.00820336+0.000548242i,0.00289594
0.0301316,-0.310314,-0.282455,-0.106497,0.00807523+0.00042956i,0.00177721
0.0301316,-0.241355,-0.219687,-0.106497,0.00793764+0.000307811i,0.00149181
0.0301316,-0.172397,-0.15692,-0.106497,0.00779074+0.000183136i,0.00182641
0.0301316,-0.103438,-0.0941517,-0.106497,0.00763475+5.56959e-05i,0.00280445
0.0301316,-0.0344793,-0.0313839,-0.106497,0.00746993-7.43321e-05i,0.0045882
0.0301316,0.0344793,0.0313839,-0.106497,0.00729661-0.000206753i,0.00742805
0.0301316,0.103438,0.0941517,-0.106497,0.0071152-0.000341353i,0.011639
0.0301316,0.172397,0.15692,-0.106497,0.00692613-0.000477905i,0.0175961
0.0301316,0.241355,0.219687,-0.106497,0.00672992-0.000616165i,0.0257482
0.0301316,0.310314,0.282455,-0.106497,0.00652712-0.000755874i,0.0366522
0.0301316,0.379272,0.345223,-0.106497,0.00631836-0.000896761i,0.0510416
0.0301316,0.448231,0.407991,-0.106497,0.00610432-0.00103855i,0.0699542
0.0301316,0.51719,0.470759,-0.106497,0.00588574-0.00118094i,0.0949771
0.0301316,0.586148,0.533526,-0.106497,0.00566341-0.00132366i,0.12875
0.0301316,0.655107,0.596294,-0.106497,0.00543816-0.00146644i,0.176106
0.0301316,0.724066,0.659062,-0.106497,0.00521088-0.00160903i,0.247062
0.0301316,0.793024,0.72183,-0.106497,0.00498249-0.00175123i,0.366451
0.0301316,0.861983,0.784598,-0.106497,0.00475387-0.00189296i,0.617888
0.0301316,0.930941,0.847365,-0.106497,0.00452591-0.00203436i,1.56481
0.0301316,0.9999,0.910133,-0.106497,0.00429932-0.00217622i,8.76341e+09
0.0333684,-0.9999,-0.912993,-0.117937,0.0105248+0.00165421i,6.91083e+10
0.0333684,-0.930941,-0.850028,-0.117937,0.010453+0.00155703i,5.24233
0.0333684,-0.861983,-0.787063,-0.117937,0.0103767+0.00145653i,0.917802
0.0333684,-0.793024,-0.724098,-0.117937,0.0102927+0.00135238i,0.313055
0.0333684,-0.724066,-0.661133,-0.117937,0.0101995+0.00124443i,0.131229
0.0333684,-0.655107,-0.598168,-0.117937,0.0100963+0.00113262i,0.0598088
0.0333684,-0.586148,-0.535203,-0.117937,0.00998239+0.00101695i,0.0282771
0.0333684,-0.51719,-0.472238,-0.117937,0.00985744+0.000897437i,0.013633
0.0333684,-0.448231,-0.409273,-0.117937,0.00972119+0.000774133i,0.00673223
0.0333684,-0.379272,-0.346308,-0.117937,0.00957355+0.000647123i,0.0035258
0.0333684,-0.310314,-0.283343,-0.117937,0.0094145+0.000516511i,0.00214808
0.0333684,-0.241355,-0.220378,-0.117937,0.00924414+0.000382425i,0.00177485
0.0333684,-0.172397,-0.157413,-0.117937,0.00906264+0.000245014i,0.00211888
0.0333684,-0.103438,-0.0944476,-0.117937,0.00887024+0.000104448i,0.0031865
0.0333684,-0.0344793,-0.0314825,-0.117937,0.00866728-3.90848e-05i,0.00515287
0.0333684,0.0344793,0.0314825,-0.117937,0.00845414-0.000185375i,0.00829686
0.0333684,0.103438,0.0944476,-0.117937,0.00823128-0.000334195i,0.0129697
0.0333684,0.172397,0.157413,-0.117937,0.00799924-0.0004853i,0.0195865
0.0333684,0.241355,0.220378,-0.117937,0.00775861-0.000638428i,0.0286382
0.0333684,0.310314,0.283343,-0.117937,0.00751007-0.000793298i,0.0407273
0.0333684,0.379272,0.346308,-0.117937,0.00725434-0.000949618i,0.0566398
0.0333684,0.448231,0.409273,-0.117937,0.00699223-0.00110708i,0.0774813
0.0333684,0.51719,0.472238,-0.117937,0.00672462-0.00126539i,0.104938
0.0333684,0.586148,0.535203,-0.117937,0.00645243-0.00142421i,0.141815
0.0333684,0.655107,0.598168,-0.117937,0.00617666-0.00158326i,0.193252
0.0333684,0.724066,0.661133,-0.117937,0.00589836-0.00174226i,0.269923
