tau,z,PK,QQ,scattering_amp,|scattering_amp|2
0.00423684,0.793024,0.703685,-0.0149747,-0.00024464-7.50237e-05i,0.579509
0.00423684,0.861983,0.764875,-0.0149747,-0.000294198-4.96487e-05i,0.839677
0.00423684,0.930941,0.826065,-0.0149747,-0.000343905-2.24979e-05i,1.63832
0.00423684,0.9999,0.887255,-0.0149747,-0.000394035+5.99137e-06i,-3.66501e+08
0.00747368,-0.9999,-0.890115,-0.026415,0.000715664-9.53214e-06i,-1.75694e+08
0.00747368,-0.930941,-0.828728,-0.026415,0.000699706-2.91718e-05i,0.209364
0.00747368,-0.861983,-0.76734,-0.026415,0.000682204-4.85938e-05i,0.0666561
0.00747368,-0.793024,-0.705953,-0.026415,0.000662943-6.7484e-05i,0.032505
0.00747368,-0.724066,-0.644566,-0.026415,0.000641833-8.56459e-05i,0.0181291
0.00747368,-0.655107,-0.583179,-0.026415,0.000618828-0.000102915i,0.0102457
0.00747368,-0.586148,-0.521791,-0.026415,0.000593913-0.000119142i,0.00515726
0.00747368,-0.51719,-0.460404,-0.026415,0.000567092-0.000134188i,0.00152891
0.00747368,-0.448231,-0.399017,-0.026415,0.000538385-0.000147924i,-0.0011796
0.00747368,-0.379272,-0.33763,-0.026415,0.000507825-0.000160226i,-0.00318578
0.00747368,-0.310314,-0.276243,-0.026415,0.000475456-0.000170976i,-0.00455782
0.00747368,-0.241355,-0.214855,-0.026415,0.000441335-0.000180065i,-0.00528711
0.00747368,-0.172397,-0.153468,-0.026415,0.000405522-0.000187387i,-0.00532096
0.00747368,-0.103438,-0.0920808,-0.026415,0.000368091-0.000192846i,-0.00457727
0.00747368,-0.0344793,-0.0306936,-0.026415,0.00032912-0.00019635i,-0.00294983
0.00747368,0.0344793,0.0306936,-0.026415,0.000288695-0.00019782i,-0.000307482
0.00747368,0.103438,0.0920808,-0.026415,0.00024691-0.000197181i,0.00351207
0.00747368,0.172397,0.153468,-0.026415,0.000203861-0.000194372i,0.00871437
0.00747368,0.241355,0.214855,-0.026415,0.000159652-0.00018934i,0.0155689
0.00747368,0.310314,0.276243,-0.026415,0.000114392-0.000182047i,0.0244434
0.00747368,0.379272,0.33763,-0.026415,6.81898e-05-0.000172469i,0.0358611
0.00747368,0.448231,0.399017,-0.026415,2.11584e-05-0.000160595i,0.0506024
0.00747368,0.51719,0.460404,-0.026415,-2.65905e-05-0.000146436i,0.0698922
0.00747368,0.586148,0.521791,-0.026415,-7.49486e-05-0.000130019i,0.0957767
0.00747368,0.655107,0.583179,-0.026415,-0.000123815-0.000111397i,0.131957
0.00747368,0.724066,0.644566,-0.026415,-0.000173104-9.06495e-05i,0.185891
0.00747368,0.793024,0.705953,-0.026415,-0.000222752-6.78888e-05i,0.275232
0.00747368,0.861983,0.76734,-0.026415,-0.000272742-4.32685e-05i,0.454389
0.00747368,0.930941,0.828728,-0.026415,-0.000323138-1.70058e-05i,1.01138
0.00747368,0.9999,0.890115,-0.026415,-0.000374244+1.05082e-05i,-5.70858e+08
0.0107105,-0.9999,-0.892975,-0.0378553,0.000669817-1.35086e-05i,-3.28767e+08
0.0107105,-0.930941,-0.83139,-0.0378553,0.000658975-3.27087e-05i,0.330426
0.0107105,-0.861983,-0.769806,-0.0378553,0.00064642-5.16198e-05i,0.0842458
0.0107105,-0.793024,-0.708221,-0.0378553,0.000631938-6.99314e-05i,0.0317194
0.0107105,-0.724066,-0.646637,-0.0378553,0.000615434-8.74527e-05i,0.0127796
0.0107105,-0.655107,-0.585052,-0.0378553,0.00059686-0.000104026i,0.00445292
0.0107105,-0.586148,-0.523468,-0.0378553,0.000576195-0.00011951i,0.000388041
0.0107105,-0.51719,-0.461883,-0.0378553,0.00055344-0.000133776i,-0.00173404
0.0107105,-0.448231,-0.400299,-0.0378553,0.000528611-0.000146703i,-0.00288331
0.0107105,-0.379272,-0.338714,-0.0378553,0.000501738-0.000158179i,-0.00348187
0.0107105,-0.310314,-0.27713,-0.0378553,0.00047286-0.000168096i,-0.00369737
0.0107105,-0.241355,-0.215546,-0.0378553,0.000442028-0.000176356i,-0.00356651
0.0107105,-0.172397,-0.153961,-0.0378553,0.000409302-0.000182867i,-0.00305188
0.0107105,-0.103438,-0.0923767,-0.0378553,0.00037475-0.000187542i,-0.0020694
0.0107105,-0.0344793,-0.0307922,-0.0378553,0.000338447-0.000190306i,-0.000501094
0.0107105,0.0344793,0.0307922,-0.0378553,0.000300477-0.000191088i,0.00180093
0.0107105,0.103438,0.0923767,-0.0378553,0.000260928-0.000189829i,0.00501685
0.0107105,0.172397,0.153961,-0.0378553,0.000219895-0.000186479i,0.00936804
0.0107105,0.241355,0.215546,-0.0378553,0.00017748-0.000180999i,0.0151342
0.0107105,0.310314,0.27713,-0.0378553,0.000133786-0.000173362i,0.0226833
0.0107105,0.379272,0.338714,-0.0378553,8.89213e-05-0.000163557i,0.0325231
0.0107105,0.448231,0.400299,-0.0378553,4.29956e-05-0.000151585i,0.0453932
0.0107105,0.51719,0.461883,-0.0378553,-3.88233e-06-0.000137466i,0.062437
0.0107105,0.586148,0.523468,-0.0378553,-5.16073e-05-0.000121238i,0.085549
0.0107105,0.655107,0.585052,-0.0378553,-0.000100082-0.000102961i,0.118148
0.0107105,0.724066,0.646637,-0.0378553,-0.000149225-8.27195e-05i,0.167144
0.0107105,0.793024,0.708221,-0.0378553,-0.000198978-6.06257e-05i,0.24902
0.0107105,0.861983,0.769806,-0.0378553,-0.000249333-3.68289e-05i,0.415364
0.0107105,0.930941,0.83139,-0.0378553,-0.000300363-1.15299e-05i,0.948759
0.0107105,0.9999,0.892975,-0.0378553,-0.000352401+1.49287e-05i,-6.70283e+08
0.0139474,-0.9999,-0.895834,-0.0492956,0.000621173-1.73829e-05i,-2.5079e+08
0.0139474,-0.930941,-0.834053,-0.0492956,0.000615555-3.61255e-05i,0.539222
0.0139474,-0.861983,-0.772271,-0.0492956,0.00060807-5.45054e-05i,0.131882
0.0139474,-0.793024,-0.710489,-0.0492956,0.000598504-7.22166e-05i,0.0502991
0.0139474,-0.724066,-0.648708,-0.0492956,0.000586759-8.90739e-05i,0.0217699
0.0139474,-0.655107,-0.586926,-0.0492956,0.000572783-0.000104927i,0.00963316
0.0139474,-0.586148,-0.525144,-0.0492956,0.00055655-0.000119644i,0.00399386
0.0139474,-0.51719,-0.463363,-0.0492956,0.000538054-0.000133104i,0.00126464
0.0139474,-0.448231,-0.401581,-0.0492956,0.000517307-0.000145197i,-6.56953e-05
0.0139474,-0.379272,-0.339799,-0.0492956,0.000494333-0.000155822i,-0.00067411
0.0139474,-0.310314,-0.278018,-0.0492956,0.000469165-0.000164884i,-0.000853642
0.0139474,-0.241355,-0.216236,-0.0492956,0.00044185-0.000172295i,-0.000701759
0.0139474,-0.172397,-0.154454,-0.0492956,0.000412441-0.000177975i,-0.000207362
0.0139474,-0.103438,-0.0926725,-0.0492956,0.000381-0.000181852i,0.000706499
0.0139474,-0.0344793,-0.0308908,-0.0492956,0.000347598-0.000183862i,0.00216158
0.0139474,0.0344793,0.0308908,-0.0492956,0.000312312-0.000183948i,0.00431553
0.0139474,0.103438,0.0926725,-0.0492956,0.000275227-0.000182064i,0.00736137
0.0139474,0.172397,0.154454,-0.0492956,0.000236431-0.000178173i,0.0115344
0.0139474,0.241355,0.216236,-0.0492956,0.000196021-0.000172251i,0.0171281
0.0139474,0.310314,0.278018,-0.0492956,0.000154097-0.000164283i,0.0245236
0.0139474,0.379272,0.339799,-0.0492956,0.000110761-0.000154269i,0.0342408
0.0139474,0.448231,0.401581,-0.0492956,6.61194e-05-0.000142224i,0.047031
0.0139474,0.51719,0.463363,-0.0492956,2.02756e-05-0.000128177i,0.0640513
0.0139474,0.586148,0.525144,-0.0492956,-2.66694e-05-0.000112178i,0.0872177
0.0139474,0.655107,0.586926,-0.0492956,-7.46231e-05-9.42923e-05i,0.119996
0.0139474,0.724066,0.648708,-0.0492956,-0.000123508-7.46104e-05i,0.169428
0.0139474,0.793024,0.710489,-0.0492956,-0.000173275-5.3246e-05i,0.252452
0.0139474,0.861983,0.772271,-0.0492956,-0.000223918-3.03424e-05i,0.422879
0.0139474,0.930941,0.834053,-0.0492956,-0.000275523-6.0836e-06i,0.985951
0.0139474,0.9999,0.895834,-0.0492956,-0.000328441+1.92385e-05i,-5.86684e+08
0.0171842,-0.9999,-0.898694,-0.0607359,0.000569711-2.11419e-05i,6.03175e+08
0.0171842,-0.930941,-0.836715,-0.0607359,0.000569396-3.94092e-05i,0.840801
0.0171842,-0.861983,-0.774736,-0.0607359,0.00056708-5.72382e-05i,0.19527
0.0171842,-0.793024,-0.712757,-0.0607359,0.000562548-7.43274e-05i,0.0741443
0.0171842,-0.724066,-0.650778,-0.0607359,0.0005557-9.0498e-05i,0.0327158
0.0171842,-0.655107,-0.5888,-0.0607359,0.000546476-0.000105607i,0.0152769
0.0171842,-0.586148,-0.526821,-0.0607359,0.000534846-0.000119532i,0.00723682
0.0171842,-0.51719,-0.464842,-0.0607359,0.000520797-0.000132162i,0.00337968
0.0171842,-0.448231,-0.402863,-0.0607359,0.000504333-0.000143399i,0.00151496
0.0171842,-0.379272,-0.340884,-0.0607359,0.000485471-0.00015315i,0.000651172
0.0171842,-0.310314,-0.278905,-0.0607359,0.000464237-0.000161334i,0.000342614
0.0171842,-0.241355,-0.216926,-0.0607359,0.000440669-0.000167876i,0.000418513
0.0171842,-0.172397,-0.154947,-0.0607359,0.000414814-0.000172708i,0.000858432
0.0171842,-0.103438,-0.0929684,-0.0607359,0.000386725-0.000175772i,0.00173081
0.0171842,-0.0344793,-0.0309895,-0.0607359,0.000356466-0.000177016i,0.00316193
0.0171842,0.0344793,0.0309895,-0.0607359,0.000324107-0.000176399i,0.00532144
0.0171842,0.103438,0.0929684,-0.0607359,0.000289723-0.000173887i,0.00841865
0.0171842,0.172397,0.154947,-0.0607359,0.000253398-0.000169458i,0.0127078
0.0171842,0.241355,0.216926,-0.0607359,0.000215221-0.0001631i,0.0185034
0.0171842,0.310314,0.278905,-0.0607359,0.000175283-0.000154814i,0.0262104
0.0171842,0.379272,0.340884,-0.0607359,0.000133681-0.000144611i,0.0363769
0.0171842,0.448231,0.402863,-0.0607359,9.05144e-05-0.000132518i,0.049792
0.0171842,0.51719,0.464842,-0.0607359,4.58803e-05-0.000118577i,0.0676686
0.0171842,0.586148,0.526821,-0.0607359,-1.26376e-07-0.000102846i,0.0920177
0.0171842,0.655107,0.5888,-0.0607359,-4.74191e-05-8.54004e-05i,0.126488
0.0171842,0.724066,0.650778,-0.0607359,-9.59266e-05-6.63342e-05i,0.178531
0.0171842,0.793024,0.712757,-0.0607359,-0.000145604-4.57624e-05i,0.26621
0.0171842,0.861983,0.774736,-0.0607359,-0.000196453-2.38226e-05i,0.447701
0.0171842,0.930941,0.836715,-0.0607359,-0.000248567-6.81078e-07i,1.0645
0.0171842,0.9999,0.898694,-0.0607359,-0.000302304+2.34228e-05i,-2.07419e+08
0.0204211,-0.9999,-0.901554,-0.0721762,0.000515421-2.47721e-05i,3.15646e+09
0.0204211,-0.930941,-0.839378,-0.0721762,0.000520457-4.25468e-05i,1.26681
0.0204211,-0.861983,-0.777202,-0.0721762,0.000523381-5.98055e-05i,0.277327
0.0204211,-0.793024,-0.715025,-0.0721762,0.000523978-7.62518e-05i,0.1036
0.0204211,-0.724066,-0.652849,-0.0721762,0.000522144-9.17136e-05i,0.0456151
0.0204211,-0.655107,-0.590673,-0.0721762,0.000517812-0.000106056i,0.0214755
0.0204211,-0.586148,-0.528497,-0.0721762,0.000510945-0.000119166i,0.0104081
0.0204211,-0.51719,-0.466321,-0.0721762,0.000501522-0.000130943i,0.00511515
0.0204211,-0.448231,-0.404145,-0.0721762,0.000489538-0.000141299i,0.00255563
0.0204211,-0.379272,-0.341969,-0.0721762,0.000474999-0.000150155i,0.00135108
0.0204211,-0.310314,-0.279793,-0.0721762,0.000457923-0.000157441i,0.000870731
0.0204211,-0.241355,-0.217616,-0.0721762,0.000438338-0.000163096i,0.000856313
0.0204211,-0.172397,-0.15544,-0.0721762,0.00041628-0.000167064i,0.00125059
0.0204211,-0.103438,-0.0932642,-0.0721762,0.000391794-0.000169301i,0.00211284
0.0204211,-0.0344793,-0.0310881,-0.0721762,0.000364931-0.00016977i,0.00357572
0.0204211,0.0344793,0.0310881,-0.0721762,0.000335752-0.000168444i,0.00582413
0.0204211,0.103438,0.0932642,-0.0721762,0.000304322-0.000165302i,0.00908781
0.0204211,0.172397,0.15544,-0.0721762,0.000270716-0.000160338i,0.0136449
0.0204211,0.241355,0.217616,-0.0721762,0.00023501-0.000153554i,0.019837
0.0204211,0.310314,0.279793,-0.0721762,0.00019729-0.000144962i,0.0281001
0.0204211,0.379272,0.341969,-0.0721762,0.000157642-0.000134591i,0.039021
0.0204211,0.448231,0.404145,-0.0721762,0.000116155-0.000122478i,0.053441
0.0204211,0.51719,0.466321,-0.0721762,7.29194e-05-0.000108677i,0.0726522
0.0204211,0.586148,0.528497,-0.0721762,2.80217e-05-9.32557e-05i,0.0987995
0.0204211,0.655107,0.590673,-0.0721762,-1.84591e-05-7.62984e-05i,0.135786
0.0204211,0.724066,0.652849,-0.0721762,-6.64581e-05-5.79042e-05i,0.191619
0.0204211,0.793024,0.715025,-0.0721762,-0.000115936-3.81888e-05i,0.285845
0.0204211,0.861983,0.777202,-0.0721762,-0.000166901-1.72839e-05i,0.482202
0.0204211,0.930941,0.839378,-0.0721762,-0.000219447+4.66285e-06i,1.16758
0.0204211,0.9999,0.901554,-0.0721762,-0.000273936+2.74664e-05i,6.29283e+08
0.0236579,-0.9999,-0.904414,-0.0836165,0.000458302-2.82598e-05i,8.82436e+09
0.0236579,-0.930941,-0.84204,-0.0836165,0.000468704-4.55249e-05i,1.85978
0.0236579,-0.861983,-0.779667,-0.0836165,0.000476907-6.21945e-05i,0.38328
0.0236579,-0.793024,-0.717294,-0.0836165,0.000482701-7.79777e-05i,0.140175
0.0236579,-0.724066,-0.65492,-0.0836165,0.000485975-9.27094e-05i,0.0611356
0.0236579,-0.655107,-0.592547,-0.0836165,0.000486657-0.000106263i,0.0286618
0.0236579,-0.586148,-0.530174,-0.0836165,0.0004847-0.000118536i,0.0138862
0.0236579,-0.51719,-0.4678,-0.0836165,0.000480072-0.000129438i,0.00685529
0.0236579,-0.448231,-0.405427,-0.0836165,0.000472758-0.000138892i,0.0034652
0.0236579,-0.379272,-0.343053,-0.0836165,0.000462751-0.000146832i,0.00186111
0.0236579,-0.310314,-0.28068,-0.0836165,0.000450059-0.000153201i,0.00118759
0.0236579,-0.241355,-0.218307,-0.0836165,0.000434696-0.000157951i,0.00108163
0.0236579,-0.172397,-0.155933,-0.0836165,0.000416686-0.000161041i,0.00144274
0.0236579,-0.103438,-0.09356,-0.0836165,0.000396059-0.00016244i,0.00232004
0.0236579,-0.0344793,-0.0311867,-0.0836165,0.000372856-0.000162125i,0.00385442
0.0236579,0.0344793,0.0311867,-0.0836165,0.000347123-0.000160085i,0.0062493
0.0236579,0.103438,0.09356,-0.0836165,0.000318913-0.000156314i,0.00975894
0.0236579,0.172397,0.155933,-0.0836165,0.000288287-0.000150819i,0.0146898
0.0236579,0.241355,0.218307,-0.0836165,0.00025531-0.000143618i,0.0214154
0.0236579,0.310314,0.28068,-0.0836165,0.000220053-0.000134738i,0.0304082
0.0236579,0.379272,0.343053,-0.0836165,0.000182592-0.00012422i,0.0423004
0.0236579,0.448231,0.405427,-0.0836165,0.000143005-0.000112115i,0.0579945
0.0236579,0.51719,0.4678,-0.0836165,0.00010137-9.84885e-05i,0.0788753
0.0236579,0.586148,0.530174,-0.0836165,5.77648e-05-8.34199e-05i,0.107244
0.0236579,0.655107,0.592547,-0.0836165,1.22588e-05-6.70005e-05i,0.147299
0.0236579,0.724066,0.65492,-0.0836165,-3.50907e-05-4.93353e-05i,0.207686
0.0236579,0.793024,0.717294,-0.0836165,-8.42506e-05-3.05406e-05i,0.309641
0.0236579,0.861983,0.779667,-0.0836165,-0.000135231-1.07417e-05i,0.523198
0.0236579,0.930941,0.84204,-0.0836165,-0.000188128+9.93266e-06i,1.28788
0.0236579,0.9999,0.904414,-0.0836165,-0.00024329+3.13539e-05i,2.15588e+09
0.0268947,-0.9999,-0.907273,-0.0950568,0.000398373-3.15911e-05i,1.96507e+10
0.0268947,-0.930941,-0.844703,-0.0950568,0.000414111-4.833e-05i,2.67326
0.0268947,-0.861983,-0.782132,-0.0950568,0.000427596-6.43924e-05i,0.519703
0.0268947,-0.793024,-0.719562,-0.0950568,0.000438623-7.9493e-05i,0.185725
0.0268947,-0.724066,-0.656991,-0.0950568,0.000447075-9.34741e-05i,0.0800076
0.0268947,-0.655107,-0.594421,-0.0950568,0.000452871-0.000106219i,0.0372015
0.0268947,-0.586148,-0.53185,-0.0950568,0.000455953-0.000117633i,0.0179044
0.0268947,-0.51719,-0.469279,-0.0950568,0.000456277-0.000127638i,0.00878646
0.0268947,-0.448231,-0.406709,-0.0950568,0.000453815-0.000136171i,0.00441625
0.0268947,-0.379272,-0.344138,-0.0950568,0.000448547-0.000143176i,0.00235268
0.0268947,-0.310314,-0.281568,-0.0950568,0.000440464-0.000148611i,0.00146718
0.0268947,-0.241355,-0.218997,-0.0950568,0.000429565-0.00015244i,0.0012708
0.0268947,-0.172397,-0.156426,-0.0950568,0.000415858-0.000154639i,0.00161168
0.0268947,-0.103438,-0.0938559,-0.0950568,0.000399359-0.000155189i,0.00252725
0.0268947,-0.0344793,-0.0312853,-0.0950568,0.000380089-0.000154085i,0.00416829
0.0268947,0.0344793,0.0312853,-0.0950568,0.000358081-0.000151328i,0.00676006
0.0268947,0.103438,0.0938559,-0.0950568,0.00033337-0.000146929i,0.0105852
0.0268947,0.172397,0.156426,-0.0950568,0.000306-0.000140911i,0.0159827
0.0268947,0.241355,0.218997,-0.0950568,0.000276023-0.000133304i,0.0233618
0.0268947,0.310314,0.281568,-0.0950568,0.000243492-0.000124153i,0.0332359
0.0268947,0.379272,0.344138,-0.0950568,0.000208468-0.00011351i,0.0462865
0.0268947,0.448231,0.406709,-0.0950568,0.000171015-0.000101443i,0.0634828
0.0268947,0.51719,0.469279,-0.0950568,0.000131198-8.80277e-05i,0.0863096
0.0268947,0.586148,0.53185,-0.0950568,8.90819e-05-7.33543e-05i,0.117236
0.0268947,0.655107,0.594421,-0.0950568,4.47257e-05-5.7523e-05i,0.160776
0.0268947,0.724066,0.656991,-0.0950568,-1.82222e-06-4.0644e-05i,0.226257
0.0268947,0.793024,0.719562,-0.0950568,-5.05347e-05-2.28342e-05i,0.336707
0.0268947,0.861983,0.782132,-0.0950568,-0.000101424-4.21252e-06i,0.568874
0.0268947,0.930941,0.844703,-0.0950568,-0.00015458+1.51122e-05i,1.42125
0.0268947,0.9999,0.907273,-0.0950568,-0.000210328+3.50694e-05i,4.70687e+09
0.0301316,-0.9999,-0.910133,-0.106497,0.000335666-3.47517e-05i,3.84712e+10
0.0301316,-0.930941,-0.847365,-0.106497,0.000356663-5.09486e-05i,3.77361
0.0301316,-0.861983,-0.784598,-0.106497,0.000375393-6.63862e-05i,0.694627
0.0301316,-0.793024,-0.72183,-0.106497,0.000391652-8.07855e-05i,0.242465
0.0301316,-0.724066,-0.659062,-0.106497,0.00040532-9.39968e-05i,0.103051
0.0301316,-0.655107,-0.596294,-0.106497,0.000416305-0.000105912i,0.0474517
0.0301316,-0.586148,-0.533526,-0.106497,0.000424537-0.000116448i,0.0226422
0.0301316,-0.51719,-0.470759,-0.106497,0.000429957-0.000125538i,0.0110168
0.0301316,-0.448231,-0.407991,-0.106497,0.00043252-0.00013313i,0.00548879
0.0301316,-0.379272,-0.345223,-0.106497,0.00043219-0.000139184i,0.00289594
0.0301316,-0.310314,-0.282455,-0.106497,0.000428939-0.000143669i,0.00177721
0.0301316,-0.241355,-0.219687,-0.106497,0.000422749-0.000146564i,0.00149181
0.0301316,-0.172397,-0.15692,-0.106497,0.000413607-0.00014786i,0.00182641
0.0301316,-0.103438,-0.0941517,-0.106497,0.000401509-0.000147555i,0.00280445
0.0301316,-0.0344793,-0.0313839,-0.106497,0.000386459-0.000145656i,0.0045882
0.0301316,0.0344793,0.0313839,-0.106497,0.000368466-0.000142181i,0.00742805
0.0301316,0.103438,0.0941517,-0.106497,0.000347548-0.000137158i,0.011639
0.0301316,0.172397,0.15692,-0.106497,0.000323728-0.000130623i,0.0175961
0.0301316,0.241355,0.219687,-0.106497,0.000297036-0.000122625i,0.0257482
0.0301316,0.310314,0.282455,-0.106497,0.00026751-0.00011322i,0.0366522
0.0301316,0.379272,0.345223,-0.106497,0.00023519-0.000102478i,0.0510416
0.0301316,0.448231,0.407991,-0.106497,0.000200122-9.04786e-05i,0.0699542
0.0301316,0.51719,0.470759,-0.106497,0.000162355-7.73115e-05i,0.0949771
0.0301316,0.586148,0.533526,-0.106497,0.000121939-6.3077e-05i,0.12875
0.0301316,0.655107,0.596294,-0.106497,7.89207e-05-4.78841e-05i,0.176106
0.0301316,0.724066,0.659062,-0.106497,3.33377e-05-3.18485e-05i,0.247062
0.0301316,0.793024,0.72183,-0.106497,-1.47884e-05-1.50879e-05i,0.366451
0.0301316,0.861983,0.784598,-0.106497,-6.54695e-05+2.28598e-06i,0.617888
0.0301316,0.930941,0.847365,-0.106497,-0.000118785+2.01845e-05i,1.56481
0.0301316,0.9999,0.910133,-0.106497,-0.000175021+3.8597e-05i,8.76341e+09
0.0333684,-0.9999,-0.912993,-0.117937,0.000270232-3.77273e-05i,6.91083e+10
0.0333684,-0.930941,-0.850028,-0.117937,0.000296359-5.33668e-05i,5.24233
0.0333684,-0.861983,-0.787063,-0.117937,0.000320247-6.81629e-05i,0.917802
0.0333684,-0.793024,-0.724098,-0.117937,0.000341699-8.18435e-05i,0.313055
0.0333684,-0.724066,-0.661133,-0.117937,0.000360586-9.42668e-05i,0.131229
0.0333684,-0.655107,-0.598168,-0.117937,0.000376807-0.000105335i,0.0598088
0.0333684,-0.586148,-0.535203,-0.117937,0.000390275-0.000114974i,0.0282771
0.0333684,-0.51719,-0.472238,-0.117937,0.000400916-0.000123131i,0.013633
0.0333684,-0.448231,-0.409273,-0.117937,0.000408665-0.000129767i,0.00673223
0.0333684,-0.379272,-0.346308,-0.117937,0.000413465-0.000134853i,0.0035258
0.0333684,-0.310314,-0.283343,-0.117937,0.000415268-0.000138374i,0.00214808
0.0333684,-0.241355,-0.220378,-0.117937,0.000414031-0.000140325i,0.00177485
0.0333684,-0.172397,-0.157413,-0.117937,0.000409721-0.000140709i,0.00211888
0.0333684,-0.103438,-0.0944476,-0.117937,0.000402309-0.000139541i,0.0031865
0.0333684,-0.0344793,-0.0314825,-0.117937,0.000391773-0.000136845i,0.00515287
0.0333684,0.0344793,0.0314825,-0.117937,0.000378101-0.000132654i,0.00829686
0.0333684,0.103438,0.0944476,-0.117937,0.000361284-0.000127011i,0.0129697
0.0333684,0.172397,0.157413,-0.117937,0.000341322-0.00011997i,0.0195865
