tau,z,PK,QQ,scattering_amp,|scattering_amp|2
0.0268947,0.655107,0.594421,-0.0950568,0.00402196+0.00204641i,0.160776
0.0268947,0.724066,0.656991,-0.0950568,0.00451801+0.00254478i,0.226257
0.0268947,0.793024,0.719562,-0.0950568,0.0049528+0.00310462i,0.336707
0.0268947,0.861983,0.782132,-0.0950568,0.00531585+0.0037438i,0.568874
0.0268947,0.930941,0.844703,-0.0950568,0.00559083+0.00451192i,1.42125
0.0268947,0.9999,0.907273,-0.0950568,0.00573564+0.00592831i,4.70687e+09
0.0301316,-0.9999,-0.910133,-0.106497,-0.00965629+0.00387712i,3.84712e+10
0.0301316,-0.930941,-0.847365,-0.106497,-0.0115311+0.00232741i,3.77361
0.0301316,-0.861983,-0.784598,-0.106497,-0.0116884+0.00167304i,0.694627
0.0301316,-0.793024,-0.72183,-0.106497,-0.0115075+0.00118479i,0.242465
0.0301316,-0.724066,-0.659062,-0.106497,-0.0111369+0.000788902i,0.103051
0.0301316,-0.655107,-0.596294,-0.106497,-0.0106365+0.000457991i,0.0474517
0.0301316,-0.586148,-0.533526,-0.106497,-0.010039+0.000179008i,0.0226422
0.0301316,-0.51719,-0.470759,-0.106497,-0.00936513-5.49476e-05i,0.0110168
0.0301316,-0.448231,-0.407991,-0.106497,-0.00862976-0.000247661i,0.00548879
0.0301316,-0.379272,-0.345223,-0.106497,-0.00784446-0.000401153i,0.00289594
0.0301316,-0.310314,-0.282455,-0.106497,-0.0070188-0.000516378i,0.00177721
0.0301316,-0.241355,-0.219687,-0.106497,-0.00616108-0.000593613i,0.00149181
0.0301316,-0.172397,-0.15692,-0.106497,-0.00527876-0.000632689i,0.00182641
0.0301316,-0.103438,-0.0941517,-0.106497,-0.00437877-0.000633142i,0.00280445
0.0301316,-0.0344793,-0.0313839,-0.106497,-0.00346766-0.000594307i,0.0045882
0.0301316,0.0344793,0.0313839,-0.106497,-0.00255174-0.000515384i,0.00742805
0.0301316,0.103438,0.0941517,-0.106497,-0.00163714-0.000395479i,0.011639
0.0301316,0.172397,0.15692,-0.106497,-0.000729901-0.000233628i,0.0175961
0.0301316,0.241355,0.219687,-0.106497,0.000164001-2.88022e-05i,0.0257482
0.0301316,0.310314,0.282455,-0.106497,0.0010386+0.000220099i,0.0366522
0.0301316,0.379272,0.345223,-0.106497,0.00188789+0.000514285i,0.0510416
0.0301316,0.448231,0.407991,-0.106497,0.00270581+0.000855146i,0.0699542
0.0301316,0.51719,0.470759,-0.106497,0.00348614+0.00124439i,0.0949771
0.0301316,0.586148,0.533526,-0.106497,0.00422241+0.00168426i,0.12875
0.0301316,0.655107,0.596294,-0.106497,0.00490781+0.00217808i,0.176106
0.0301316,0.724066,0.659062,-0.106497,0.00553483+0.00273112i,0.247062
0.0301316,0.793024,0.72183,-0.106497,0.00609493+0.00335294i,0.366451
0.0301316,0.861983,0.784598,-0.106497,0.00657751+0.00406364i,0.617888
0.0301316,0.930941,0.847365,-0.106497,0.00696816+0.00491898i,1.56481
0.0301316,0.9999,0.910133,-0.106497,0.00726543+0.00650252i,8.76341e+09
0.0333684,-0.9999,-0.912993,-0.117937,-0.011205+0.00405556i,6.91083e+10
0.0333684,-0.930941,-0.850028,-0.117937,-0.0134623+0.00239291i,5.24233
0.0333684,-0.861983,-0.787063,-0.117937,-0.0136706+0.00169507i,0.917802
0.0333684,-0.793024,-0.724098,-0.117937,-0.0134765+0.00117456i,0.313055
0.0333684,-0.724066,-0.661133,-0.117937,-0.0130569+0.000752086i,0.131229
0.0333684,-0.655107,-0.598168,-0.117937,-0.012483+0.00039836i,0.0598088
0.0333684,-0.586148,-0.535203,-0.117937,-0.0117935+9.95432e-05i,0.0282771
0.0333684,-0.51719,-0.472238,-0.117937,-0.0110128-0.000151591i,0.013633
0.0333684,-0.448231,-0.409273,-0.117937,-0.0101585-0.000358921i,0.00673223
0.0333684,-0.379272,-0.346308,-0.117937,-0.00924402-0.000524437i,0.0035258
0.0333684,-0.310314,-0.283343,-0.117937,-0.00828056-0.000648987i,0.00214808
0.0333684,-0.241355,-0.220378,-0.117937,-0.00727773-0.000732697i,0.00177485
0.0333684,-0.172397,-0.157413,-0.117937,-0.00624418-0.000775224i,0.00211888
0.0333684,-0.103438,-0.0944476,-0.117937,-0.0051879-0.000775912i,0.0031865
0.0333684,-0.0344793,-0.0314825,-0.117937,-0.00411644-0.000733895i,0.00515287
0.0333684,0.0344793,0.0314825,-0.117937,-0.00303704-0.000648171i,0.00829686
0.0333684,0.103438,0.0944476,-0.117937,-0.00195674-0.000517638i,0.0129697
0.0333684,0.172397,0.157413,-0.117937,-0.000882477-0.000341126i,0.0195865
0.0333684,0.241355,0.220378,-0.117937,0.000178916-0.000117402i,0.0286382
0.0333684,0.310314,0.283343,-0.117937,0.00122061+0.000154846i,0.0407273
0.0333684,0.379272,0.346308,-0.117937,0.00223577+0.000477042i,0.0566398
