tau,z,PK,QQ,scattering_amp,|scattering_amp|2
0.0527895,0.793024,0.737707,-0.186579,0.0402994+0.0219507i,0.607202
0.0527895,0.861983,0.801855,-0.186579,0.0419268+0.0231233i,0.948191
0.0527895,0.930941,0.866003,-0.186579,0.0437848+0.0244312i,2.90929
0.0527895,0.9999,0.930152,-0.186579,0.0459132+0.0259697i,1.92462e+11
0.0560263,-0.9999,-0.933012,-0.198019,0.0518308-0.00177476i,1.27069e+12
0.0560263,-0.930941,-0.868666,-0.198019,0.0503186+0.000795648i,37.3845
0.0560263,-0.861983,-0.80432,-0.198019,0.048868+0.00198767i,5.18416
0.0560263,-0.793024,-0.739975,-0.198019,0.0475077+0.00297241i,1.56004
0.0560263,-0.724066,-0.675629,-0.198019,0.0462344+0.00386629i,0.603113
0.0560263,-0.655107,-0.611283,-0.198019,0.0450462+0.00471182i,0.258492
0.0560263,-0.586148,-0.546938,-0.198019,0.0439431+0.00552904i,0.115832
0.0560263,-0.51719,-0.482592,-0.198019,0.0429265+0.00632873i,0.0531361
0.0560263,-0.448231,-0.418247,-0.198019,0.0419987+0.0071172i,0.0252491
0.0560263,-0.379272,-0.353901,-0.198019,0.041163+0.00789844i,0.0132077
0.0560263,-0.310314,-0.289555,-0.198019,0.0404232+0.00867518i,0.00854899
0.0560263,-0.241355,-0.22521,-0.198019,0.0397839+0.00944956i,0.00752013
0.0560263,-0.172397,-0.160864,-0.198019,0.03925+0.0102234i,0.00864931
0.0560263,-0.103438,-0.0965184,-0.198019,0.0388269+0.0109986i,0.0116219
0.0560263,-0.0344793,-0.0321728,-0.198019,0.0385205+0.0117771i,0.0167189
0.0560263,0.0344793,0.0321728,-0.198019,0.0383369+0.0125611i,0.0245204
0.0560263,0.103438,0.0965184,-0.198019,0.0382825+0.0133533i,0.0357453
0.0560263,0.172397,0.160864,-0.198019,0.0383642+0.0141566i,0.051169
0.0560263,0.241355,0.22521,-0.198019,0.0385892+0.0149748i,0.0715933
0.0560263,0.310314,0.289555,-0.198019,0.038965+0.0158121i,0.0978603
0.0560263,0.379272,0.353901,-0.198019,0.0394995+0.0166738i,0.130917
0.0560263,0.448231,0.418247,-0.198019,0.0402013+0.017566i,0.171952
0.0560263,0.51719,0.482592,-0.198019,0.0410793+0.0184961i,0.222663
0.0560263,0.586148,0.546938,-0.198019,0.0421434+0.0194734i,0.285797
0.0560263,0.655107,0.611283,-0.198019,0.0434045+0.0205091i,0.366344
0.0560263,0.724066,0.675629,-0.198019,0.0448748+0.0216181i,0.474756
0.0560263,0.793024,0.739975,-0.198019,0.0465685+0.0228198i,0.638668
0.0560263,0.861983,0.80432,-0.198019,0.0485031+0.024143i,0.977592
0.0560263,0.930941,0.868666,-0.198019,0.0507021+0.0256368i,3.26565
0.0560263,0.9999,0.933012,-0.198019,0.0532108+0.0274842i,2.78415e+11
0.0592632,-0.9999,-0.935871,-0.20946,0.0578565-0.0016939i,1.75039e+12
0.0592632,-0.930941,-0.871328,-0.20946,0.0561704+0.000845949i,47.7146
0.0592632,-0.861983,-0.806786,-0.20946,0.0545622+0.00199448i,6.48336
0.0592632,-0.793024,-0.742243,-0.20946,0.0530598+0.00294074i,1.92727
0.0592632,-0.724066,-0.6777,-0.20946,0.0516588+0.00380219i,0.739028
0.0592632,-0.655107,-0.613157,-0.20946,0.0503569+0.00462139i,0.314885
0.0592632,-0.586148,-0.548614,-0.20946,0.049154+0.00541822i,0.140477
0.0592632,-0.51719,-0.484071,-0.20946,0.0480515+0.00620321i,0.0642496
0.0592632,-0.448231,-0.419529,-0.20946,0.0470519+0.00698243i,0.0305269
0.0592632,-0.379272,-0.354986,-0.20946,0.0461589+0.0077597i,0.0160694
0.0592632,-0.310314,-0.290443,-0.20946,0.0453767+0.00853763i,0.0105501
0.0592632,-0.241355,-0.2259,-0.20946,0.0447106+0.00931829i,0.00939553
0.0592632,-0.172397,-0.161357,-0.20946,0.0441661+0.0101035i,0.0107987
0.0592632,-0.103438,-0.0968143,-0.20946,0.0437493+0.0108952i,0.0143443
0.0592632,-0.0344793,-0.0322714,-0.20946,0.0434668+0.0116955i,0.020324
0.0592632,0.0344793,0.0322714,-0.20946,0.0433256+0.0125067i,0.0293756
0.0592632,0.103438,0.0968143,-0.20946,0.0433328+0.0133318i,0.0422859
0.0592632,0.172397,0.161357,-0.20946,0.0434964+0.0141743i,0.0598867
0.0592632,0.241355,0.2259,-0.20946,0.0438243+0.0150381i,0.0830098
0.0592632,0.310314,0.290443,-0.20946,0.0443252+0.0159284i,0.11249
0.0592632,0.379272,0.354986,-0.20946,0.0450081+0.0168508i,0.149217
0.0592632,0.448231,0.419529,-0.20946,0.0458825+0.0178126i,0.194255
0.0592632,0.51719,0.484071,-0.20946,0.0469587+0.0188223i,0.249074
0.0592632,0.586148,0.548614,-0.20946,0.0482478+0.0198905i,0.316019
0.0592632,0.655107,0.613157,-0.20946,0.0497622+0.0210306i,0.399336
0.0592632,0.724066,0.6777,-0.20946,0.0515158+0.0222598i,0.508013
0.0592632,0.793024,0.742243,-0.20946,0.0535246+0.0236017i,0.666992
0.0592632,0.861983,0.806786,-0.20946,0.0558085+0.0250914i,0.999568
0.0592632,0.930941,0.871328,-0.20946,0.058394+0.026792i,3.75506
0.0592632,0.9999,0.935871,-0.20946,0.0613325+0.0289897i,3.98709e+11
0.0625,-0.9999,-0.938731,-0.2209,0.0643937-0.00160441i,2.37582e+12
0.0625,-0.930941,-0.873991,-0.2209,0.0625171+0.000877575i,60.4729
0.0625,-0.861983,-0.809251,-0.2209,0.0607366+0.00196416i,8.06983
0.0625,-0.793024,-0.744511,-0.2209,0.0590792+0.00285592i,2.3726
0.0625,-0.724066,-0.679771,-0.2209,0.0575395+0.00367066i,0.903166
0.0625,-0.655107,-0.615031,-0.2209,0.0561148+0.00445066i,0.382863
0.0625,-0.586148,-0.550291,-0.2209,0.0548045+0.00521541i,0.170204
0.0625,-0.51719,-0.485551,-0.2209,0.0536102+0.00597509i,0.0777094
0.0625,-0.448231,-0.420811,-0.2209,0.0525348+0.0067355i,0.0369776
0.0625,-0.379272,-0.35607,-0.2209,0.0515823+0.0075002i,0.0196182
0.0625,-0.310314,-0.29133,-0.2209,0.0507576+0.00827164i,0.0130664
0.0625,-0.241355,-0.22659,-0.2209,0.0500664+0.0090518i,0.0117646
0.0625,-0.172397,-0.16185,-0.2209,0.049515+0.00984251i,0.0135025
0.0625,-0.103438,-0.0971101,-0.2209,0.0491104+0.0106457i,0.0177404
0.0625,-0.0344793,-0.03237,-0.2209,0.0488599+0.0114637i,0.0247768
0.0625,0.0344793,0.03237,-0.2209,0.0487714+0.0122991i,0.0353098
0.0625,0.103438,0.0971101,-0.2209,0.0488531+0.0131551i,0.0501971
0.0625,0.172397,0.16185,-0.2209,0.0491138+0.0140355i,0.0703248
0.0625,0.241355,0.22659,-0.2209,0.0495627+0.014945i,0.0965448
0.0625,0.310314,0.29133,-0.2209,0.0502093+0.0158892i,0.129662
0.0625,0.379272,0.35607,-0.2209,0.0510639+0.0168748i,0.170468
0.0625,0.448231,0.420811,-0.2209,0.0521373+0.0179099i,0.219839
0.0625,0.51719,0.485551,-0.2209,0.0534411+0.0190043i,0.27891
0.0625,0.586148,0.550291,-0.2209,0.0549879+0.0201704i,0.349448
0.0625,0.655107,0.615031,-0.2209,0.0567915+0.0214235i,0.434644
0.0625,0.724066,0.679771,-0.2209,0.0588675+0.022784i,0.541452
0.0625,0.793024,0.744511,-0.2209,0.0612344+0.0242797i,0.691273
0.0625,0.861983,0.809251,-0.2209,0.0639142+0.0259533i,1.01452
0.0625,0.930941,0.873991,-0.2209,0.0669371+0.0278837i,4.4512
0.0625,0.9999,0.938731,-0.2209,0.0703605+0.030477i,5.65706e+11
