tau,z,PK,QQ,scattering_amp,|scattering_amp|2
0.0117188,0.000714286,0.000638539,-0.0414187,0.000403092-0.000280344i,0.00163646
0.0117188,0.000857143,0.000766247,-0.0414187,0.000403422-0.00028038i,0.00164109
0.0117188,0.001,0.000893955,-0.0414187,0.000403752-0.000280417i,0.00164572
0.015625,-0.001,-0.000897406,-0.055225,0.000334266-0.000314786i,0.0037425
0.015625,-0.000857143,-0.000769205,-0.055225,0.00033472-0.00031482i,0.0037469
0.015625,-0.000714286,-0.000641004,-0.055225,0.000335175-0.000314855i,0.0037513
0.015625,-0.000571429,-0.000512804,-0.055225,0.000335629-0.000314889i,0.00375571
0.015625,-0.000428571,-0.000384603,-0.055225,0.000336083-0.000314923i,0.00376012
0.015625,-0.000285714,-0.000256402,-0.055225,0.000336537-0.000314957i,0.00376454
0.015625,-0.000142857,-0.000128201,-0.055225,0.000336991-0.000314991i,0.00376896
0.015625,0,0,-0.055225,0.000337445-0.000315026i,0.00377338
0.015625,0.000142857,0.000128201,-0.055225,0.000337899-0.00031506i,0.00377781
0.015625,0.000285714,0.000256402,-0.055225,0.000338353-0.000315094i,0.00378224
0.015625,0.000428571,0.000384603,-0.055225,0.000338807-0.000315129i,0.00378667
0.015625,0.000571429,0.000512804,-0.055225,0.000339261-0.000315163i,0.00379111
0.015625,0.000714286,0.000641004,-0.055225,0.000339715-0.000315197i,0.00379555
0.015625,0.000857143,0.000769205,-0.055225,0.000340169-0.000315232i,0.00379999
0.015625,0.001,0.000897406,-0.055225,0.000340623-0.000315266i,0.00380444
0.0195312,-0.001,-0.000900858,-0.0690312,0.000264153-0.000336977i,0.0044558
0.0195312,-0.000857143,-0.000772164,-0.0690312,0.000264745-0.000337009i,0.00446035
0.0195312,-0.000714286,-0.00064347,-0.0690312,0.000265336-0.00033704i,0.00446491
0.0195312,-0.000571429,-0.000514776,-0.0690312,0.000265928-0.000337072i,0.00446947
0.0195312,-0.000428571,-0.000386082,-0.0690312,0.00026652-0.000337103i,0.00447403
0.0195312,-0.000285714,-0.000257388,-0.0690312,0.000267111-0.000337135i,0.0044786
0.0195312,-0.000142857,-0.000128694,-0.0690312,0.000267703-0.000337167i,0.00448317
0.0195312,0,0,-0.0690312,0.000268294-0.000337199i,0.00448774
0.0195312,0.000142857,0.000128694,-0.0690312,0.000268886-0.00033723i,0.00449232
0.0195312,0.000285714,0.000257388,-0.0690312,0.000269477-0.000337262i,0.0044969
0.0195312,0.000428571,0.000386082,-0.0690312,0.000270068-0.000337294i,0.00450148
0.0195312,0.000571429,0.000514776,-0.0690312,0.00027066-0.000337326i,0.00450607
0.0195312,0.000714286,0.00064347,-0.0690312,0.000271251-0.000337358i,0.00451066
0.0195312,0.000857143,0.000772164,-0.0690312,0.000271842-0.00033739i,0.00451526
0.0195312,0.001,0.000900858,-0.0690312,0.000272433-0.000337422i,0.00451986
0.0234375,-0.001,-0.000904309,-0.0828375,0.000188709-0.000343472i,0.00487196
0.0234375,-0.000857143,-0.000775122,-0.0828375,0.000189453-0.0003435i,0.00487684
0.0234375,-0.000714286,-0.000645935,-0.0828375,0.000190197-0.000343529i,0.00488174
0.0234375,-0.000571429,-0.000516748,-0.0828375,0.000190941-0.000343557i,0.00488663
0.0234375,-0.000428571,-0.000387561,-0.0828375,0.000191684-0.000343586i,0.00489154
0.0234375,-0.000285714,-0.000258374,-0.0828375,0.000192428-0.000343614i,0.00489644
0.0234375,-0.000142857,-0.000129187,-0.0828375,0.000193171-0.000343643i,0.00490135
0.0234375,0,0,-0.0828375,0.000193915-0.000343671i,0.00490627
0.0234375,0.000142857,0.000129187,-0.0828375,0.000194658-0.0003437i,0.00491118
0.0234375,0.000285714,0.000258374,-0.0828375,0.000195401-0.000343729i,0.00491611
0.0234375,0.000428571,0.000387561,-0.0828375,0.000196145-0.000343758i,0.00492103
0.0234375,0.000571429,0.000516748,-0.0828375,0.000196888-0.000343787i,0.00492596
0.0234375,0.000714286,0.000645935,-0.0828375,0.000197631-0.000343815i,0.0049309
0.0234375,0.000857143,0.000775122,-0.0828375,0.000198374-0.000343844i,0.00493584
0.0234375,0.001,0.000904309,-0.0828375,0.000199117-0.000343873i,0.00494078
0.0273438,-0.001,-0.000907761,-0.0966438,0.000107888-0.000330812i,0.00535619
0.0273438,-0.000857143,-0.000778081,-0.0966438,0.000108799-0.000330836i,0.00536157
0.0273438,-0.000714286,-0.000648401,-0.0966438,0.000109711-0.000330861i,0.00536696
0.0273438,-0.000571429,-0.000518721,-0.0966438,0.000110622-0.000330886i,0.00537234
0.0273438,-0.000428571,-0.00038904,-0.0966438,0.000111534-0.00033091i,0.00537774
0.0273438,-0.000285714,-0.00025936,-0.0966438,0.000112445-0.000330935i,0.00538313
0.0273438,-0.000142857,-0.00012968,-0.0966438,0.000113356-0.00033096i,0.00538854
0.0273438,0,0,-0.0966438,0.000114267-0.000330985i,0.00539394
0.0273438,0.000142857,0.00012968,-0.0966438,0.000115178-0.00033101i,0.00539936
0.0273438,0.000285714,0.00025936,-0.0966438,0.000116089-0.000331035i,0.00540477
0.0273438,0.000428571,0.00038904,-0.0966438,0.000117-0.00033106i,0.00541019
0.0273438,0.000571429,0.000518721,-0.0966438,0.000117911-0.000331085i,0.00541562
0.0273438,0.000714286,0.000648401,-0.0966438,0.000118822-0.00033111i,0.00542105
0.0273438,0.000857143,0.000778081,-0.0966438,0.000119732-0.000331135i,0.00542649
0.0273438,0.001,0.000907761,-0.0966438,0.000120643-0.000331161i,0.00543193
0.03125,-0.001,-0.000911212,-0.11045,2.16794e-05-0.000295031i,0.00603644
0.03125,-0.000857143,-0.000781039,-0.11045,2.27759e-05-0.000295051i,0.00604246
0.03125,-0.000714286,-0.000650866,-0.11045,2.38724e-05-0.000295071i,0.00604849
0.03125,-0.000571429,-0.000520693,-0.11045,2.49688e-05-0.000295091i,0.00605453
0.03125,-0.000428571,-0.00039052,-0.11045,2.6065e-05-0.000295111i,0.00606057
0.03125,-0.000285714,-0.000260346,-0.11045,2.71611e-05-0.000295132i,0.00606661
0.03125,-0.000142857,-0.000130173,-0.11045,2.82571e-05-0.000295152i,0.00607266
0.03125,0,0,-0.11045,2.9353e-05-0.000295172i,0.00607872
0.03125,0.000142857,0.000130173,-0.11045,3.04488e-05-0.000295193i,0.00608478
0.03125,0.000285714,0.000260346,-0.11045,3.15445e-05-0.000295213i,0.00609085
0.03125,0.000428571,0.00039052,-0.11045,3.26401e-05-0.000295234i,0.00609692
0.03125,0.000571429,0.000520693,-0.11045,3.37356e-05-0.000295255i,0.006103
0.03125,0.000714286,0.000650866,-0.11045,3.48309e-05-0.000295275i,0.00610908
0.03125,0.000857143,0.000781039,-0.11045,3.59262e-05-0.000295296i,0.00611517
0.03125,0.001,0.000911212,-0.11045,3.70213e-05-0.000295317i,0.00612126
0.0351562,-0.001,-0.000914664,-0.124256,-6.98754e-05-0.000231592i,0.00698148
0.0351562,-0.000857143,-0.000783998,-0.124256,-6.85754e-05-0.000231606i,0.00698833
0.0351562,-0.000714286,-0.000653331,-0.124256,-6.72756e-05-0.000231621i,0.00699518
0.0351562,-0.000571429,-0.000522665,-0.124256,-6.59758e-05-0.000231636i,0.00700204
0.0351562,-0.000428571,-0.000391999,-0.124256,-6.46763e-05-0.00023165i,0.0070089
0.0351562,-0.000285714,-0.000261333,-0.124256,-6.33768e-05-0.000231665i,0.00701577
0.0351562,-0.000142857,-0.000130666,-0.124256,-6.20775e-05-0.00023168i,0.00702264
0.0351562,0,0,-0.124256,-6.07784e-05-0.000231695i,0.00702952
0.0351562,0.000142857,0.000130666,-0.124256,-5.94794e-05-0.00023171i,0.00703641
0.0351562,0.000285714,0.000261333,-0.124256,-5.81805e-05-0.000231725i,0.0070433
0.0351562,0.000428571,0.000391999,-0.124256,-5.68817e-05-0.00023174i,0.0070502
0.0351562,0.000571429,0.000522665,-0.124256,-5.55831e-05-0.000231756i,0.00705711
0.0351562,0.000714286,0.000653331,-0.124256,-5.42846e-05-0.000231771i,0.00706402
0.0351562,0.000857143,0.000783998,-0.124256,-5.29863e-05-0.000231786i,0.00707094
0.0351562,0.001,0.000914664,-0.124256,-5.1688e-05-0.000231802i,0.00707786
0.0390625,-0.001,-0.000918116,-0.138063,-0.000166681-0.00013531i,0.00825566
0.0390625,-0.000857143,-0.000786956,-0.138063,-0.000165157-0.000135318i,0.00826354
0.0390625,-0.000714286,-0.000655797,-0.138063,-0.000163634-0.000135326i,0.00827141
0.0390625,-0.000571429,-0.000524637,-0.138063,-0.000162111-0.000135334i,0.0082793
0.0390625,-0.000428571,-0.000393478,-0.138063,-0.000160588-0.000135343i,0.00828719
0.0390625,-0.000285714,-0.000262319,-0.138063,-0.000159065-0.000135351i,0.00829509
0.0390625,-0.000142857,-0.000131159,-0.138063,-0.000157543-0.00013536i,0.008303
0.0390625,0,0,-0.138063,-0.00015602-0.000135368i,0.00831091
0.0390625,0.000142857,0.000131159,-0.138063,-0.000154498-0.000135377i,0.00831883
0.0390625,0.000285714,0.000262319,-0.138063,-0.000152976-0.000135386i,0.00832676
0.0390625,0.000428571,0.000393478,-0.138063,-0.000151454-0.000135394i,0.0083347
0.0390625,0.000571429,0.000524637,-0.138063,-0.000149932-0.000135403i,0.00834264
0.0390625,0.000714286,0.000655797,-0.138063,-0.000148411-0.000135412i,0.00835059
0.0390625,0.000857143,0.000786956,-0.138063,-0.000146889-0.000135422i,0.00835854
0.0390625,0.001,0.000918116,-0.138063,-0.000145368-0.000135431i,0.00836651
0.0429688,-0.001,-0.000921567,-0.151869,-0.000268575-2.75253e-07i,0.00993831
0.0429688,-0.000857143,-0.000789915,-0.151869,-0.000266806-2.75641e-07i,0.00994746
0.0429688,-0.000714286,-0.000658262,-0.151869,-0.000265038-2.76137e-07i,0.00995661
0.0429688,-0.000571429,-0.00052661,-0.151869,-0.00026327-2.76741e-07i,0.00996578
0.0429688,-0.000428571,-0.000394957,-0.151869,-0.000261502-2.77452e-07i,0.00997495
0.0429688,-0.000285714,-0.000263305,-0.151869,-0.000259734-2.78272e-07i,0.00998413
0.0429688,-0.000142857,-0.000131652,-0.151869,-0.000257967-2.792e-07i,0.00999332
0.0429688,0,0,-0.151869,-0.000256199-2.80236e-07i,0.0100025
0.0429688,0.000142857,0.000131652,-0.151869,-0.000254432-2.81379e-07i,0.0100117
0.0429688,0.000285714,0.000263305,-0.151869,-0.000252665-2.82631e-07i,0.0100209
0.0429688,0.000428571,0.000394957,-0.151869,-0.000250899-2.8399e-07i,0.0100302
0.0429688,0.000571429,0.00052661,-0.151869,-0.000249132-2.85458e-07i,0.0100394
0.0429688,0.000714286,0.000658262,-0.151869,-0.000247366-2.87034e-07i,0.0100486
0.0429688,0.000857143,0.000789915,-0.151869,-0.0002456-2.88717e-07i,0.0100579
0.0429688,0.001,0.000921567,-0.151869,-0.000243834-2.90509e-07i,0.0100671
0.046875,-0.001,-0.000925019,-0.165675,-0.000375319+0.000180244i,0.0121333
0.046875,-0.000857143,-0.000792873,-0.165675,-0.000373282+0.000180252i,0.012144
0.046875,-0.000714286,-0.000660728,-0.165675,-0.000371245+0.000180261i,0.0121547
0.046875,-0.000571429,-0.000528582,-0.165675,-0.000369208+0.000180269i,0.0121655
0.046875,-0.000428571,-0.000396437,-0.165675,-0.000367172+0.000180277i,0.0121762
0.046875,-0.000285714,-0.000264291,-0.165675,-0.000365136+0.000180285i,0.012187
0.046875,-0.000142857,-0.000132146,-0.165675,-0.0003631+0.000180293i,0.0121978
0.046875,0,0,-0.165675,-0.000361065+0.000180301i,0.0122086
0.046875,0.000142857,0.000132146,-0.165675,-0.000359029+0.000180309i,0.0122194
0.046875,0.000285714,0.000264291,-0.165675,-0.000356994+0.000180316i,0.0122302
0.046875,0.000428571,0.000396437,-0.165675,-0.000354959+0.000180324i,0.012241
0.046875,0.000571429,0.000528582,-0.165675,-0.000352925+0.000180331i,0.0122518
0.046875,0.000714286,0.000660728,-0.165675,-0.00035089+0.000180338i,0.0122626
0.046875,0.000857143,0.000792873,-0.165675,-0.000348856+0.000180345i,0.0122735
0.046875,0.001,0.000925019,-0.165675,-0.000346822+0.000180352i,0.0122843
0.0507812,-0.001,-0.00092847,-0.179481,-0.000486584+0.000413901i,0.0149764
0.0507812,-0.000857143,-0.000795832,-0.179481,-0.000484253+0.00041392i,0.0149891
0.0507812,-0.000714286,-0.000663193,-0.179481,-0.000481923+0.000413939i,0.0150018
0.0507812,-0.000571429,-0.000530554,-0.179481,-0.000479593+0.000413958i,0.0150145
0.0507812,-0.000428571,-0.000397916,-0.179481,-0.000477263+0.000413976i,0.0150272
0.0507812,-0.000285714,-0.000265277,-0.179481,-0.000474933+0.000413995i,0.0150399
0.0507812,-0.000142857,-0.000132639,-0.179481,-0.000472603+0.000414013i,0.0150526
0.0507812,0,0,-0.179481,-0.000470274+0.000414031i,0.0150653
0.0507812,0.000142857,0.000132639,-0.179481,-0.000467945+0.000414049i,0.0150781
0.0507812,0.000285714,0.000265277,-0.179481,-0.000465617+0.000414067i,0.0150908
0.0507812,0.000428571,0.000397916,-0.179481,-0.000463289+0.000414084i,0.0151036
0.0507812,0.000571429,0.000530554,-0.179481,-0.000460961+0.000414102i,0.0151164
0.0507812,0.000714286,0.000663193,-0.179481,-0.000458633+0.000414119i,0.0151292
0.0507812,0.000857143,0.000795832,-0.179481,-0.000456305+0.000414137i,0.015142
0.0507812,0.001,0.00092847,-0.179481,-0.000453978+0.000414154i,0.0151548
0.0546875,-0.001,-0.000931922,-0.193287,-0.000601939+0.000709392i,0.0186433
0.0546875,-0.000857143,-0.00079879,-0.193287,-0.000599287+0.000709423i,0.0186583
0.0546875,-0.000714286,-0.000665658,-0.193287,-0.000596636+0.000709454i,0.0186734
0.0546875,-0.000571429,-0.000532527,-0.193287,-0.000593984+0.000709485i,0.0186885
0.0546875,-0.000428571,-0.000399395,-0.193287,-0.000591333+0.000709516i,0.0187036
0.0546875,-0.000285714,-0.000266263,-0.193287,-0.000588683+0.000709546i,0.0187187
0.0546875,-0.000142857,-0.000133132,-0.193287,-0.000586032+0.000709576i,0.0187339
0.0546875,0,0,-0.193287,-0.000583382+0.000709607i,0.018749
0.0546875,0.000142857,0.000133132,-0.193287,-0.000580733+0.000709636i,0.0187642
0.0546875,0.000285714,0.000266263,-0.193287,-0.000578083+0.000709666i,0.0187793
0.0546875,0.000428571,0.000399395,-0.193287,-0.000575434+0.000709696i,0.0187945
0.0546875,0.000571429,0.000532527,-0.193287,-0.000572785+0.000709725i,0.0188097
0.0546875,0.000714286,0.000665658,-0.193287,-0.000570137+0.000709755i,0.0188249
0.0546875,0.000857143,0.00079879,-0.193287,-0.000567489+0.000709784i,0.0188401
0.0546875,0.001,0.000931922,-0.193287,-0.000564841+0.000709812i,0.0188554
0.0585938,-0.001,-0.000935373,-0.207094,-0.000720832+0.00107658i,0.0233587
0.0585938,-0.000857143,-0.000801749,-0.207094,-0.000717829+0.00107663i,0.0233768
0.0585938,-0.000714286,-0.000668124,-0.207094,-0.000714827+0.00107668i,0.0233948
0.0585938,-0.000571429,-0.000534499,-0.207094,-0.000711825+0.00107672i,0.0234128
0.0585938,-0.000428571,-0.000400874,-0.207094,-0.000708823+0.00107676i,0.0234309
0.0585938,-0.000285714,-0.00026725,-0.207094,-0.000705822+0.00107681i,0.023449
0.0585938,-0.000142857,-0.000133625,-0.207094,-0.000702822+0.00107685i,0.0234671
0.0585938,0,0,-0.207094,-0.000699821+0.0010769i,0.0234852
0.0585938,0.000142857,0.000133625,-0.207094,-0.000696821+0.00107694i,0.0235033
0.0585938,0.000285714,0.00026725,-0.207094,-0.000693821+0.00107698i,0.0235214
0.0585938,0.000428571,0.000400874,-0.207094,-0.000690822+0.00107703i,0.0235395
0.0585938,0.000571429,0.000534499,-0.207094,-0.000687823+0.00107707i,0.0235577
0.0585938,0.000714286,0.000668124,-0.207094,-0.000684825+0.00107711i,0.0235759
0.0585938,0.000857143,0.000801749,-0.207094,-0.000681827+0.00107716i,0.0235941
0.0585938,0.001,0.000935373,-0.207094,-0.000678829+0.0010772i,0.0236123
0.0625,-0.001,-0.000938825,-0.2209,-0.000842573+0.00152667i,0.0294085
0.0625,-0.000857143,-0.000804707,-0.2209,-0.000839187+0.00152673i,0.0294301
0.0625,-0.000714286,-0.000670589,-0.2209,-0.000835802+0.00152679i,0.0294518
0.0625,-0.000571429,-0.000536471,-0.2209,-0.000832418+0.00152685i,0.0294735
0.0625,-0.000428571,-0.000402354,-0.2209,-0.000829034+0.00152691i,0.0294951
0.0625,-0.000285714,-0.000268236,-0.2209,-0.00082565+0.00152697i,0.0295168
0.0625,-0.000142857,-0.000134118,-0.2209,-0.000822267+0.00152703i,0.0295385
0.0625,0,0,-0.2209,-0.000818884+0.00152709i,0.0295603
0.0625,0.000142857,0.000134118,-0.2209,-0.000815502+0.00152715i,0.029582
0.0625,0.000285714,0.000268236,-0.2209,-0.00081212+0.00152721i,0.0296038
0.0625,0.000428571,0.000402354,-0.2209,-0.000808739+0.00152727i,0.0296256
0.0625,0.000571429,0.000536471,-0.2209,-0.000805358+0.00152733i,0.0296474
0.0625,0.000714286,0.000670589,-0.2209,-0.000801978+0.00152739i,0.0296692
0.0625,0.000857143,0.000804707,-0.2209,-0.000798598+0.00152745i,0.029691
0.0625,0.001,0.000938825,-0.2209,-0.000795218+0.00152751i,0.0297129
