tau,z,PK,QQ,scattering_amp,|scattering_amp|2
0.0195312,0.000428571,0.000386082,-0.0690312,0.00497297+0.00688571i,0.00450148
0.0195312,0.000571429,0.000514776,-0.0690312,0.00497248+0.0068865i,0.00450607
0.0195312,0.000714286,0.00064347,-0.0690312,0.00497198+0.00688729i,0.00451066
0.0195312,0.000857143,0.000772164,-0.0690312,0.00497149+0.00688808i,0.00451526
0.0195312,0.001,0.000900858,-0.0690312,0.004971+0.00688887i,0.00451986
0.0234375,-0.001,-0.000904309,-0.0828375,0.00708043+0.00775427i,0.00487196
0.0234375,-0.000857143,-0.000775122,-0.0828375,0.0070799+0.00775515i,0.00487684
0.0234375,-0.000714286,-0.000645935,-0.0828375,0.00707937+0.00775604i,0.00488174
0.0234375,-0.000571429,-0.000516748,-0.0828375,0.00707884+0.00775692i,0.00488663
0.0234375,-0.000428571,-0.000387561,-0.0828375,0.00707831+0.00775781i,0.00489154
0.0234375,-0.000285714,-0.000258374,-0.0828375,0.00707779+0.0077587i,0.00489644
0.0234375,-0.000142857,-0.000129187,-0.0828375,0.00707726+0.00775958i,0.00490135
0.0234375,0,0,-0.0828375,0.00707673+0.00776047i,0.00490627
0.0234375,0.000142857,0.000129187,-0.0828375,0.0070762+0.00776135i,0.00491118
0.0234375,0.000285714,0.000258374,-0.0828375,0.00707567+0.00776224i,0.00491611
0.0234375,0.000428571,0.000387561,-0.0828375,0.00707515+0.00776312i,0.00492103
0.0234375,0.000571429,0.000516748,-0.0828375,0.00707462+0.00776401i,0.00492596
0.0234375,0.000714286,0.000645935,-0.0828375,0.00707409+0.00776489i,0.0049309
0.0234375,0.000857143,0.000775122,-0.0828375,0.00707357+0.00776578i,0.00493584
0.0234375,0.001,0.000904309,-0.0828375,0.00707304+0.00776666i,0.00494078
0.0273438,-0.001,-0.000907761,-0.0966438,0.0094593+0.00858378i,0.00535619
0.0273438,-0.000857143,-0.000778081,-0.0966438,0.00945875+0.00858476i,0.00536157
0.0273438,-0.000714286,-0.000648401,-0.0966438,0.00945819+0.00858574i,0.00536696
0.0273438,-0.000571429,-0.000518721,-0.0966438,0.00945764+0.00858672i,0.00537234
0.0273438,-0.000428571,-0.00038904,-0.0966438,0.00945708+0.0085877i,0.00537774
0.0273438,-0.000285714,-0.00025936,-0.0966438,0.00945653+0.00858868i,0.00538313
0.0273438,-0.000142857,-0.00012968,-0.0966438,0.00945597+0.00858966i,0.00538854
0.0273438,0,0,-0.0966438,0.00945542+0.00859064i,0.00539394
0.0273438,0.000142857,0.00012968,-0.0966438,0.00945487+0.00859162i,0.00539936
0.0273438,0.000285714,0.00025936,-0.0966438,0.00945431+0.0085926i,0.00540477
0.0273438,0.000428571,0.00038904,-0.0966438,0.00945376+0.00859358i,0.00541019
0.0273438,0.000571429,0.000518721,-0.0966438,0.0094532+0.00859456i,0.00541562
0.0273438,0.000714286,0.000648401,-0.0966438,0.00945265+0.00859554i,0.00542105
0.0273438,0.000857143,0.000778081,-0.0966438,0.0094521+0.00859652i,0.00542649
0.0273438,0.001,0.000907761,-0.0966438,0.00945155+0.0085975i,0.00543193
0.03125,-0.001,-0.000911212,-0.11045,0.0121412+0.00935987i,0.00603644
0.03125,-0.000857143,-0.000781039,-0.11045,0.0121406+0.00936095i,0.00604246
0.03125,-0.000714286,-0.000650866,-0.11045,0.01214+0.00936202i,0.00604849
0.03125,-0.000571429,-0.000520693,-0.11045,0.0121395+0.0093631i,0.00605453
0.03125,-0.000428571,-0.00039052,-0.11045,0.0121389+0.00936417i,0.00606057
0.03125,-0.000285714,-0.000260346,-0.11045,0.0121383+0.00936525i,0.00606661
0.03125,-0.000142857,-0.000130173,-0.11045,0.0121378+0.00936632i,0.00607266
0.03125,0,0,-0.11045,0.0121372+0.00936739i,0.00607872
0.03125,0.000142857,0.000130173,-0.11045,0.0121366+0.00936847i,0.00608478
0.03125,0.000285714,0.000260346,-0.11045,0.012136+0.00936954i,0.00609085
0.03125,0.000428571,0.00039052,-0.11045,0.0121355+0.00937062i,0.00609692
0.03125,0.000571429,0.000520693,-0.11045,0.0121349+0.00937169i,0.006103
0.03125,0.000714286,0.000650866,-0.11045,0.0121343+0.00937277i,0.00610908
0.03125,0.000857143,0.000781039,-0.11045,0.0121337+0.00937384i,0.00611517
0.03125,0.001,0.000911212,-0.11045,0.0121332+0.00937492i,0.00612126
0.0351562,-0.001,-0.000914664,-0.124256,0.0151559+0.0100729i,0.00698148
0.0351562,-0.000857143,-0.000783998,-0.124256,0.0151553+0.010074i,0.00698833
0.0351562,-0.000714286,-0.000653331,-0.124256,0.0151547+0.0100752i,0.00699518
0.0351562,-0.000571429,-0.000522665,-0.124256,0.0151541+0.0100764i,0.00700204
0.0351562,-0.000428571,-0.000391999,-0.124256,0.0151535+0.0100775i,0.0070089
0.0351562,-0.000285714,-0.000261333,-0.124256,0.0151529+0.0100787i,0.00701577
0.0351562,-0.000142857,-0.000130666,-0.124256,0.0151524+0.0100799i,0.00702264
0.0351562,0,0,-0.124256,0.0151518+0.010081i,0.00702952
0.0351562,0.000142857,0.000130666,-0.124256,0.0151512+0.0100822i,0.00703641
0.0351562,0.000285714,0.000261333,-0.124256,0.0151506+0.0100834i,0.0070433
0.0351562,0.000428571,0.000391999,-0.124256,0.01515+0.0100845i,0.0070502
0.0351562,0.000571429,0.000522665,-0.124256,0.0151494+0.0100857i,0.00705711
0.0351562,0.000714286,0.000653331,-0.124256,0.0151489+0.0100869i,0.00706402
0.0351562,0.000857143,0.000783998,-0.124256,0.0151483+0.010088i,0.00707094
0.0351562,0.001,0.000914664,-0.124256,0.0151477+0.0100892i,0.00707786
0.0390625,-0.001,-0.000918116,-0.138063,0.0185362+0.0107102i,0.00825566
0.0390625,-0.000857143,-0.000786956,-0.138063,0.0185356+0.0107114i,0.00826354
0.0390625,-0.000714286,-0.000655797,-0.138063,0.0185351+0.0107127i,0.00827141
0.0390625,-0.000571429,-0.000524637,-0.138063,0.0185345+0.010714i,0.0082793
0.0390625,-0.000428571,-0.000393478,-0.138063,0.0185339+0.0107152i,0.00828719
0.0390625,-0.000285714,-0.000262319,-0.138063,0.0185333+0.0107165i,0.00829509
0.0390625,-0.000142857,-0.000131159,-0.138063,0.0185327+0.0107177i,0.008303
0.0390625,0,0,-0.138063,0.0185322+0.010719i,0.00831091
0.0390625,0.000142857,0.000131159,-0.138063,0.0185316+0.0107203i,0.00831883
0.0390625,0.000285714,0.000262319,-0.138063,0.018531+0.0107215i,0.00832676
0.0390625,0.000428571,0.000393478,-0.138063,0.0185304+0.0107228i,0.0083347
0.0390625,0.000571429,0.000524637,-0.138063,0.0185298+0.010724i,0.00834264
0.0390625,0.000714286,0.000655797,-0.138063,0.0185292+0.0107253i,0.00835059
0.0390625,0.000857143,0.000786956,-0.138063,0.0185287+0.0107266i,0.00835854
0.0390625,0.001,0.000918116,-0.138063,0.0185281+0.0107278i,0.00836651
0.0429688,-0.001,-0.000921567,-0.151869,0.0223187+0.0112565i,0.00993831
0.0429688,-0.000857143,-0.000789915,-0.151869,0.0223182+0.0112578i,0.00994746
0.0429688,-0.000714286,-0.000658262,-0.151869,0.0223176+0.0112592i,0.00995661
0.0429688,-0.000571429,-0.00052661,-0.151869,0.022317+0.0112605i,0.00996578
0.0429688,-0.000428571,-0.000394957,-0.151869,0.0223165+0.0112619i,0.00997495
0.0429688,-0.000285714,-0.000263305,-0.151869,0.0223159+0.0112632i,0.00998413
0.0429688,-0.000142857,-0.000131652,-0.151869,0.0223153+0.0112646i,0.00999332
0.0429688,0,0,-0.151869,0.0223148+0.0112659i,0.0100025
0.0429688,0.000142857,0.000131652,-0.151869,0.0223142+0.0112673i,0.0100117
0.0429688,0.000285714,0.000263305,-0.151869,0.0223136+0.0112686i,0.0100209
0.0429688,0.000428571,0.000394957,-0.151869,0.0223131+0.01127i,0.0100302
0.0429688,0.000571429,0.00052661,-0.151869,0.0223125+0.0112713i,0.0100394
0.0429688,0.000714286,0.000658262,-0.151869,0.0223119+0.0112727i,0.0100486
0.0429688,0.000857143,0.000789915,-0.151869,0.0223114+0.011274i,0.0100579
0.0429688,0.001,0.000921567,-0.151869,0.0223108+0.0112754i,0.0100671
0.046875,-0.001,-0.000925019,-0.165675,0.0265435+0.0116936i,0.0121333
0.046875,-0.000857143,-0.000792873,-0.165675,0.026543+0.011695i,0.012144
0.046875,-0.000714286,-0.000660728,-0.165675,0.0265424+0.0116965i,0.0121547
0.046875,-0.000571429,-0.000528582,-0.165675,0.0265419+0.0116979i,0.0121655
0.046875,-0.000428571,-0.000396437,-0.165675,0.0265413+0.0116994i,0.0121762
0.046875,-0.000285714,-0.000264291,-0.165675,0.0265408+0.0117008i,0.012187
0.046875,-0.000142857,-0.000132146,-0.165675,0.0265403+0.0117022i,0.0121978
0.046875,0,0,-0.165675,0.0265397+0.0117037i,0.0122086
0.046875,0.000142857,0.000132146,-0.165675,0.0265392+0.0117051i,0.0122194
0.046875,0.000285714,0.000264291,-0.165675,0.0265387+0.0117065i,0.0122302
0.046875,0.000428571,0.000396437,-0.165675,0.0265381+0.011708i,0.012241
0.046875,0.000571429,0.000528582,-0.165675,0.0265376+0.0117094i,0.0122518
0.046875,0.000714286,0.000660728,-0.165675,0.0265371+0.0117109i,0.0122626
0.046875,0.000857143,0.000792873,-0.165675,0.0265365+0.0117123i,0.0122735
0.046875,0.001,0.000925019,-0.165675,0.026536+0.0117137i,0.0122843
0.0507812,-0.001,-0.00092847,-0.179481,0.0312547+0.0120003i,0.0149764
0.0507812,-0.000857143,-0.000795832,-0.179481,0.0312543+0.0120018i,0.0149891
0.0507812,-0.000714286,-0.000663193,-0.179481,0.0312538+0.0120034i,0.0150018
0.0507812,-0.000571429,-0.000530554,-0.179481,0.0312533+0.0120049i,0.0150145
0.0507812,-0.000428571,-0.000397916,-0.179481,0.0312528+0.0120064i,0.0150272
0.0507812,-0.000285714,-0.000265277,-0.179481,0.0312523+0.0120079i,0.0150399
0.0507812,-0.000142857,-0.000132639,-0.179481,0.0312518+0.0120094i,0.0150526
0.0507812,0,0,-0.179481,0.0312513+0.012011i,0.0150653
0.0507812,0.000142857,0.000132639,-0.179481,0.0312509+0.0120125i,0.0150781
0.0507812,0.000285714,0.000265277,-0.179481,0.0312504+0.012014i,0.0150908
0.0507812,0.000428571,0.000397916,-0.179481,0.0312499+0.0120155i,0.0151036
0.0507812,0.000571429,0.000530554,-0.179481,0.0312494+0.0120171i,0.0151164
0.0507812,0.000714286,0.000663193,-0.179481,0.0312489+0.0120186i,0.0151292
0.0507812,0.000857143,0.000795832,-0.179481,0.0312484+0.0120201i,0.015142
0.0507812,0.001,0.00092847,-0.179481,0.031248+0.0120216i,0.0151548
0.0546875,-0.001,-0.000931922,-0.193287,0.0365012+0.0121521i,0.0186433
0.0546875,-0.000857143,-0.00079879,-0.193287,0.0365008+0.0121537i,0.0186583
0.0546875,-0.000714286,-0.000665658,-0.193287,0.0365003+0.0121553i,0.0186734
0.0546875,-0.000571429,-0.000532527,-0.193287,0.0364999+0.0121569i,0.0186885
0.0546875,-0.000428571,-0.000399395,-0.193287,0.0364995+0.0121585i,0.0187036
0.0546875,-0.000285714,-0.000266263,-0.193287,0.0364991+0.0121601i,0.0187187
0.0546875,-0.000142857,-0.000133132,-0.193287,0.0364987+0.0121617i,0.0187339
0.0546875,0,0,-0.193287,0.0364983+0.0121633i,0.018749
0.0546875,0.000142857,0.000133132,-0.193287,0.0364979+0.0121649i,0.0187642
0.0546875,0.000285714,0.000266263,-0.193287,0.0364974+0.0121665i,0.0187793
0.0546875,0.000428571,0.000399395,-0.193287,0.036497+0.0121681i,0.0187945
0.0546875,0.000571429,0.000532527,-0.193287,0.0364966+0.0121697i,0.0188097
0.0546875,0.000714286,0.000665658,-0.193287,0.0364962+0.0121713i,0.0188249
0.0546875,0.000857143,0.00079879,-0.193287,0.0364958+0.0121729i,0.0188401
0.0546875,0.001,0.000931922,-0.193287,0.0364954+0.0121745i,0.0188554
0.0585938,-0.001,-0.000935373,-0.207094,0.0423364+0.0121208i,0.0233587
0.0585938,-0.000857143,-0.000801749,-0.207094,0.042336+0.0121225i,0.0233768
0.0585938,-0.000714286,-0.000668124,-0.207094,0.0423357+0.0121241i,0.0233948
0.0585938,-0.000571429,-0.000534499,-0.207094,0.0423354+0.0121258i,0.0234128
0.0585938,-0.000428571,-0.000400874,-0.207094,0.0423351+0.0121275i,0.0234309
0.0585938,-0.000285714,-0.00026725,-0.207094,0.0423348+0.0121292i,0.023449
0.0585938,-0.000142857,-0.000133625,-0.207094,0.0423344+0.0121308i,0.0234671
0.0585938,0,0,-0.207094,0.0423341+0.0121325i,0.0234852
0.0585938,0.000142857,0.000133625,-0.207094,0.0423338+0.0121342i,0.0235033
0.0585938,0.000285714,0.00026725,-0.207094,0.0423335+0.0121358i,0.0235214
0.0585938,0.000428571,0.000400874,-0.207094,0.0423332+0.0121375i,0.0235395
0.0585938,0.000571429,0.000534499,-0.207094,0.0423329+0.0121392i,0.0235577
0.0585938,0.000714286,0.000668124,-0.207094,0.0423326+0.0121408i,0.0235759
0.0585938,0.000857143,0.000801749,-0.207094,0.0423322+0.0121425i,0.0235941
0.0585938,0.001,0.000935373,-0.207094,0.0423319+0.0121442i,0.0236123
0.0625,-0.001,-0.000938825,-0.2209,0.0488193+0.0118743i,0.0294085
0.0625,-0.000857143,-0.000804707,-0.2209,0.0488191+0.011876i,0.0294301
0.0625,-0.000714286,-0.000670589,-0.2209,0.0488189+0.0118777i,0.0294518
0.0625,-0.000571429,-0.000536471,-0.2209,0.0488187+0.0118795i,0.0294735
0.0625,-0.000428571,-0.000402354,-0.2209,0.0488185+0.0118812i,0.0294951
0.0625,-0.000285714,-0.000268236,-0.2209,0.0488183+0.0118829i,0.0295168
0.0625,-0.000142857,-0.000134118,-0.2209,0.0488181+0.0118847i,0.0295385
0.0625,0,0,-0.2209,0.048818+0.0118864i,0.0295603
0.0625,0.000142857,0.000134118,-0.2209,0.0488178+0.0118881i,0.029582
0.0625,0.000285714,0.000268236,-0.2209,0.0488176+0.0118899i,0.0296038
0.0625,0.000428571,0.000402354,-0.2209,0.0488174+0.0118916i,0.0296256
0.0625,0.000571429,0.000536471,-0.2209,0.0488172+0.0118933i,0.0296474
0.0625,0.000714286,0.000670589,-0.2209,0.048817+0.011895i,0.0296692
0.0625,0.000857143,0.000804707,-0.2209,0.0488169+0.0118968i,0.029691
0.0625,0.001,0.000938825,-0.2209,0.0488167+0.0118985i,0.0297129
