tau,z,PK,QQ,scattering_amp,|scattering_amp|2
0.0195312,-0.000857143,-0.000772164,-0.0690312,0.000322399-3.26454e-05i,0.00446035
0.0195312,-0.000714286,-0.00064347,-0.0690312,0.000322384-3.2645e-05i,0.00446491
0.0195312,-0.000571429,-0.000514776,-0.0690312,0.000322368-3.26446e-05i,0.00446947
0.0195312,-0.000428571,-0.000386082,-0.0690312,0.000322353-3.26441e-05i,0.00447403
0.0195312,-0.000285714,-0.000257388,-0.0690312,0.000322338-3.26437e-05i,0.0044786
0.0195312,-0.000142857,-0.000128694,-0.0690312,0.000322323-3.26433e-05i,0.00448317
0.0195312,0,0,-0.0690312,0.000322307-3.26429e-05i,0.00448774
0.0195312,0.000142857,0.000128694,-0.0690312,0.000322292-3.26424e-05i,0.00449232
0.0195312,0.000285714,0.000257388,-0.0690312,0.000322277-3.2642e-05i,0.0044969
0.0195312,0.000428571,0.000386082,-0.0690312,0.000322262-3.26416e-05i,0.00450148
0.0195312,0.000571429,0.000514776,-0.0690312,0.000322246-3.26412e-05i,0.00450607
0.0195312,0.000714286,0.00064347,-0.0690312,0.000322231-3.26408e-05i,0.00451066
0.0195312,0.000857143,0.000772164,-0.0690312,0.000322216-3.26403e-05i,0.00451526
0.0195312,0.001,0.000900858,-0.0690312,0.0003222-3.26399e-05i,0.00451986
0.0234375,-0.001,-0.000904309,-0.0828375,0.000245144-3.31467e-05i,0.00487196
0.0234375,-0.000857143,-0.000775122,-0.0828375,0.000245132-3.31461e-05i,0.00487684
0.0234375,-0.000714286,-0.000645935,-0.0828375,0.000245119-3.31456e-05i,0.00488174
0.0234375,-0.000571429,-0.000516748,-0.0828375,0.000245107-3.3145e-05i,0.00488663
0.0234375,-0.000428571,-0.000387561,-0.0828375,0.000245095-3.31445e-05i,0.00489154
0.0234375,-0.000285714,-0.000258374,-0.0828375,0.000245082-3.3144e-05i,0.00489644
0.0234375,-0.000142857,-0.000129187,-0.0828375,0.00024507-3.31434e-05i,0.00490135
0.0234375,0,0,-0.0828375,0.000245058-3.31429e-05i,0.00490627
0.0234375,0.000142857,0.000129187,-0.0828375,0.000245045-3.31423e-05i,0.00491118
0.0234375,0.000285714,0.000258374,-0.0828375,0.000245033-3.31418e-05i,0.00491611
0.0234375,0.000428571,0.000387561,-0.0828375,0.000245021-3.31412e-05i,0.00492103
0.0234375,0.000571429,0.000516748,-0.0828375,0.000245008-3.31407e-05i,0.00492596
0.0234375,0.000714286,0.000645935,-0.0828375,0.000244996-3.31402e-05i,0.0049309
0.0234375,0.000857143,0.000775122,-0.0828375,0.000244984-3.31396e-05i,0.00493584
0.0234375,0.001,0.000904309,-0.0828375,0.000244971-3.31391e-05i,0.00494078
0.0273438,-0.001,-0.000907761,-0.0966438,0.000173623-3.13072e-05i,0.00535619
0.0273438,-0.000857143,-0.000778081,-0.0966438,0.000173614-3.13065e-05i,0.00536157
0.0273438,-0.000714286,-0.000648401,-0.0966438,0.000173604-3.13058e-05i,0.00536696
0.0273438,-0.000571429,-0.000518721,-0.0966438,0.000173595-3.13051e-05i,0.00537234
0.0273438,-0.000428571,-0.00038904,-0.0966438,0.000173585-3.13045e-05i,0.00537774
0.0273438,-0.000285714,-0.00025936,-0.0966438,0.000173575-3.13038e-05i,0.00538313
0.0273438,-0.000142857,-0.00012968,-0.0966438,0.000173566-3.13031e-05i,0.00538854
0.0273438,0,0,-0.0966438,0.000173556-3.13024e-05i,0.00539394
0.0273438,0.000142857,0.00012968,-0.0966438,0.000173546-3.13017e-05i,0.00539936
0.0273438,0.000285714,0.00025936,-0.0966438,0.000173537-3.13011e-05i,0.00540477
0.0273438,0.000428571,0.00038904,-0.0966438,0.000173527-3.13004e-05i,0.00541019
0.0273438,0.000571429,0.000518721,-0.0966438,0.000173517-3.12997e-05i,0.00541562
0.0273438,0.000714286,0.000648401,-0.0966438,0.000173508-3.1299e-05i,0.00542105
0.0273438,0.000857143,0.000778081,-0.0966438,0.000173498-3.12984e-05i,0.00542649
0.0273438,0.001,0.000907761,-0.0966438,0.000173489-3.12977e-05i,0.00543193
0.03125,-0.001,-0.000911212,-0.11045,0.000110125-2.69977e-05i,0.00603644
0.03125,-0.000857143,-0.000781039,-0.11045,0.000110118-2.69969e-05i,0.00604246
0.03125,-0.000714286,-0.000650866,-0.11045,0.000110111-2.6996e-05i,0.00604849
0.03125,-0.000571429,-0.000520693,-0.11045,0.000110104-2.69952e-05i,0.00605453
0.03125,-0.000428571,-0.00039052,-0.11045,0.000110097-2.69944e-05i,0.00606057
0.03125,-0.000285714,-0.000260346,-0.11045,0.000110089-2.69935e-05i,0.00606661
0.03125,-0.000142857,-0.000130173,-0.11045,0.000110082-2.69927e-05i,0.00607266
0.03125,0,0,-0.11045,0.000110075-2.69919e-05i,0.00607872
0.03125,0.000142857,0.000130173,-0.11045,0.000110068-2.69911e-05i,0.00608478
0.03125,0.000285714,0.000260346,-0.11045,0.00011006-2.69902e-05i,0.00609085
0.03125,0.000428571,0.00039052,-0.11045,0.000110053-2.69894e-05i,0.00609692
0.03125,0.000571429,0.000520693,-0.11045,0.000110046-2.69886e-05i,0.006103
0.03125,0.000714286,0.000650866,-0.11045,0.000110039-2.69877e-05i,0.00610908
0.03125,0.000857143,0.000781039,-0.11045,0.000110032-2.69869e-05i,0.00611517
0.03125,0.001,0.000911212,-0.11045,0.000110024-2.69861e-05i,0.00612126
0.0351562,-0.001,-0.000914664,-0.124256,5.72924e-05-2.00994e-05i,0.00698148
0.0351562,-0.000857143,-0.000783998,-0.124256,5.72873e-05-2.00984e-05i,0.00698833
0.0351562,-0.000714286,-0.000653331,-0.124256,5.72821e-05-2.00974e-05i,0.00699518
0.0351562,-0.000571429,-0.000522665,-0.124256,5.7277e-05-2.00964e-05i,0.00700204
0.0351562,-0.000428571,-0.000391999,-0.124256,5.72718e-05-2.00954e-05i,0.0070089
0.0351562,-0.000285714,-0.000261333,-0.124256,5.72667e-05-2.00945e-05i,0.00701577
0.0351562,-0.000142857,-0.000130666,-0.124256,5.72615e-05-2.00935e-05i,0.00702264
0.0351562,0,0,-0.124256,5.72564e-05-2.00925e-05i,0.00702952
0.0351562,0.000142857,0.000130666,-0.124256,5.72512e-05-2.00915e-05i,0.00703641
0.0351562,0.000285714,0.000261333,-0.124256,5.72461e-05-2.00905e-05i,0.0070433
0.0351562,0.000428571,0.000391999,-0.124256,5.72409e-05-2.00895e-05i,0.0070502
0.0351562,0.000571429,0.000522665,-0.124256,5.72358e-05-2.00885e-05i,0.00705711
0.0351562,0.000714286,0.000653331,-0.124256,5.72306e-05-2.00875e-05i,0.00706402
0.0351562,0.000857143,0.000783998,-0.124256,5.72255e-05-2.00865e-05i,0.00707094
0.0351562,0.001,0.000914664,-0.124256,5.72203e-05-2.00855e-05i,0.00707786
0.0390625,-0.001,-0.000918116,-0.138063,1.81846e-05-1.05078e-05i,0.00825566
0.0390625,-0.000857143,-0.000786956,-0.138063,1.81811e-05-1.05067e-05i,0.00826354
0.0390625,-0.000714286,-0.000655797,-0.138063,1.81776e-05-1.05055e-05i,0.00827141
0.0390625,-0.000571429,-0.000524637,-0.138063,1.81741e-05-1.05043e-05i,0.0082793
0.0390625,-0.000428571,-0.000393478,-0.138063,1.81706e-05-1.05032e-05i,0.00828719
0.0390625,-0.000285714,-0.000262319,-0.138063,1.81671e-05-1.0502e-05i,0.00829509
0.0390625,-0.000142857,-0.000131159,-0.138063,1.81636e-05-1.05008e-05i,0.008303
0.0390625,0,0,-0.138063,1.81601e-05-1.04997e-05i,0.00831091
0.0390625,0.000142857,0.000131159,-0.138063,1.81566e-05-1.04985e-05i,0.00831883
0.0390625,0.000285714,0.000262319,-0.138063,1.81531e-05-1.04973e-05i,0.00832676
0.0390625,0.000428571,0.000393478,-0.138063,1.81496e-05-1.04962e-05i,0.0083347
0.0390625,0.000571429,0.000524637,-0.138063,1.81461e-05-1.0495e-05i,0.00834264
0.0390625,0.000714286,0.000655797,-0.138063,1.81426e-05-1.04938e-05i,0.00835059
0.0390625,0.000857143,0.000786956,-0.138063,1.81391e-05-1.04927e-05i,0.00835854
0.0390625,0.001,0.000918116,-0.138063,1.81355e-05-1.04915e-05i,0.00836651
0.0429688,-0.001,-0.000921567,-0.151869,-3.6653e-06+1.86339e-06i,0.00993831
0.0429688,-0.000857143,-0.000789915,-0.151869,-3.66767e-06+1.86474e-06i,0.00994746
0.0429688,-0.000714286,-0.000658262,-0.151869,-3.67003e-06+1.8661e-06i,0.00995661
0.0429688,-0.000571429,-0.00052661,-0.151869,-3.6724e-06+1.86746e-06i,0.00996578
0.0429688,-0.000428571,-0.000394957,-0.151869,-3.67476e-06+1.86882e-06i,0.00997495
0.0429688,-0.000285714,-0.000263305,-0.151869,-3.67713e-06+1.87017e-06i,0.00998413
0.0429688,-0.000142857,-0.000131652,-0.151869,-3.67949e-06+1.87153e-06i,0.00999332
0.0429688,0,0,-0.151869,-3.68186e-06+1.87289e-06i,0.0100025
0.0429688,0.000142857,0.000131652,-0.151869,-3.68423e-06+1.87424e-06i,0.0100117
0.0429688,0.000285714,0.000263305,-0.151869,-3.68659e-06+1.8756e-06i,0.0100209
0.0429688,0.000428571,0.000394957,-0.151869,-3.68896e-06+1.87696e-06i,0.0100302
0.0429688,0.000571429,0.00052661,-0.151869,-3.69132e-06+1.87832e-06i,0.0100394
0.0429688,0.000714286,0.000658262,-0.151869,-3.69369e-06+1.87967e-06i,0.0100486
0.0429688,0.000857143,0.000789915,-0.151869,-3.69606e-06+1.88103e-06i,0.0100579
0.0429688,0.001,0.000921567,-0.151869,-3.69842e-06+1.88239e-06i,0.0100671
0.046875,-0.001,-0.000925019,-0.165675,-4.19113e-06+1.70779e-05i,0.0121333
0.046875,-0.000857143,-0.000792873,-0.165675,-4.19295e-06+1.70795e-05i,0.012144
0.046875,-0.000714286,-0.000660728,-0.165675,-4.19477e-06+1.70811e-05i,0.0121547
0.046875,-0.000571429,-0.000528582,-0.165675,-4.19659e-06+1.70826e-05i,0.0121655
0.046875,-0.000428571,-0.000396437,-0.165675,-4.19841e-06+1.70842e-05i,0.0121762
0.046875,-0.000285714,-0.000264291,-0.165675,-4.20024e-06+1.70857e-05i,0.012187
0.046875,-0.000142857,-0.000132146,-0.165675,-4.20206e-06+1.70873e-05i,0.0121978
0.046875,0,0,-0.165675,-4.20388e-06+1.70889e-05i,0.0122086
0.046875,0.000142857,0.000132146,-0.165675,-4.2057e-06+1.70904e-05i,0.0122194
0.046875,0.000285714,0.000264291,-0.165675,-4.20752e-06+1.7092e-05i,0.0122302
0.046875,0.000428571,0.000396437,-0.165675,-4.20934e-06+1.70936e-05i,0.012241
0.046875,0.000571429,0.000528582,-0.165675,-4.21116e-06+1.70951e-05i,0.0122518
0.046875,0.000714286,0.000660728,-0.165675,-4.21299e-06+1.70967e-05i,0.0122626
0.046875,0.000857143,0.000792873,-0.165675,-4.21481e-06+1.70982e-05i,0.0122735
0.046875,0.001,0.000925019,-0.165675,-4.21663e-06+1.70998e-05i,0.0122843
0.0507812,-0.001,-0.00092847,-0.179481,2.12757e-05+3.51716e-05i,0.0149764
0.0507812,-0.000857143,-0.000795832,-0.179481,2.12738e-05+3.51734e-05i,0.0149891
0.0507812,-0.000714286,-0.000663193,-0.179481,2.12718e-05+3.51751e-05i,0.0150018
0.0507812,-0.000571429,-0.000530554,-0.179481,2.12698e-05+3.51769e-05i,0.0150145
0.0507812,-0.000428571,-0.000397916,-0.179481,2.12679e-05+3.51787e-05i,0.0150272
0.0507812,-0.000285714,-0.000265277,-0.179481,2.12659e-05+3.51805e-05i,0.0150399
0.0507812,-0.000142857,-0.000132639,-0.179481,2.12639e-05+3.51823e-05i,0.0150526
0.0507812,0,0,-0.179481,2.1262e-05+3.5184e-05i,0.0150653
0.0507812,0.000142857,0.000132639,-0.179481,2.126e-05+3.51858e-05i,0.0150781
0.0507812,0.000285714,0.000265277,-0.179481,2.1258e-05+3.51876e-05i,0.0150908
0.0507812,0.000428571,0.000397916,-0.179481,2.12561e-05+3.51894e-05i,0.0151036
0.0507812,0.000571429,0.000530554,-0.179481,2.12541e-05+3.51911e-05i,0.0151164
0.0507812,0.000714286,0.000663193,-0.179481,2.12521e-05+3.51929e-05i,0.0151292
0.0507812,0.000857143,0.000795832,-0.179481,2.12501e-05+3.51947e-05i,0.015142
0.0507812,0.001,0.00092847,-0.179481,2.12482e-05+3.51965e-05i,0.0151548
0.0546875,-0.001,-0.000931922,-0.193287,7.80837e-05+5.61462e-05i,0.0186433
0.0546875,-0.000857143,-0.00079879,-0.193287,7.80808e-05+5.61482e-05i,0.0186583
0.0546875,-0.000714286,-0.000665658,-0.193287,7.80779e-05+5.61502e-05i,0.0186734
0.0546875,-0.000571429,-0.000532527,-0.193287,7.8075e-05+5.61522e-05i,0.0186885
0.0546875,-0.000428571,-0.000399395,-0.193287,7.8072e-05+5.61542e-05i,0.0187036
0.0546875,-0.000285714,-0.000266263,-0.193287,7.80691e-05+5.61562e-05i,0.0187187
0.0546875,-0.000142857,-0.000133132,-0.193287,7.80662e-05+5.61582e-05i,0.0187339
0.0546875,0,0,-0.193287,7.80633e-05+5.61602e-05i,0.018749
0.0546875,0.000142857,0.000133132,-0.193287,7.80604e-05+5.61622e-05i,0.0187642
0.0546875,0.000285714,0.000266263,-0.193287,7.80575e-05+5.61642e-05i,0.0187793
0.0546875,0.000428571,0.000399395,-0.193287,7.80545e-05+5.61662e-05i,0.0187945
0.0546875,0.000571429,0.000532527,-0.193287,7.80516e-05+5.61682e-05i,0.0188097
0.0546875,0.000714286,0.000665658,-0.193287,7.80487e-05+5.61702e-05i,0.0188249
0.0546875,0.000857143,0.00079879,-0.193287,7.80458e-05+5.61722e-05i,0.0188401
0.0546875,0.001,0.000931922,-0.193287,7.80429e-05+5.61742e-05i,0.0188554
0.0585938,-0.001,-0.000935373,-0.207094,0.000172348+7.99626e-05i,0.0233587
0.0585938,-0.000857143,-0.000801749,-0.207094,0.000172343+7.99649e-05i,0.0233768
0.0585938,-0.000714286,-0.000668124,-0.207094,0.000172338+7.99671e-05i,0.0233948
0.0585938,-0.000571429,-0.000534499,-0.207094,0.000172334+7.99694e-05i,0.0234128
0.0585938,-0.000428571,-0.000400874,-0.207094,0.000172329+7.99716e-05i,0.0234309
0.0585938,-0.000285714,-0.00026725,-0.207094,0.000172324+7.99738e-05i,0.023449
0.0585938,-0.000142857,-0.000133625,-0.207094,0.000172319+7.99761e-05i,0.0234671
0.0585938,0,0,-0.207094,0.000172314+7.99783e-05i,0.0234852
0.0585938,0.000142857,0.000133625,-0.207094,0.00017231+7.99806e-05i,0.0235033
0.0585938,0.000285714,0.00026725,-0.207094,0.000172305+7.99828e-05i,0.0235214
0.0585938,0.000428571,0.000400874,-0.207094,0.0001723+7.99851e-05i,0.0235395
0.0585938,0.000571429,0.000534499,-0.207094,0.000172295+7.99873e-05i,0.0235577
0.0585938,0.000714286,0.000668124,-0.207094,0.000172291+7.99895e-05i,0.0235759
0.0585938,0.000857143,0.000801749,-0.207094,0.000172286+7.99918e-05i,0.0235941
0.0585938,0.001,0.000935373,-0.207094,0.000172281+7.9994e-05i,0.0236123
0.0625,-0.001,-0.000938825,-0.2209,0.000311048+0.000106533i,0.0294085
0.0625,-0.000857143,-0.000804707,-0.2209,0.000311041+0.000106536i,0.0294301
0.0625,-0.000714286,-0.000670589,-0.2209,0.000311033+0.000106538i,0.0294518
0.0625,-0.000571429,-0.000536471,-0.2209,0.000311025+0.000106541i,0.0294735
0.0625,-0.000428571,-0.000402354,-0.2209,0.000311018+0.000106543i,0.0294951
0.0625,-0.000285714,-0.000268236,-0.2209,0.00031101+0.000106546i,0.0295168
0.0625,-0.000142857,-0.000134118,-0.2209,0.000311002+0.000106548i,0.0295385
0.0625,0,0,-0.2209,0.000310995+0.000106551i,0.0295603
0.0625,0.000142857,0.000134118,-0.2209,0.000310987+0.000106553i,0.029582
0.0625,0.000285714,0.000268236,-0.2209,0.000310979+0.000106556i,0.0296038
0.0625,0.000428571,0.000402354,-0.2209,0.000310972+0.000106558i,0.0296256
0.0625,0.000571429,0.000536471,-0.2209,0.000310964+0.000106561i,0.0296474
0.0625,0.000714286,0.000670589,-0.2209,0.000310956+0.000106563i,0.0296692
0.0625,0.000857143,0.000804707,-0.2209,0.000310948+0.000106566i,0.029691
0.0625,0.001,0.000938825,-0.2209,0.000310941+0.000106568i,0.0297129
