tau,z,PK,QQ,scattering_amp,|scattering_amp|2
0.0195312,0.001,0.000900858,-0.0690312,0.000347594-0.000171374i,0.00451986
0.0234375,-0.001,-0.000904309,-0.0828375,0.000360169-0.000161833i,0.00487196
0.0234375,-0.000857143,-0.000775122,-0.0828375,0.000360115-0.000161829i,0.00487684
0.0234375,-0.000714286,-0.000645935,-0.0828375,0.000360061-0.000161825i,0.00488174
0.0234375,-0.000571429,-0.000516748,-0.0828375,0.000360008-0.00016182i,0.00488663
0.0234375,-0.000428571,-0.000387561,-0.0828375,0.000359954-0.000161816i,0.00489154
0.0234375,-0.000285714,-0.000258374,-0.0828375,0.0003599-0.000161812i,0.00489644
0.0234375,-0.000142857,-0.000129187,-0.0828375,0.000359846-0.000161808i,0.00490135
0.0234375,0,0,-0.0828375,0.000359792-0.000161804i,0.00490627
0.0234375,0.000142857,0.000129187,-0.0828375,0.000359739-0.0001618i,0.00491118
0.0234375,0.000285714,0.000258374,-0.0828375,0.000359685-0.000161796i,0.00491611
0.0234375,0.000428571,0.000387561,-0.0828375,0.000359631-0.000161792i,0.00492103
0.0234375,0.000571429,0.000516748,-0.0828375,0.000359577-0.000161787i,0.00492596
0.0234375,0.000714286,0.000645935,-0.0828375,0.000359523-0.000161783i,0.0049309
0.0234375,0.000857143,0.000775122,-0.0828375,0.000359469-0.000161779i,0.00493584
0.0234375,0.001,0.000904309,-0.0828375,0.000359415-0.000161775i,0.00494078
0.0273438,-0.001,-0.000907761,-0.0966438,0.000371075-0.00015168i,0.00535619
0.0273438,-0.000857143,-0.000778081,-0.0966438,0.00037103-0.000151675i,0.00536157
0.0273438,-0.000714286,-0.000648401,-0.0966438,0.000370986-0.000151669i,0.00536696
0.0273438,-0.000571429,-0.000518721,-0.0966438,0.000370941-0.000151663i,0.00537234
0.0273438,-0.000428571,-0.00038904,-0.0966438,0.000370897-0.000151657i,0.00537774
0.0273438,-0.000285714,-0.00025936,-0.0966438,0.000370852-0.000151651i,0.00538313
0.0273438,-0.000142857,-0.00012968,-0.0966438,0.000370808-0.000151645i,0.00538854
0.0273438,0,0,-0.0966438,0.000370763-0.000151639i,0.00539394
0.0273438,0.000142857,0.00012968,-0.0966438,0.000370719-0.000151633i,0.00539936
0.0273438,0.000285714,0.00025936,-0.0966438,0.000370674-0.000151627i,0.00540477
0.0273438,0.000428571,0.00038904,-0.0966438,0.00037063-0.000151621i,0.00541019
0.0273438,0.000571429,0.000518721,-0.0966438,0.000370585-0.000151615i,0.00541562
0.0273438,0.000714286,0.000648401,-0.0966438,0.000370541-0.000151609i,0.00542105
0.0273438,0.000857143,0.000778081,-0.0966438,0.000370496-0.000151603i,0.00542649
0.0273438,0.001,0.000907761,-0.0966438,0.000370452-0.000151597i,0.00543193
0.03125,-0.001,-0.000911212,-0.11045,0.000380891-0.000140961i,0.00603644
0.03125,-0.000857143,-0.000781039,-0.11045,0.000380857-0.000140954i,0.00604246
0.03125,-0.000714286,-0.000650866,-0.11045,0.000380823-0.000140946i,0.00604849
0.03125,-0.000571429,-0.000520693,-0.11045,0.000380789-0.000140938i,0.00605453
0.03125,-0.000428571,-0.00039052,-0.11045,0.000380755-0.000140931i,0.00606057
0.03125,-0.000285714,-0.000260346,-0.11045,0.00038072-0.000140923i,0.00606661
0.03125,-0.000142857,-0.000130173,-0.11045,0.000380686-0.000140915i,0.00607266
0.03125,0,0,-0.11045,0.000380652-0.000140908i,0.00607872
0.03125,0.000142857,0.000130173,-0.11045,0.000380618-0.0001409i,0.00608478
0.03125,0.000285714,0.000260346,-0.11045,0.000380583-0.000140892i,0.00609085
0.03125,0.000428571,0.00039052,-0.11045,0.000380549-0.000140884i,0.00609692
0.03125,0.000571429,0.000520693,-0.11045,0.000380515-0.000140877i,0.006103
0.03125,0.000714286,0.000650866,-0.11045,0.00038048-0.000140869i,0.00610908
0.03125,0.000857143,0.000781039,-0.11045,0.000380446-0.000140861i,0.00611517
0.03125,0.001,0.000911212,-0.11045,0.000380412-0.000140853i,0.00612126
0.0351562,-0.001,-0.000914664,-0.124256,0.000389284-0.000129693i,0.00698148
0.0351562,-0.000857143,-0.000783998,-0.124256,0.000389261-0.000129684i,0.00698833
0.0351562,-0.000714286,-0.000653331,-0.124256,0.000389238-0.000129674i,0.00699518
0.0351562,-0.000571429,-0.000522665,-0.124256,0.000389215-0.000129665i,0.00700204
0.0351562,-0.000428571,-0.000391999,-0.124256,0.000389192-0.000129655i,0.0070089
0.0351562,-0.000285714,-0.000261333,-0.124256,0.000389169-0.000129646i,0.00701577
0.0351562,-0.000142857,-0.000130666,-0.124256,0.000389146-0.000129636i,0.00702264
0.0351562,0,0,-0.124256,0.000389123-0.000129627i,0.00702952
0.0351562,0.000142857,0.000130666,-0.124256,0.0003891-0.000129617i,0.00703641
0.0351562,0.000285714,0.000261333,-0.124256,0.000389077-0.000129608i,0.0070433
0.0351562,0.000428571,0.000391999,-0.124256,0.000389053-0.000129598i,0.0070502
0.0351562,0.000571429,0.000522665,-0.124256,0.00038903-0.000129589i,0.00705711
0.0351562,0.000714286,0.000653331,-0.124256,0.000389007-0.000129579i,0.00706402
0.0351562,0.000857143,0.000783998,-0.124256,0.000388984-0.00012957i,0.00707094
0.0351562,0.001,0.000914664,-0.124256,0.000388961-0.00012956i,0.00707786
0.0390625,-0.001,-0.000918116,-0.138063,0.00039587-0.000117898i,0.00825566
0.0390625,-0.000857143,-0.000786956,-0.138063,0.000395859-0.000117887i,0.00826354
0.0390625,-0.000714286,-0.000655797,-0.138063,0.000395848-0.000117875i,0.00827141
0.0390625,-0.000571429,-0.000524637,-0.138063,0.000395837-0.000117864i,0.0082793
0.0390625,-0.000428571,-0.000393478,-0.138063,0.000395826-0.000117853i,0.00828719
0.0390625,-0.000285714,-0.000262319,-0.138063,0.000395816-0.000117842i,0.00829509
0.0390625,-0.000142857,-0.000131159,-0.138063,0.000395805-0.00011783i,0.008303
0.0390625,0,0,-0.138063,0.000395794-0.000117819i,0.00831091
0.0390625,0.000142857,0.000131159,-0.138063,0.000395783-0.000117808i,0.00831883
0.0390625,0.000285714,0.000262319,-0.138063,0.000395772-0.000117796i,0.00832676
0.0390625,0.000428571,0.000393478,-0.138063,0.000395761-0.000117785i,0.0083347
0.0390625,0.000571429,0.000524637,-0.138063,0.00039575-0.000117774i,0.00834264
0.0390625,0.000714286,0.000655797,-0.138063,0.000395739-0.000117763i,0.00835059
0.0390625,0.000857143,0.000786956,-0.138063,0.000395728-0.000117751i,0.00835854
0.0390625,0.001,0.000918116,-0.138063,0.000395716-0.00011774i,0.00836651
0.0429688,-0.001,-0.000921567,-0.151869,0.000400212-0.000105605i,0.00993831
0.0429688,-0.000857143,-0.000789915,-0.151869,0.000400214-0.000105592i,0.00994746
0.0429688,-0.000714286,-0.000658262,-0.151869,0.000400216-0.000105579i,0.00995661
0.0429688,-0.000571429,-0.00052661,-0.151869,0.000400219-0.000105566i,0.00996578
0.0429688,-0.000428571,-0.000394957,-0.151869,0.000400221-0.000105553i,0.00997495
0.0429688,-0.000285714,-0.000263305,-0.151869,0.000400223-0.00010554i,0.00998413
0.0429688,-0.000142857,-0.000131652,-0.151869,0.000400225-0.000105527i,0.00999332
0.0429688,0,0,-0.151869,0.000400227-0.000105514i,0.0100025
0.0429688,0.000142857,0.000131652,-0.151869,0.00040023-0.000105501i,0.0100117
0.0429688,0.000285714,0.000263305,-0.151869,0.000400232-0.000105488i,0.0100209
0.0429688,0.000428571,0.000394957,-0.151869,0.000400234-0.000105475i,0.0100302
0.0429688,0.000571429,0.00052661,-0.151869,0.000400236-0.000105462i,0.0100394
0.0429688,0.000714286,0.000658262,-0.151869,0.000400238-0.000105449i,0.0100486
0.0429688,0.000857143,0.000789915,-0.151869,0.00040024-0.000105436i,0.0100579
0.0429688,0.001,0.000921567,-0.151869,0.000400242-0.000105423i,0.0100671
0.046875,-0.001,-0.000925019,-0.165675,0.000401812-9.28511e-05i,0.0121333
0.046875,-0.000857143,-0.000792873,-0.165675,0.000401829-9.28363e-05i,0.012144
0.046875,-0.000714286,-0.000660728,-0.165675,0.000401845-9.28216e-05i,0.0121547
0.046875,-0.000571429,-0.000528582,-0.165675,0.000401862-9.28069e-05i,0.0121655
0.046875,-0.000428571,-0.000396437,-0.165675,0.000401878-9.27921e-05i,0.0121762
0.046875,-0.000285714,-0.000264291,-0.165675,0.000401895-9.27774e-05i,0.012187
0.046875,-0.000142857,-0.000132146,-0.165675,0.000401911-9.27626e-05i,0.0121978
0.046875,0,0,-0.165675,0.000401928-9.27479e-05i,0.0122086
0.046875,0.000142857,0.000132146,-0.165675,0.000401944-9.27331e-05i,0.0122194
0.046875,0.000285714,0.000264291,-0.165675,0.000401961-9.27184e-05i,0.0122302
0.046875,0.000428571,0.000396437,-0.165675,0.000401977-9.27036e-05i,0.012241
0.046875,0.000571429,0.000528582,-0.165675,0.000401994-9.26888e-05i,0.0122518
0.046875,0.000714286,0.000660728,-0.165675,0.00040201-9.2674e-05i,0.0122626
0.046875,0.000857143,0.000792873,-0.165675,0.000402026-9.26593e-05i,0.0122735
0.046875,0.001,0.000925019,-0.165675,0.000402043-9.26445e-05i,0.0122843
0.0507812,-0.001,-0.00092847,-0.179481,0.000400109-7.96802e-05i,0.0149764
0.0507812,-0.000857143,-0.000795832,-0.179481,0.000400141-7.96638e-05i,0.0149891
0.0507812,-0.000714286,-0.000663193,-0.179481,0.000400173-7.96474e-05i,0.0150018
0.0507812,-0.000571429,-0.000530554,-0.179481,0.000400205-7.96309e-05i,0.0150145
0.0507812,-0.000428571,-0.000397916,-0.179481,0.000400236-7.96145e-05i,0.0150272
0.0507812,-0.000285714,-0.000265277,-0.179481,0.000400268-7.95981e-05i,0.0150399
0.0507812,-0.000142857,-0.000132639,-0.179481,0.0004003-7.95817e-05i,0.0150526
0.0507812,0,0,-0.179481,0.000400332-7.95652e-05i,0.0150653
0.0507812,0.000142857,0.000132639,-0.179481,0.000400364-7.95488e-05i,0.0150781
0.0507812,0.000285714,0.000265277,-0.179481,0.000400396-7.95324e-05i,0.0150908
0.0507812,0.000428571,0.000397916,-0.179481,0.000400428-7.95159e-05i,0.0151036
0.0507812,0.000571429,0.000530554,-0.179481,0.000400459-7.94995e-05i,0.0151164
0.0507812,0.000714286,0.000663193,-0.179481,0.000400491-7.9483e-05i,0.0151292
0.0507812,0.000857143,0.000795832,-0.179481,0.000400523-7.94666e-05i,0.015142
0.0507812,0.001,0.00092847,-0.179481,0.000400555-7.94501e-05i,0.0151548
0.0546875,-0.001,-0.000931922,-0.193287,0.000394464-6.61459e-05i,0.0186433
0.0546875,-0.000857143,-0.00079879,-0.193287,0.000394512-6.61278e-05i,0.0186583
0.0546875,-0.000714286,-0.000665658,-0.193287,0.000394561-6.61098e-05i,0.0186734
0.0546875,-0.000571429,-0.000532527,-0.193287,0.000394609-6.60918e-05i,0.0186885
0.0546875,-0.000428571,-0.000399395,-0.193287,0.000394658-6.60737e-05i,0.0187036
0.0546875,-0.000285714,-0.000266263,-0.193287,0.000394706-6.60557e-05i,0.0187187
0.0546875,-0.000142857,-0.000133132,-0.193287,0.000394755-6.60376e-05i,0.0187339
0.0546875,0,0,-0.193287,0.000394803-6.60196e-05i,0.018749
0.0546875,0.000142857,0.000133132,-0.193287,0.000394852-6.60015e-05i,0.0187642
0.0546875,0.000285714,0.000266263,-0.193287,0.0003949-6.59834e-05i,0.0187793
0.0546875,0.000428571,0.000399395,-0.193287,0.000394948-6.59654e-05i,0.0187945
0.0546875,0.000571429,0.000532527,-0.193287,0.000394997-6.59473e-05i,0.0188097
0.0546875,0.000714286,0.000665658,-0.193287,0.000395045-6.59292e-05i,0.0188249
0.0546875,0.000857143,0.00079879,-0.193287,0.000395093-6.59112e-05i,0.0188401
0.0546875,0.001,0.000931922,-0.193287,0.000395142-6.58931e-05i,0.0188554
0.0585938,-0.001,-0.000935373,-0.207094,0.000384159-5.23116e-05i,0.0233587
0.0585938,-0.000857143,-0.000801749,-0.207094,0.000384225-5.2292e-05i,0.0233768
0.0585938,-0.000714286,-0.000668124,-0.207094,0.000384291-5.22724e-05i,0.0233948
0.0585938,-0.000571429,-0.000534499,-0.207094,0.000384358-5.22528e-05i,0.0234128
0.0585938,-0.000428571,-0.000400874,-0.207094,0.000384424-5.22332e-05i,0.0234309
0.0585938,-0.000285714,-0.00026725,-0.207094,0.00038449-5.22136e-05i,0.023449
0.0585938,-0.000142857,-0.000133625,-0.207094,0.000384556-5.2194e-05i,0.0234671
0.0585938,0,0,-0.207094,0.000384623-5.21744e-05i,0.0234852
0.0585938,0.000142857,0.000133625,-0.207094,0.000384689-5.21548e-05i,0.0235033
0.0585938,0.000285714,0.00026725,-0.207094,0.000384755-5.21351e-05i,0.0235214
0.0585938,0.000428571,0.000400874,-0.207094,0.000384821-5.21155e-05i,0.0235395
0.0585938,0.000571429,0.000534499,-0.207094,0.000384887-5.20959e-05i,0.0235577
0.0585938,0.000714286,0.000668124,-0.207094,0.000384954-5.20763e-05i,0.0235759
0.0585938,0.000857143,0.000801749,-0.207094,0.00038502-5.20567e-05i,0.0235941
0.0585938,0.001,0.000935373,-0.207094,0.000385086-5.2037e-05i,0.0236123
0.0625,-0.001,-0.000938825,-0.2209,0.000368383-3.8252e-05i,0.0294085
0.0625,-0.000857143,-0.000804707,-0.2209,0.000368468-3.82309e-05i,0.0294301
0.0625,-0.000714286,-0.000670589,-0.2209,0.000368554-3.82099e-05i,0.0294518
0.0625,-0.000571429,-0.000536471,-0.2209,0.000368639-3.81888e-05i,0.0294735
0.0625,-0.000428571,-0.000402354,-0.2209,0.000368725-3.81677e-05i,0.0294951
0.0625,-0.000285714,-0.000268236,-0.2209,0.00036881-3.81466e-05i,0.0295168
0.0625,-0.000142857,-0.000134118,-0.2209,0.000368895-3.81255e-05i,0.0295385
0.0625,0,0,-0.2209,0.000368981-3.81045e-05i,0.0295603
0.0625,0.000142857,0.000134118,-0.2209,0.000369066-3.80834e-05i,0.029582
0.0625,0.000285714,0.000268236,-0.2209,0.000369151-3.80623e-05i,0.0296038
0.0625,0.000428571,0.000402354,-0.2209,0.000369236-3.80412e-05i,0.0296256
0.0625,0.000571429,0.000536471,-0.2209,0.000369322-3.80201e-05i,0.0296474
0.0625,0.000714286,0.000670589,-0.2209,0.000369407-3.7999e-05i,0.0296692
0.0625,0.000857143,0.000804707,-0.2209,0.000369492-3.79779e-05i,0.029691
0.0625,0.001,0.000938825,-0.2209,0.000369577-3.79568e-05i,0.0297129
